timeNumber	timePoint	height_above_reference_corr	height_above_reference	wt	genotype	geno.decomp	rowId	colId	plotId
1	2020-09-10T00:00:00Z	10.358348147105502	10.268037767708314	0.5997702598847539	EPPN1_H	Hybrid	24	16	c24r16
1	2020-09-10T00:00:00Z	9.483960686985478	10.323020566999926	0.5997702598847539	EPPN1_H	Hybrid	26	18	c26r18
1	2020-09-10T00:00:00Z	10.285817935702218	10.323020566999926	0.5997702598847539	EPPN1_H	Hybrid	5	16	c5r16
1	2020-09-10T00:00:00Z	11.016313253008562	10.487968964874758	0.5997702598847539	EPPN1_H	Hybrid	19	15	c19r15
1	2020-09-10T00:00:00Z	12.345248900218767	13.264600329101105	0.5997702598847539	EPPN1_H	Hybrid	11	18	c11r18
1	2020-09-10T00:00:00Z	10.569590233586874	10.336766266822828	0.5997702598847539	EPPN1_H	Hybrid	8	14	c8r14
1	2020-09-10T00:00:00Z	10.024936909578578	10.350511966645733	0.5997702598847539	EPPN1_H	Hybrid	10	17	c10r17
1	2020-09-10T00:00:00Z	11.759477515763935	11.230236755311505	0.5997702598847539	EPPN1_H	Hybrid	14	14	c14r14
1	2020-09-10T00:00:00Z	7.887991989530228	7.780066099762928	0.5997702598847539	EPPN1_H	Hybrid	5	15	c5r15
1	2020-09-10T00:00:00Z	8.522011128134931	8.96219628453256	0.5997702598847539	EPPN1_H	Hybrid	16	17	c16r17
1	2020-09-10T00:00:00Z	10.947705848641222	10.570443163812175	0.5997941269209138	EPPN2_H	Hybrid	16	15	c16r15
1	2020-09-10T00:00:00Z	10.80961118451619	10.831611460447327	0.5997941269209138	EPPN2_H	Hybrid	3	15	c3r15
1	2020-09-10T00:00:00Z	11.20677211266558	11.037796957790867	0.5997941269209138	EPPN2_H	Hybrid	2	14	c2r14
1	2020-09-10T00:00:00Z	9.588029217586316	8.041234396398078	0.5997941269209138	EPPN2_H	Hybrid	25	14	c25r14
1	2020-09-10T00:00:00Z	7.780395575202894	8.371131192147743	0.5997941269209138	EPPN2_H	Hybrid	10	18	c10r18
1	2020-09-10T00:00:00Z	8.879901279137178	9.030924783647073	0.5997941269209138	EPPN2_H	Hybrid	6	17	c6r17
1	2020-09-10T00:00:00Z	7.999813489816599	8.907213485240948	0.5997941269209138	EPPN2_H	Hybrid	20	18	c20r18
1	2020-09-10T00:00:00Z	9.127286574495153	9.567007076740278	0.5997941269209138	EPPN2_H	Hybrid	22	17	c22r17
1	2020-09-10T00:00:00Z	9.983435564063708	10.185563568770899	0.5997941269209138	EPPN2_H	Hybrid	8	16	c8r16
1	2020-09-10T00:00:00Z	8.690647070801257	8.577316689491283	0.5997941269209138	EPPN2_H	Hybrid	22	16	c22r16
1	2020-09-10T00:00:00Z	7.503314397616871	6.9828155100345715	0.5997151877093994	EPPN3_H	Hybrid	1	14	c1r14
1	2020-09-10T00:00:00Z	7.1258336646631975	6.116836421191701	0.5997151877093994	EPPN3_H	Hybrid	19	14	c19r14
1	2020-09-10T00:00:00Z	8.880127926702707	9.635735575854792	0.5997151877093994	EPPN3_H	Hybrid	13	18	c13r18
1	2020-09-10T00:00:00Z	5.593578274063029	5.223365932703025	0.5997151877093994	EPPN3_H	Hybrid	23	16	c23r16
1	2020-09-10T00:00:00Z	8.893050629967712	9.154636082053198	0.5997151877093994	EPPN3_H	Hybrid	12	16	c12r16
1	2020-09-10T00:00:00Z	10.82444303348694	11.230236755311505	0.5997151877093994	EPPN3_H	Hybrid	7	17	c7r17
1	2020-09-10T00:00:00Z	9.430296717154594	9.113398982584489	0.5997151877093994	EPPN3_H	Hybrid	1	18	c1r18
1	2020-09-10T00:00:00Z	9.102278582721002	7.9999972969293704	0.5997151877093994	EPPN3_H	Hybrid	26	15	c26r15
1	2020-09-10T00:00:00Z	8.80664473598979	9.360821579396738	0.5997151877093994	EPPN3_H	Hybrid	14	17	c14r17
1	2020-09-10T00:00:00Z	10.284691314359277	10.116835069656386	0.5997151877093994	EPPN3_H	Hybrid	14	15	c14r15
1	2020-09-10T00:00:00Z	11.108583309009624	10.185563568770899	0.5995853336437847	EPPN4_H	Hybrid	25	15	c25r15
1	2020-09-10T00:00:00Z	10.826412031475616	11.285219554603115	0.5995853336437847	EPPN4_H	Hybrid	17	17	c17r17
1	2020-09-10T00:00:00Z	9.086377846128403	9.00343338400127	0.5995853336437847	EPPN4_H	Hybrid	4	15	c4r15
1	2020-09-10T00:00:00Z	11.095686485485558	11.134016856551186	0.5995853336437847	EPPN4_H	Hybrid	4	16	c4r16
1	2020-09-10T00:00:00Z	10.046820685726733	10.364257666468635	0.5995853336437847	EPPN4_H	Hybrid	3	18	c3r18
1	2020-09-10T00:00:00Z	10.610245333381288	11.601370650529876	0.5995853336437847	EPPN4_H	Hybrid	22	18	c22r18
1	2020-09-10T00:00:00Z	9.24585824778567	7.725083300471317	0.5995853336437847	EPPN4_H	Hybrid	23	14	c23r14
1	2020-09-10T00:00:00Z	11.13648317643421	11.161508256196992	0.5995853336437847	EPPN4_H	Hybrid	17	16	c17r16
1	2020-09-10T00:00:00Z	11.228239098195276	11.05154265761377	0.5995853336437847	EPPN4_H	Hybrid	7	14	c7r14
1	2020-09-10T00:00:00Z	5.686960937575581	5.319585831463344	0.5995853336437847	EPPN4_H	Hybrid	1	17	c1r17
1	2020-09-10T00:00:00Z	9.019037604100507	8.54982528984548	0.5898760931200674	EPPN1_L	Line	1	15	c1r15
1	2020-09-10T00:00:00Z	11.210444331488755	11.395185153186338	0.5898760931200674	EPPN1_L	Line	5	17	c5r17
1	2020-09-10T00:00:00Z	12.34554386217884	11.752573348581809	0.5898760931200674	EPPN1_L	Line	13	14	c13r14
1	2020-09-10T00:00:00Z	9.42627348635214	8.618553788959993	0.5898760931200674	EPPN1_L	Line	18	14	c18r14
1	2020-09-10T00:00:00Z	10.121124947092039	10.24054636806251	0.5898760931200674	EPPN1_L	Line	3	16	c3r16
1	2020-09-10T00:00:00Z	11.376362190965231	11.780064748227613	0.5898760931200674	EPPN1_L	Line	20	17	c20r17
1	2020-09-10T00:00:00Z	9.121426020951963	9.07216188311578	0.5898760931200674	EPPN1_L	Line	19	16	c19r16
1	2020-09-10T00:00:00Z	8.455015359582829	9.305838780105127	0.5898760931200674	EPPN1_L	Line	15	18	c15r18
1	2020-09-10T00:00:00Z	9.744791401705621	9.140890382230294	0.5898760931200674	EPPN1_L	Line	21	15	c21r15
1	2020-09-10T00:00:00Z	8.943832368262008	9.264601680636419	0.5898760931200674	EPPN1_L	Line	6	18	c6r18
1	2020-09-10T00:00:00Z	8.11834789059239	8.041234396398078	0.5899885931392762	EPPN2_L	Line	21	16	c21r16
1	2020-09-10T00:00:00Z	5.652332314304716	4.865977737307555	0.5899885931392762	EPPN2_L	Line	16	14	c16r14
1	2020-09-10T00:00:00Z	8.870220884371554	8.398622591793549	0.5899885931392762	EPPN2_L	Line	10	14	c10r14
1	2020-09-10T00:00:00Z	8.320114023029642	8.659790888428699	0.5899885931392762	EPPN2_L	Line	11	16	c11r16
1	2020-09-10T00:00:00Z	6.026718834964215	6.350513318181047	0.5899885931392762	EPPN2_L	Line	25	17	c25r17
1	2020-09-10T00:00:00Z	8.246693002323077	8.30240269303323	0.5899885931392762	EPPN2_L	Line	2	17	c2r17
1	2020-09-10T00:00:00Z	7.176809464319586	7.958760197460663	0.5899885931392762	EPPN2_L	Line	23	18	c23r18
1	2020-09-10T00:00:00Z	6.777570658560649	6.474224616587172	0.5899885931392762	EPPN2_L	Line	15	15	c15r15
1	2020-09-10T00:00:00Z	7.776550677364696	6.487970316410074	0.5893071702229287	EPPN20_T	Line	24	14	c24r14
1	2020-09-10T00:00:00Z	8.127486060282722	7.931268797814857	0.5893071702229287	EPPN20_T	Line	9	14	c9r14
1	2020-09-10T00:00:00Z	6.948856344580413	6.597935914993295	0.5893071702229287	EPPN20_T	Line	18	15	c18r15
1	2020-09-10T00:00:00Z	3.8587560206243694	3.917524449527269	0.5893071702229287	EPPN20_T	Line	10	16	c10r16
1	2020-09-10T00:00:00Z	10.07374098365414	10.584188863635077	0.5893071702229287	EPPN20_T	Line	24	17	c24r17
1	2020-09-10T00:00:00Z	6.756369281355947	7.175255307555209	0.5893071702229287	EPPN20_T	Line	13	17	c13r17
1	2020-09-10T00:00:00Z	5.92043006305447	5.938142323493966	0.5893071702229287	EPPN20_T	Line	7	15	c7r15
1	2020-09-10T00:00:00Z	7.074182165493432	7.986251597106468	0.5893071702229287	EPPN20_T	Line	19	18	c19r18
1	2020-09-10T00:00:00Z	7.0972842062041215	7.9862515971064685	0.5893071702229287	EPPN20_T	Line	12	18	c12r18
1	2020-09-10T00:00:00Z	11.36899300836185	10.680408762395398	0.5896841592663419	EPPN3_L	Line	15	14	c15r14
1	2020-09-10T00:00:00Z	9.546931926366002	9.676972675323501	0.5896841592663419	EPPN3_L	Line	2	18	c2r18
1	2020-09-10T00:00:00Z	10.778593671799129	11.408930853009238	0.5896841592663419	EPPN3_L	Line	11	17	c11r17
1	2020-09-10T00:00:00Z	8.96940090343218	8.71477368772031	0.5896841592663419	EPPN3_L	Line	5	14	c5r14
1	2020-09-10T00:00:00Z	9.981595683870461	10.268037767708316	0.5896841592663419	EPPN3_L	Line	9	16	c9r16
1	2020-09-10T00:00:00Z	12.114139546674648	11.450167952477948	0.5896841592663419	EPPN3_L	Line	22	15	c22r15
1	2020-09-10T00:00:00Z	11.885368632695943	11.931267446279543	0.5896841592663419	EPPN3_L	Line	9	15	c9r15
1	2020-09-10T00:00:00Z	13.263849889863533	14.281782115995904	0.5896841592663419	EPPN3_L	Line	18	18	c18r18
1	2020-09-10T00:00:00Z	10.544583292283578	11.10652545690538	0.5896841592663419	EPPN3_L	Line	18	17	c18r17
1	2020-09-10T00:00:00Z	8.634916716306945	8.178691394627105	0.5896841592663419	EPPN3_L	Line	26	16	c26r16
1	2020-09-10T00:00:00Z	7.614881697809569	7.010306909680376	0.5897263541145888	EPPN4_L	Line	20	15	c20r15
1	2020-09-10T00:00:00Z	7.8219821607244695	8.041234396398078	0.5897263541145888	EPPN4_L	Line	3	17	c3r17
1	2020-09-10T00:00:00Z	2.9470008136849684	2.8453598633408586	0.5897263541145888	EPPN4_L	Line	20	16	c20r16
1	2020-09-10T00:00:00Z	2.557505752752234	1.7182124778628374	0.5897263541145888	EPPN4_L	Line	17	14	c17r14
1	2020-09-10T00:00:00Z	6.693213107473225	7.463915003836165	0.5897263541145888	EPPN4_L	Line	9	18	c9r18
1	2020-09-10T00:00:00Z	4.1711567805772605	5.0859089344739985	0.5897263541145888	EPPN4_L	Line	14	18	c14r18
1	2020-09-10T00:00:00Z	4.359904244107945	3.9999986484646852	0.5897263541145888	EPPN4_L	Line	6	14	c6r14
1	2020-09-10T00:00:00Z	7.954296279277893	7.903777398169052	0.5897263541145888	EPPN4_L	Line	12	15	c12r15
1	2020-09-10T00:00:00Z	5.1480192847105215	4.728520739078528	0.5897263541145888	EPPN4_L	Line	1	16	c1r16
1	2020-09-10T00:00:00Z	6.66055542677958	7.0927811086177925	0.5897263541145888	EPPN4_L	Line	19	17	c19r17
2	2020-09-14T00:00:00Z	14.897160648561401	15.42267520129683	0.4915761046625524	EPPN1_H	Hybrid	24	16	c24r16
2	2020-09-14T00:00:00Z	14.403781817034732	14.57044181227686	0.4915761046625524	EPPN1_H	Hybrid	26	18	c26r18
2	2020-09-14T00:00:00Z	12.782803563432342	12.907212133705634	0.4915761046625524	EPPN1_H	Hybrid	5	16	c5r16
2	2020-09-14T00:00:00Z	15.425107918701812	15.092778405547165	0.4915761046625524	EPPN1_H	Hybrid	19	15	c19r15
2	2020-09-14T00:00:00Z	16.899885641933963	17.044667780399347	0.4915761046625524	EPPN1_H	Hybrid	11	18	c11r18
2	2020-09-14T00:00:00Z	14.131752841472613	14.240545016527197	0.4915761046625524	EPPN1_H	Hybrid	8	14	c8r14
2	2020-09-14T00:00:00Z	14.086220176706716	13.759445522725603	0.4915761046625524	EPPN1_H	Hybrid	10	17	c10r17
2	2020-09-14T00:00:00Z	16.42868752141767	16.56356828659775	0.4915761046625524	EPPN1_H	Hybrid	14	14	c14r14
2	2020-09-14T00:00:00Z	14.412607061544476	14.666661711037179	0.4915761046625524	EPPN1_H	Hybrid	5	15	c5r15
2	2020-09-14T00:00:00Z	16.27514501896473	16.10996019244196	0.4915761046625524	EPPN1_H	Hybrid	16	17	c16r17
2	2020-09-14T00:00:00Z	10.600407424205708	10.432986165583149	0.4916638297216048	EPPN2_H	Hybrid	16	15	c16r15
2	2020-09-14T00:00:00Z	12.90501533361381	13.264600329101103	0.4916638297216048	EPPN2_H	Hybrid	3	15	c3r15
2	2020-09-14T00:00:00Z	12.965020992147233	13.539514325559159	0.4916638297216048	EPPN2_H	Hybrid	2	14	c2r14
2	2020-09-14T00:00:00Z	11.566489080157261	11.340202353894728	0.4916638297216048	EPPN2_H	Hybrid	25	14	c25r14
2	2020-09-14T00:00:00Z	12.225736235821632	11.835047547519224	0.4916638297216048	EPPN2_H	Hybrid	10	18	c10r18
2	2020-09-14T00:00:00Z	12.506483894974377	11.491405051946657	0.4916638297216048	EPPN2_H	Hybrid	6	17	c6r17
2	2020-09-14T00:00:00Z	10.38379184588023	10.309274867177024	0.4916638297216048	EPPN2_H	Hybrid	20	18	c20r18
2	2020-09-14T00:00:00Z	11.804032344953235	11.670099149644392	0.4916638297216048	EPPN2_H	Hybrid	22	17	c22r17
2	2020-09-14T00:00:00Z	12.2208870387917	12.151198643445985	0.4916638297216048	EPPN2_H	Hybrid	8	16	c8r16
2	2020-09-14T00:00:00Z	11.956245229486795	11.780064748227613	0.4916638297216048	EPPN2_H	Hybrid	22	16	c22r16
2	2020-09-14T00:00:00Z	14.98336185817899	15.216489703953286	0.4912783495855138	EPPN3_H	Hybrid	1	14	c1r14
2	2020-09-14T00:00:00Z	10.171475836526803	9.814429673552528	0.4912783495855138	EPPN3_H	Hybrid	19	14	c19r14
2	2020-09-14T00:00:00Z	13.674962561591478	13.2371089294553	0.4912783495855138	EPPN3_H	Hybrid	13	18	c13r18
2	2020-09-14T00:00:00Z	13.04106719785465	12.975940632820148	0.4912783495855138	EPPN3_H	Hybrid	23	16	c23r16
2	2020-09-14T00:00:00Z	16.048271538639	16.948447881639026	0.4912783495855138	EPPN3_H	Hybrid	12	16	c12r16
2	2020-09-14T00:00:00Z	18.488463323330695	18.804117357730892	0.4912783495855138	EPPN3_H	Hybrid	7	17	c7r17
2	2020-09-14T00:00:00Z	15.903159497419852	15.395183801651024	0.4912783495855138	EPPN3_H	Hybrid	1	18	c1r18
2	2020-09-14T00:00:00Z	16.294083973853876	16.274908590316798	0.4912783495855138	EPPN3_H	Hybrid	26	15	c26r15
2	2020-09-14T00:00:00Z	13.11629738402488	13.195871829986592	0.4912783495855138	EPPN3_H	Hybrid	14	17	c14r17
2	2020-09-14T00:00:00Z	15.25124762011582	15.367692402005218	0.4912783495855138	EPPN3_H	Hybrid	14	15	c14r15
2	2020-09-14T00:00:00Z	15.110719306029681	14.941575707495232	0.49121506924454095	EPPN4_H	Hybrid	25	15	c25r15
2	2020-09-14T00:00:00Z	11.492122249147988	10.831611460447327	0.49121506924454095	EPPN4_H	Hybrid	17	17	c17r17
2	2020-09-14T00:00:00Z	13.478054696489005	13.800682622194309	0.49121506924454095	EPPN4_H	Hybrid	4	15	c4r15
2	2020-09-14T00:00:00Z	15.257254679985465	15.436420901119732	0.49121506924454095	EPPN4_H	Hybrid	4	16	c4r16
2	2020-09-14T00:00:00Z	12.895988704598103	12.78350083529951	0.49121506924454095	EPPN4_H	Hybrid	3	18	c3r18
2	2020-09-14T00:00:00Z	13.452506155388466	13.360820227861424	0.49121506924454095	EPPN4_H	Hybrid	22	18	c22r18
2	2020-09-14T00:00:00Z	15.39007416053449	15.230235403776192	0.49121506924454095	EPPN4_H	Hybrid	23	14	c23r14
2	2020-09-14T00:00:00Z	14.443495658220455	13.773191222548505	0.49121506924454095	EPPN4_H	Hybrid	17	16	c17r16
2	2020-09-14T00:00:00Z	14.483514020398427	15.106524105370067	0.49121506924454095	EPPN4_H	Hybrid	7	14	c7r14
2	2020-09-14T00:00:00Z	11.511699461830792	11.188999655842798	0.49121506924454095	EPPN4_H	Hybrid	1	17	c1r17
2	2020-09-14T00:00:00Z	14.247675680574005	14.295527815818806	0.4889012266197163	EPPN1_L	Line	1	15	c1r15
2	2020-09-14T00:00:00Z	13.70970073056996	13.704462723433991	0.4889012266197163	EPPN1_L	Line	5	17	c5r17
2	2020-09-14T00:00:00Z	15.702910435635516	15.38143810182812	0.4889012266197163	EPPN1_L	Line	13	14	c13r14
2	2020-09-14T00:00:00Z	14.997554751056114	15.147761204838774	0.4889012266197163	EPPN1_L	Line	18	14	c18r14
2	2020-09-14T00:00:00Z	12.416324744229009	12.618552437424679	0.4889012266197163	EPPN1_L	Line	3	16	c3r16
2	2020-09-14T00:00:00Z	14.04372615560117	13.938139620423337	0.4889012266197163	EPPN1_L	Line	20	17	c20r17
2	2020-09-14T00:00:00Z	11.496611751994909	11.188999655842796	0.4889012266197163	EPPN1_L	Line	19	16	c19r16
2	2020-09-14T00:00:00Z	13.808536412783637	13.841919721663018	0.4889012266197163	EPPN1_L	Line	15	18	c15r18
2	2020-09-14T00:00:00Z	12.69615597982444	12.756009435653706	0.4889012266197163	EPPN1_L	Line	21	15	c21r15
2	2020-09-14T00:00:00Z	8.71865721868033	7.58762630224229	0.4889012266197163	EPPN1_L	Line	6	18	c6r18
2	2020-09-14T00:00:00Z	9.923899557760608	10.020615170896068	0.4886823622853054	EPPN2_L	Line	21	16	c21r16
2	2020-09-14T00:00:00Z	7.453759012099708	7.285220906138431	0.4886823622853054	EPPN2_L	Line	16	14	c16r14
2	2020-09-14T00:00:00Z	10.031936218581013	9.896903872489943	0.4886823622853054	EPPN2_L	Line	10	14	c10r14
2	2020-09-14T00:00:00Z	10.418166530459128	10.666663062572493	0.4886823622853054	EPPN2_L	Line	11	16	c11r16
2	2020-09-14T00:00:00Z	7.285097206154832	7.230238106846819	0.4886823622853054	EPPN2_L	Line	25	17	c25r17
2	2020-09-14T00:00:00Z	9.355223482807526	9.41580437868835	0.4886823622853054	EPPN2_L	Line	2	17	c2r17
2	2020-09-14T00:00:00Z	8.107869693923078	8.137454295158399	0.4886823622853054	EPPN2_L	Line	23	18	c23r18
2	2020-09-14T00:00:00Z	7.969127067237325	8.027488696575176	0.4886823622853054	EPPN2_L	Line	15	15	c15r15
2	2020-09-14T00:00:00Z	11.249178350192047	11.670099149644392	0.4879899632819149	EPPN20_T	Line	24	14	c24r14
2	2020-09-14T00:00:00Z	9.841390512975435	10.130580769479291	0.4879899632819149	EPPN20_T	Line	9	14	c9r14
2	2020-09-14T00:00:00Z	8.134543826491992	8.30240269303323	0.4879899632819149	EPPN20_T	Line	18	15	c18r15
2	2020-09-14T00:00:00Z	6.860796465012864	6.597935914993295	0.4879899632819149	EPPN20_T	Line	10	16	c10r16
2	2020-09-14T00:00:00Z	12.508095487721043	13.085906231403369	0.4879899632819149	EPPN20_T	Line	24	17	c24r17
2	2020-09-14T00:00:00Z	10.017003160849637	9.608244176208986	0.4879899632819149	EPPN20_T	Line	13	17	c13r17
2	2020-09-14T00:00:00Z	8.249198195054374	8.769756487011922	0.4879899632819149	EPPN20_T	Line	7	15	c7r15
2	2020-09-14T00:00:00Z	10.608688096156717	10.350511966645731	0.4879899632819149	EPPN20_T	Line	19	18	c19r18
2	2020-09-14T00:00:00Z	12.101267454924844	12.920957833528536	0.4879899632819149	EPPN20_T	Line	12	18	c12r18
2	2020-09-14T00:00:00Z	17.6240265311187	17.690715672075775	0.4881147198701535	EPPN3_L	Line	15	14	c15r14
2	2020-09-14T00:00:00Z	17.38906823107815	17.278344677388695	0.4881147198701535	EPPN3_L	Line	2	18	c2r18
2	2020-09-14T00:00:00Z	15.184798905963994	15.38143810182812	0.4881147198701535	EPPN3_L	Line	11	17	c11r17
2	2020-09-14T00:00:00Z	19.726258435925082	20.10995884090665	0.4881147198701535	EPPN3_L	Line	5	14	c5r14
2	2020-09-14T00:00:00Z	19.409960122978408	19.546385148167637	0.4881147198701535	EPPN3_L	Line	9	16	c9r16
2	2020-09-14T00:00:00Z	17.166875740213456	16.948447881639026	0.4881147198701535	EPPN3_L	Line	22	15	c22r15
2	2020-09-14T00:00:00Z	15.498527236474768	15.711334897577785	0.4881147198701535	EPPN3_L	Line	9	15	c9r15
2	2020-09-14T00:00:00Z	18.899447855027734	19.120268453657655	0.4881147198701535	EPPN3_L	Line	18	18	c18r18
2	2020-09-14T00:00:00Z	16.97895841986115	17.18212477862837	0.4881147198701535	EPPN3_L	Line	18	17	c18r17
2	2020-09-14T00:00:00Z	16.452069640035216	16.494839787483237	0.4881147198701535	EPPN3_L	Line	26	16	c26r16
2	2020-09-14T00:00:00Z	12.27768673104078	12.109961543977278	0.4884746228445366	EPPN4_L	Line	20	15	c20r15
2	2020-09-14T00:00:00Z	11.22660382947667	11.271473854780211	0.4884746228445366	EPPN4_L	Line	3	17	c3r17
2	2020-09-14T00:00:00Z	5.538716042954813	5.402060030400761	0.4884746228445366	EPPN4_L	Line	20	16	c20r16
2	2020-09-14T00:00:00Z	5.239715780247174	4.549826641380793	0.4884746228445366	EPPN4_L	Line	17	14	c17r14
2	2020-09-14T00:00:00Z	9.432145064542	9.41580437868835	0.4884746228445366	EPPN4_L	Line	9	18	c9r18
2	2020-09-14T00:00:00Z	8.681124987740219	8.742265087366118	0.4884746228445366	EPPN4_L	Line	14	18	c14r18
2	2020-09-14T00:00:00Z	5.794371455230917	5.127146033942707	0.4884746228445366	EPPN4_L	Line	6	14	c6r14
2	2020-09-14T00:00:00Z	12.117994956696945	13.058414831757563	0.4884746228445366	EPPN4_L	Line	12	15	c12r15
2	2020-09-14T00:00:00Z	6.845325316938715	6.707901513576517	0.4884746228445366	EPPN4_L	Line	1	16	c1r16
2	2020-09-14T00:00:00Z	11.04577712960606	10.762882961332814	0.4884746228445366	EPPN4_L	Line	19	17	c19r17
3	2020-09-16T00:00:00Z	30.314247581679673	30.27694180011747	0.2665563438875311	EPPN1_H	Hybrid	24	16	c24r16
3	2020-09-16T00:00:00Z	33.50923782965861	30.2461725503206	0.2665563438875311	EPPN1_H	Hybrid	26	18	c26r18
3	2020-09-16T00:00:00Z	37.2471532155374	38.030792748928036	0.2665563438875311	EPPN1_H	Hybrid	5	16	c5r16
3	2020-09-16T00:00:00Z	32.907467340620315	30.338480299711204	0.2665563438875311	EPPN1_H	Hybrid	19	15	c19r15
3	2020-09-16T00:00:00Z	38.43511383232649	38.461562246084185	0.2665563438875311	EPPN1_H	Hybrid	11	18	c11r18
3	2020-09-16T00:00:00Z	38.72555297718683	40.09233248531815	0.2665563438875311	EPPN1_H	Hybrid	8	14	c8r14
3	2020-09-16T00:00:00Z	31.859069415063026	30.584634298086144	0.2665563438875311	EPPN1_H	Hybrid	10	17	c10r17
3	2020-09-16T00:00:00Z	34.214190513320354	33.015405032038665	0.2665563438875311	EPPN1_H	Hybrid	14	14	c14r14
3	2020-09-16T00:00:00Z	31.043172290804677	31.476942542195296	0.2665563438875311	EPPN1_H	Hybrid	5	15	c5r15
3	2020-09-16T00:00:00Z	37.591177418825595	38.27694674730298	0.2665563438875311	EPPN1_H	Hybrid	16	17	c16r17
3	2020-09-16T00:00:00Z	22.058937426053326	20.492320364713656	0.2662788676600475	EPPN2_H	Hybrid	16	15	c16r15
3	2020-09-16T00:00:00Z	25.478105138635666	26.73847807347773	0.2662788676600475	EPPN2_H	Hybrid	3	15	c3r15
3	2020-09-16T00:00:00Z	26.235826517550315	25.69232358038424	0.2662788676600475	EPPN2_H	Hybrid	2	14	c2r14
3	2020-09-16T00:00:00Z	30.3904928427681	31.415404042601565	0.2662788676600475	EPPN2_H	Hybrid	25	14	c25r14
3	2020-09-16T00:00:00Z	27.242482528298186	25.56924658119677	0.2662788676600475	EPPN2_H	Hybrid	10	18	c10r18
3	2020-09-16T00:00:00Z	27.083787161543228	25.75386207997797	0.2662788676600475	EPPN2_H	Hybrid	6	17	c6r17
3	2020-09-16T00:00:00Z	23.6848772275965	25.723092830181105	0.2662788676600475	EPPN2_H	Hybrid	20	18	c20r18
3	2020-09-16T00:00:00Z	22.451454335865467	22.76924484968184	0.2662788676600475	EPPN2_H	Hybrid	22	17	c22r17
3	2020-09-16T00:00:00Z	24.016640707640512	24.73847683668135	0.2662788676600475	EPPN2_H	Hybrid	8	16	c8r16
3	2020-09-16T00:00:00Z	25.196958774170984	24.70770758688448	0.2662788676600475	EPPN2_H	Hybrid	22	16	c22r16
3	2020-09-16T00:00:00Z	30.606562809048143	29.507710555195786	0.26647129391250857	EPPN3_H	Hybrid	1	14	c1r14
3	2020-09-16T00:00:00Z	26.11488434775304	22.153859853744493	0.26647129391250857	EPPN3_H	Hybrid	19	14	c19r14
3	2020-09-16T00:00:00Z	28.730871179830082	28.6461715608835	0.26647129391250857	EPPN3_H	Hybrid	13	18	c13r18
3	2020-09-16T00:00:00Z	27.51302636625863	26.584631824493393	0.26647129391250857	EPPN3_H	Hybrid	23	16	c23r16
3	2020-09-16T00:00:00Z	31.34501052378971	33.446174529194806	0.26647129391250857	EPPN3_H	Hybrid	12	16	c12r16
3	2020-09-16T00:00:00Z	32.57994028250441	33.415405279397945	0.26647129391250857	EPPN3_H	Hybrid	7	17	c7r17
3	2020-09-16T00:00:00Z	28.460816318598713	29.753864553570722	0.26647129391250857	EPPN3_H	Hybrid	1	18	c1r18
3	2020-09-16T00:00:00Z	28.320228833416536	28.36924831271169	0.26647129391250857	EPPN3_H	Hybrid	26	15	c26r15
3	2020-09-16T00:00:00Z	26.407600066653004	26.676939573883992	0.26647129391250857	EPPN3_H	Hybrid	14	17	c14r17
3	2020-09-16T00:00:00Z	30.953241388807392	30.2461725503206	0.26647129391250857	EPPN3_H	Hybrid	14	15	c14r15
3	2020-09-16T00:00:00Z	27.595278658330432	28.03078656494615	0.26625700722881007	EPPN4_H	Hybrid	25	15	c25r15
3	2020-09-16T00:00:00Z	27.62713482822843	27.630786317586878	0.26625700722881007	EPPN4_H	Hybrid	17	17	c17r17
3	2020-09-16T00:00:00Z	25.177444627017984	24.923092335462556	0.26625700722881007	EPPN4_H	Hybrid	4	15	c4r15
3	2020-09-16T00:00:00Z	31.601898224854473	31.876942789554572	0.26625700722881007	EPPN4_H	Hybrid	4	16	c4r16
3	2020-09-16T00:00:00Z	33.30298074294285	36.58463800847528	0.26625700722881007	EPPN4_H	Hybrid	3	18	c3r18
3	2020-09-16T00:00:00Z	33.4623546659749	34.523098272085164	0.26625700722881007	EPPN4_H	Hybrid	22	18	c22r18
3	2020-09-16T00:00:00Z	27.68480033091243	26.092323827743513	0.26625700722881007	EPPN4_H	Hybrid	23	14	c23r14
3	2020-09-16T00:00:00Z	28.16137528131772	26.76924732327459	0.26625700722881007	EPPN4_H	Hybrid	17	16	c17r16
3	2020-09-16T00:00:00Z	30.811707414711705	31.90771203935144	0.26625700722881007	EPPN4_H	Hybrid	7	14	c7r14
3	2020-09-16T00:00:00Z	24.47184873831784	25.169246333837492	0.26625700722881007	EPPN4_H	Hybrid	1	17	c1r17
3	2020-09-16T00:00:00Z	29.75931722335021	29.261556556820846	0.2663634203220924	EPPN1_L	Line	1	15	c1r15
3	2020-09-16T00:00:00Z	27.542188777273374	28.80001780986784	0.2663634203220924	EPPN1_L	Line	5	17	c5r17
3	2020-09-16T00:00:00Z	29.21908655493571	28.461556062102296	0.2663634203220924	EPPN1_L	Line	13	14	c13r14
3	2020-09-16T00:00:00Z	27.51409797496621	25.384631082415563	0.2663634203220924	EPPN1_L	Line	18	14	c18r14
