plotId	timePoint	projected_shoot_area	yPred	sd_yPred	lwr	upr	outlier
c25r14	2020-10-02T00:00:00Z	2840.0764213371367	2773.2031728854636	49.66225470869157	2524.8918993420057	3021.5144464289215	0
c25r14	2020-10-05T00:00:00Z	3379.738008736314	3391.137451973602	62.087761833815144	3080.698642804526	3701.5762611426776	0
c25r15	2020-09-10T00:00:00Z	36.55347732988731	35.56092078261186	53.0010819557943	-229.44448899635967	300.56633056158336	0
c25r15	2020-09-14T00:00:00Z	103.88611853084234	114.5077044534817	42.575435358304546	-98.36947233804105	327.3848812450044	0
c25r15	2020-09-16T00:00:00Z	232.2998178081179	228.1051911103779	36.740259900915646	44.40389160579966	411.80649061495615	0
c25r15	2020-09-18T00:00:00Z	360.940122162394	358.08521774583323	44.585386961008105	135.1582829407927	581.0121525508738	0
c25r15	2020-09-21T00:00:00Z	600.6210045744447	606.177536883685	44.905285936668015	381.6511072003449	830.7039665670251	0
c25r15	2020-09-23T00:00:00Z	827.5639287512035	822.4412088210195	38.75373336881803	628.6725419769293	1016.2098756651096	0
c25r15	2020-09-25T00:00:00Z	1072.8817328853956	1072.250412246811	52.83857395217035	808.0575424859593	1336.4432820076627	0
c25r15	2020-09-28T00:00:00Z	1451.1278618134388	1408.993743347247	44.83180811019709	1184.8347027962614	1633.1527838982324	0
c25r15	2020-09-30T00:00:00Z	1657.9751563129362	1712.3905521815377	41.01607188434519	1507.3101927598118	1917.4709116032636	0
c25r15	2020-10-02T00:00:00Z	2163.7984685543806	2126.777040532384	42.17886470299042	1915.882717017432	2337.6713640473363	0
c25r15	2020-10-05T00:00:00Z	3007.7952340866914	3014.106033956972	52.732025991595926	2750.4459039989924	3277.766163914952	0
c25r17	2020-09-10T00:00:00Z	27.166845317110912	25.753104465748763	105.814583073918	-503.3198109038412	554.8260198353387	0
c25r17	2020-09-14T00:00:00Z	75.82996746547931	89.57401437046335	85.00018821100737	-335.42692668457346	514.5749554255002	0
c25r17	2020-09-16T00:00:00Z	157.78049162868714	146.01394085421583	73.35048908407731	-220.73850456617072	512.7663862746024	0
c25r17	2020-09-18T00:00:00Z	188.49791122171175	195.00434589065068	89.01297781813687	-250.06054320003366	640.0692349813351	0
c25r17	2020-09-21T00:00:00Z	268.3968704395133	262.4118384341436	89.65164358657269	-185.84637949871984	710.670056367007	0
c25r17	2020-09-23T00:00:00Z	308.0806406369466	314.5587209823722	77.37030995705847	-72.2928288029201	701.4102707676645	0
c25r17	2020-09-25T00:00:00Z	378.7942014908613	377.3385020776618	105.49014221318264	-150.11220898825138	904.789213143575	0
c25r17	2020-09-28T00:00:00Z	497.5461433016509	577.62478025361645	89.50494798553413	130.10004032594577	1025.1495201812872	0
c25r17	2020-09-30T00:00:00Z	819.8825793973624	716.6018785090431	81.88698014489039	307.16697778459115	1126.036779233495	0
c25r17	2020-10-02T00:00:00Z	750.5421139174537	837.3488788821527	84.20845043881594	416.306626688073	1258.3911310762323	0
c25r17	2020-10-05T00:00:00Z	1026.649564212137	1011.8521860079946	105.27742338538658	485.46506908106176	1538.2393029349275	0
c26r15	2020-09-10T00:00:00Z	30.86232644422059	29.442964304035243	41.84877864577321	-179.80092892483083	238.68685753290129	0
c26r15	2020-09-14T00:00:00Z	95.15532059561954	108.9272691713082	33.616860341514716	-59.15703253626539	277.0115708788818	0
c26r15	2020-09-16T00:00:00Z	226.94463847021544	215.019427279447	29.009502207218745	69.97191624335326	360.0669383155407	0
