plotId	timePoint	height_above_reference	yPred	sd_yPred	lwr	upr	outlier
c3r16	2020-09-23T00:00:00Z	37.41540775299069	35.32567893757538	3.393599707259761	18.35768040127658	52.29367747387418	0
c3r16	2020-09-25T00:00:00Z	38.52310074567792	38.533314637665775	4.626985673601889	15.398386269656328	61.66824300567522	0
c3r16	2020-09-28T00:00:00Z	48.16840436458588	47.15096550808519	3.9258465611756064	27.52173270220716	66.78019831396323	0
c3r16	2020-09-30T00:00:00Z	54.52629689872265	56.09771038247145	3.5917089126606747	38.13916581916807	74.05625494577482	0
c3r16	2020-10-02T00:00:00Z	67.36839771270752	65.26215197717596	3.6935327377720193	46.79448828831586	83.72981566603606	0
c3r16	2020-10-05T00:00:00Z	71.74734356403351	72.10638142686527	4.617655446643538	49.018104193647574	95.19465866008296	0
c3r17	2020-09-10T00:00:00Z	8.041234396398078	7.729159456844818	2.757006039225461	-6.055870739282487	21.514189652972124	0
c3r17	2020-09-14T00:00:00Z	11.271473854780211	14.491076167116978	2.214685588935724	3.4176482224383573	25.5645041117956	0
c3r17	2020-09-16T00:00:00Z	26.80001657307146	24.979288858421896	1.9111518990125766	15.423529363359012	34.53504835348478	0
c3r17	2020-09-18T00:00:00Z	31.81540428996084	32.42476340779984	2.3192390905383227	20.828567955108223	44.02095886049145	0
c3r17	2020-09-21T00:00:00Z	39.72310148775575	39.31329775617086	2.3358795698510284	27.63389990691572	50.99269560542601	0
c3r17	2020-09-23T00:00:00Z	43.415411463379826	44.054610562686776	2.015888600717215	33.9751675591007	54.134053566272854	0
c3r17	2020-09-25T00:00:00Z	49.63079992234704	49.56665657469568	2.7485527108993075	35.82389302019914	63.30942012919222	0
c3r17	2020-09-28T00:00:00Z	53.59998143017292	53.12560291516167	2.3320574061544748	41.4653158843893	64.78588994593404	0
c3r17	2020-09-30T00:00:00Z	56.75787507295608	57.81115498605713	2.1335707445512395	47.143301263300934	68.47900870881332	0
c3r17	2020-10-02T00:00:00Z	65.8526087641716	64.81834290420414	2.1940568083271965	53.84805886256816	75.78862694584012	0
c3r17	2020-10-05T00:00:00Z	77.34734162390232	77.52364613040223	2.743010307613732	63.80859459233356	91.23869766847089	0
c3r18	2020-09-10T00:00:00Z	10.364257666468635	9.629109173370825	6.931420840108482	-25.02799502717158	44.28621337391323	0
c3r18	2020-09-14T00:00:00Z	12.78350083529951	19.68668612913937	5.567966709913196	-8.15314742042661	47.526519678705355	0
c3r18	2020-09-16T00:00:00Z	36.58463800847528	29.44645926510887	4.804849141770548	5.422213556256132	53.47070497396161	0
c3r18	2020-09-18T00:00:00Z	28.8307870596647	31.674999017427602	5.830825880188414	2.520869616485534	60.82912841836967	0
c3r18	2020-09-21T00:00:00Z	36.83079200685022	35.7650496285798	5.872661902110907	6.40174011802527	65.12835913913433	0
c3r18	2020-09-23T00:00:00Z	43.753873211145375	43.79651069665521	5.068168897545804	18.455666208926193	69.13735518438423	0
c3r18	2020-09-25T00:00:00Z	52.12310915589329	52.102895607562154	6.910168229379837	17.552054460662966	86.65373675446133	0
c3r18	2020-09-28T00:00:00Z	65.09471428990364	64.9109187168943	5.863052556058099	35.595655936603805	94.2261814971848	0
c3r18	2020-09-30T00:00:00Z	73.76839549541472	74.00930754369672	5.364034939431212	47.18913284654066	100.82948224085278	0
c3r18	2020-10-02T00:00:00Z	83.91576040089132	83.7415380513395	5.516103653473849	56.16101978397026	111.32205631870875	0
c3r18	2020-10-05T00:00:00Z	99.66312336623668	99.69282191395433	6.896234009036702	65.21165186877082	134.17399195913785	0
c4r15	2020-09-10T00:00:00Z	9.00343338400127	8.786776758101626	3.396968718080172	-8.198066832299235	25.771620348502488	0
c4r15	2020-09-14T00:00:00Z	13.800682622194309	15.832430692784632	2.728763578664902	2.188612799460122	29.476248586109143	0
c4r15	2020-09-16T00:00:00Z	24.923092335462556	22.80810044775921	2.354772939949418	11.034235748012119	34.581965147506295	0
c4r15	2020-09-18T00:00:00Z	28.123094314336754	29.067695175340997	2.8575862831699497	14.77976375949125	43.35562659119074	0
c4r15	2020-09-21T00:00:00Z	41.415410226583454	41.38458257792948	2.878089389392743	26.994135630965765	55.77502952489319	0
c4r15	2020-09-23T00:00:00Z	51.56926265954968	50.596167624626034	2.483821369391924	38.17706077766641	63.015274471585656	0
