Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
136	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	139	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD1	2	3	16	M3P
137	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	101	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD1	2	3	17	M3P
138	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	163	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD1	2	3	18	M3P
139	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	126	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD1	2	3	19	M3P
140	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	108	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD1	2	3	20	M3P
141	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	123	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD1	2	3	21	M3P
142	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD1	2	3	22	M3P
143	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	145	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD1	2	3	23	M3P
144	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD1	2	3	24	M3P
145	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	91	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD1	2	3	25	M3P
146	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	53	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD1	2	3	26	M3P
147	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	192	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD1	2	3	27	M3P
148	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD1	2	3	28	M3P
149	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	212	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD1	2	3	29	M3P
150	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	113	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD1	2	3	30	M3P
151	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	107	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD2	3	3	31	M3P
152	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	303	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD2	3	3	32	M3P
153	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	372	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD2	3	3	33	M3P
154	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	235	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD2	3	3	34	M3P
155	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	194	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD2	3	3	35	M3P
156	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	214	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD2	3	3	36	M3P
157	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	239	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD2	3	3	37	M3P
158	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	283	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD2	3	3	38	M3P
159	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	237	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD2	3	3	39	M3P
160	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	186	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD2	3	3	40	M3P
161	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	302	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD2	3	3	41	M3P
162	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	218	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD2	3	3	42	M3P
163	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	231	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD2	3	3	43	M3P
164	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	212	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD2	3	3	44	M3P
165	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	207	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD2	3	3	45	M3P
166	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	170	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD2	4	3	46	M3P
167	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	185	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD2	4	3	47	M3P
168	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	241	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD2	4	3	48	M3P
169	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	174	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD2	4	3	49	M3P
170	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	234	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD2	4	3	50	M3P
