Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
61	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	118.5	NA	NA	NA	140	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
62	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	82.3	NA	NA	NA	83	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
63	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	93.9	NA	NA	NA	123	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
64	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	108.3	NA	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
65	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	125.9	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
66	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	70.9	NA	NA	NA	121	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
67	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	25.7	NA	NA	NA	82	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
68	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	117.8	NA	NA	NA	121	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
69	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	161.1	NA	NA	NA	156	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
70	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	104.3	NA	NA	NA	131	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
71	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	85.2	NA	NA	NA	114	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
72	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	44.3	NA	NA	NA	105	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
73	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	73.3	NA	NA	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
74	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	45.5	NA	NA	NA	98	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
75	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	109	NA	NA	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
76	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	102.4	NA	NA	NA	115	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
77	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	77	NA	NA	NA	105	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
78	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	118.6	NA	NA	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
79	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	19.9	NA	NA	NA	87	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
80	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	92.9	NA	NA	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
81	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	101.1	NA	NA	NA	125	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
82	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	31.9	NA	NA	NA	87	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
83	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	120.7	NA	NA	NA	142	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
84	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	40.6	NA	NA	NA	86	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
85	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	26.4	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
86	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	105.8	NA	NA	NA	132	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
87	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	129.8	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
88	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	33.8	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
89	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	135.4	NA	NA	NA	139	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
90	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	81.6	NA	NA	NA	111	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
