Unit.ID	Genotype	Soil	Replication	Row	Column	Platform
615	EPPN7_H	NA	NA	21	7	UCL
616	EPPN5_L	NA	NA	22	7	UCL
617	EPPN5_H	NA	NA	23	7	UCL
618	EPPN15_H	NA	NA	24	7	UCL
619	EPPN9_L	NA	NA	25	7	UCL
620	EPPN8_L	NA	NA	26	7	UCL
621	EPPN4_H	NA	NA	27	7	UCL
622	EPPN6_H	NA	NA	28	7	UCL
623	EPPN4_L	NA	NA	29	7	UCL
624	EPPN12_H	NA	NA	30	7	UCL
625	Local	NA	NA	31	7	UCL
626	EPPN1_L	NA	NA	32	7	UCL
627	Local	NA	NA	33	7	UCL
628	EPPN5_L	NA	NA	34	7	UCL
629	Local	NA	NA	35	7	UCL
630	EPPN3_L	NA	NA	36	7	UCL
631	EPPN8_H	NA	NA	37	7	UCL
632	EPPN2_L	NA	NA	38	7	UCL
633	Local	NA	NA	39	7	UCL
634	EPPN10_H	NA	NA	40	7	UCL
635	EPPN10_L	NA	NA	41	7	UCL
636	EPPN6_H	NA	NA	42	7	UCL
637	EPPN4_H	NA	NA	43	7	UCL
638	EPPN14_H	NA	NA	44	7	UCL
639	EPPN3_H	NA	NA	45	7	UCL
640	EPPN11_H	NA	NA	46	7	UCL
641	EPPN4_L	NA	NA	47	7	UCL
642	EPPN9_H	NA	NA	48	7	UCL
643	EPPN15_L	NA	NA	49	7	UCL
644	EPPN9_L	NA	NA	50	7	UCL
645	EPPN8_L	NA	NA	51	7	UCL
646	EPPN13_H	NA	NA	52	7	UCL
647	EPPN14_L	NA	NA	53	7	UCL
648	EPPN11_L	NA	NA	54	7	UCL
649	EPPN7_H	NA	NA	55	7	UCL
650	EPPN13_L	NA	NA	56	7	UCL
651	EPPN7_L	NA	NA	57	7	UCL
652	EPPN1_H	NA	NA	58	7	UCL
653	EPPN6_L	NA	NA	59	7	UCL
654	EPPN20_T	NA	NA	60	7	UCL
655	EPPN12_L	NA	NA	61	7	UCL
656	EPPN2_H	NA	NA	62	7	UCL
657	EPPN1_L	NA	NA	63	7	UCL
658	EPPN15_H	NA	NA	64	7	UCL
659	EPPN5_H	NA	NA	65	7	UCL
660	EPPN12_H	NA	NA	66	7	UCL
661	EPPN6_H	NA	NA	67	7	UCL
662	EPPN4_H	NA	NA	68	7	UCL
663	EPPN3_L	NA	NA	69	7	UCL
664	EPPN14_L	NA	NA	70	7	UCL
665	EPPN7_H	NA	NA	71	7	UCL
666	Local	NA	NA	72	7	UCL
667	EPPN8_H	NA	NA	73	7	UCL
668	EPPN13_H	NA	NA	74	7	UCL
669	EPPN15_H	NA	NA	75	7	UCL
670	EPPN2_H	NA	NA	76	7	UCL
671	EPPN3_H	NA	NA	77	7	UCL
672	EPPN10_L	NA	NA	78	7	UCL
673	EPPN1_L	NA	NA	79	7	UCL
674	Local	NA	NA	80	7	UCL
675	EPPN20_T	NA	NA	81	7	UCL
676	EPPN11_H	NA	NA	82	7	UCL
677	EPPN15_L	NA	NA	83	7	UCL
678	EPPN13_L	NA	NA	84	7	UCL
679	EPPN12_L	NA	NA	85	7	UCL
680	EPPN11_L	NA	NA	86	7	UCL
681	EPPN6_L	NA	NA	87	7	UCL
682	EPPN1_H	NA	NA	88	7	UCL
683	EPPN4_L	NA	NA	89	7	UCL
684	EPPN9_H	NA	NA	90	7	UCL
685	EPPN10_H	NA	NA	91	7	UCL
686	EPPN9_L	NA	NA	92	7	UCL
687	EPPN5_L	NA	NA	93	7	UCL
688	EPPN7_L	NA	NA	94	7	UCL
689	EPPN8_L	NA	NA	95	7	UCL
690	EPPN2_L	NA	NA	96	7	UCL
691	EPPN14_H	NA	NA	97	7	UCL
692	EPPN12_H	NA	NA	98	7	UCL
693	EPPN5_H	NA	NA	99	7	UCL
694	EPPN15_H	NA	NA	1	8	UCL
695	EPPN4_H	NA	NA	2	8	UCL
696	EPPN8_L	NA	NA	3	8	UCL
697	EPPN15_L	NA	NA	4	8	UCL
698	Local	NA	NA	5	8	UCL
699	EPPN1_H	NA	NA	6	8	UCL
700	EPPN11_H	NA	NA	7	8	UCL
701	EPPN14_L	NA	NA	8	8	UCL
702	EPPN12_L	NA	NA	9	8	UCL
703	EPPN2_H	NA	NA	10	8	UCL
704	EPPN5_H	NA	NA	11	8	UCL
705	EPPN13_L	NA	NA	12	8	UCL
706	EPPN20_T	NA	NA	13	8	UCL
707	EPPN3_H	NA	NA	14	8	UCL
708	EPPN11_L	NA	NA	15	8	UCL
709	EPPN9_L	NA	NA	16	8	UCL
710	EPPN6_H	NA	NA	17	8	UCL
711	EPPN8_H	NA	NA	18	8	UCL
712	EPPN10_H	NA	NA	19	8	UCL
713	EPPN12_H	NA	NA	20	8	UCL
714	EPPN13_H	NA	NA	21	8	UCL
715	Local	NA	NA	22	8	UCL
716	EPPN10_L	NA	NA	23	8	UCL
717	EPPN1_L	NA	NA	24	8	UCL
718	EPPN7_L	NA	NA	25	8	UCL
719	EPPN9_H	NA	NA	26	8	UCL
720	EPPN2_L	NA	NA	27	8	UCL
721	EPPN7_H	NA	NA	28	8	UCL
722	EPPN14_H	NA	NA	29	8	UCL
723	EPPN3_L	NA	NA	30	8	UCL
724	EPPN6_L	NA	NA	31	8	UCL
725	EPPN4_L	NA	NA	32	8	UCL
726	EPPN5_L	NA	NA	33	8	UCL
727	EPPN1_H	NA	NA	34	8	UCL
728	EPPN10_H	NA	NA	35	8	UCL
729	Local	NA	NA	36	8	UCL
730	EPPN3_L	NA	NA	37	8	UCL
731	EPPN8_L	NA	NA	38	8	UCL
732	EPPN6_H	NA	NA	39	8	UCL
733	EPPN4_L	NA	NA	40	8	UCL
734	EPPN8_H	NA	NA	41	8	UCL
735	EPPN14_L	NA	NA	42	8	UCL
736	EPPN9_L	NA	NA	43	8	UCL
737	EPPN9_H	NA	NA	44	8	UCL
738	EPPN7_L	NA	NA	45	8	UCL
739	EPPN13_L	NA	NA	46	8	UCL
740	EPPN6_L	NA	NA	47	8	UCL
741	EPPN11_L	NA	NA	48	8	UCL
742	EPPN7_H	NA	NA	49	8	UCL
743	EPPN2_L	NA	NA	50	8	UCL
744	EPPN14_H	NA	NA	51	8	UCL
745	Local	NA	NA	52	8	UCL
746	EPPN11_H	NA	NA	53	8	UCL
747	EPPN20_T	NA	NA	54	8	UCL
748	EPPN12_L	NA	NA	55	8	UCL
749	EPPN5_L	NA	NA	56	8	UCL
750	EPPN15_H	NA	NA	57	8	UCL
751	EPPN10_L	NA	NA	58	8	UCL
752	EPPN12_H	NA	NA	59	8	UCL
753	EPPN3_H	NA	NA	60	8	UCL
754	EPPN13_H	NA	NA	61	8	UCL
755	EPPN15_L	NA	NA	62	8	UCL
756	EPPN5_H	NA	NA	63	8	UCL
757	EPPN1_L	NA	NA	64	8	UCL
758	EPPN2_H	NA	NA	65	8	UCL
759	EPPN4_H	NA	NA	66	8	UCL
760	EPPN9_H	NA	NA	67	8	UCL
761	EPPN8_H	NA	NA	68	8	UCL
762	EPPN7_H	NA	NA	69	8	UCL
763	EPPN11_H	NA	NA	70	8	UCL
764	Local	NA	NA	71	8	UCL
765	EPPN4_L	NA	NA	72	8	UCL
766	EPPN20_T	NA	NA	73	8	UCL
767	EPPN13_L	NA	NA	74	8	UCL
768	EPPN12_L	NA	NA	75	8	UCL
769	EPPN2_L	NA	NA	76	8	UCL
770	EPPN1_L	NA	NA	77	8	UCL
771	EPPN14_H	NA	NA	78	8	UCL
772	EPPN4_H	NA	NA	79	8	UCL
773	EPPN1_H	NA	NA	80	8	UCL
774	EPPN3_H	NA	NA	81	8	UCL
775	EPPN12_H	NA	NA	82	8	UCL
776	EPPN14_L	NA	NA	83	8	UCL
777	EPPN8_L	NA	NA	84	8	UCL
778	EPPN3_L	NA	NA	85	8	UCL
779	EPPN15_H	NA	NA	86	8	UCL
780	EPPN15_L	NA	NA	87	8	UCL
781	EPPN2_H	NA	NA	88	8	UCL
782	EPPN5_H	NA	NA	89	8	UCL
783	EPPN11_L	NA	NA	90	8	UCL
784	EPPN5_L	NA	NA	91	8	UCL
785	EPPN10_H	NA	NA	92	8	UCL
786	EPPN10_L	NA	NA	93	8	UCL
787	EPPN6_L	NA	NA	94	8	UCL
788	EPPN6_H	NA	NA	95	8	UCL
789	EPPN9_L	NA	NA	96	8	UCL
790	EPPN7_L	NA	NA	97	8	UCL
791	EPPN13_H	NA	NA	98	8	UCL
792	Local	NA	NA	99	8	UCL
793	EPPN1_H	NA	NA	1	9	UCL
794	EPPN6_H	NA	NA	2	9	UCL
795	EPPN2_H	NA	NA	3	9	UCL
796	EPPN12_H	NA	NA	4	9	UCL
797	EPPN11_L	NA	NA	5	9	UCL
798	EPPN14_H	NA	NA	6	9	UCL
799	EPPN8_L	NA	NA	7	9	UCL
800	EPPN5_L	NA	NA	8	9	UCL
801	EPPN5_H	NA	NA	9	9	UCL
802	EPPN12_L	NA	NA	10	9	UCL
803	Local	NA	NA	11	9	UCL
804	EPPN4_L	NA	NA	12	9	UCL
805	EPPN9_H	NA	NA	13	9	UCL
806	Local	NA	NA	14	9	UCL
807	EPPN13_H	NA	NA	15	9	UCL
808	EPPN7_L	NA	NA	16	9	UCL
809	EPPN20_T	NA	NA	17	9	UCL
810	EPPN3_L	NA	NA	18	9	UCL
811	EPPN2_L	NA	NA	19	9	UCL
812	EPPN7_H	NA	NA	20	9	UCL
813	EPPN6_L	NA	NA	21	9	UCL
814	EPPN10_H	NA	NA	22	9	UCL
815	EPPN15_L	NA	NA	23	9	UCL
816	EPPN13_L	NA	NA	24	9	UCL
817	EPPN1_L	NA	NA	25	9	UCL
818	EPPN4_H	NA	NA	26	9	UCL
819	EPPN14_L	NA	NA	27	9	UCL
820	EPPN9_L	NA	NA	28	9	UCL
821	EPPN15_H	NA	NA	29	9	UCL
822	EPPN10_L	NA	NA	30	9	UCL
823	EPPN8_H	NA	NA	31	9	UCL
824	EPPN3_H	NA	NA	32	9	UCL
825	EPPN11_H	NA	NA	33	9	UCL
826	EPPN1_L	NA	NA	34	9	UCL
827	EPPN8_H	NA	NA	35	9	UCL
828	EPPN14_H	NA	NA	36	9	UCL
829	EPPN14_L	NA	NA	37	9	UCL
830	EPPN12_L	NA	NA	38	9	UCL
831	EPPN20_T	NA	NA	39	9	UCL
832	EPPN7_H	NA	NA	40	9	UCL
833	EPPN9_L	NA	NA	41	9	UCL
834	EPPN2_L	NA	NA	42	9	UCL
835	EPPN1_H	NA	NA	43	9	UCL
836	EPPN13_L	NA	NA	44	9	UCL
837	EPPN9_H	NA	NA	45	9	UCL
838	EPPN11_L	NA	NA	46	9	UCL
839	EPPN5_L	NA	NA	47	9	UCL
840	EPPN3_H	NA	NA	48	9	UCL
841	EPPN12_H	NA	NA	49	9	UCL
842	Local	NA	NA	50	9	UCL
843	EPPN7_L	NA	NA	51	9	UCL
