Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
761	NA	2020-12-23	NA	0.3859	5.76	0.1281	4.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	68	8	UCL
763	NA	2020-12-23	NA	0.2716	4.2	0.0985	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	70	8	UCL
766	NA	2020-12-23	NA	0.0837	1.15	0.0372	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	73	8	UCL
768	NA	2020-12-23	NA	0.1455	1.95	0.0785	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	75	8	UCL
770	NA	2020-12-23	NA	0.2954	4.65	0.1032	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	77	8	UCL
772	NA	2020-12-23	NA	0.1651	2.9	0.0956	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	79	8	UCL
773	NA	2020-12-23	NA	0.2116	3.88	0.0733	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	80	8	UCL
774	NA	2020-12-23	NA	0.2134	3.78	0.0782	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	81	8	UCL
775	NA	2020-12-23	NA	0.1798	2.76	0.0729	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	82	8	UCL
778	NA	2020-12-23	NA	0.2594	3.91	0.1078	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	85	8	UCL
779	NA	2020-12-23	NA	0.3015	4.57	0.1589	4.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	86	8	UCL
780	NA	2020-12-23	NA	0.2498	3.46	0.1108	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	87	8	UCL
785	NA	2020-12-23	NA	0.2316	3.78	0.0781	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	92	8	UCL
787	NA	2020-12-23	NA	0.2253	3.54	0.1096	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	94	8	UCL
788	NA	2020-12-23	NA	0.4378	7.1	0.2123	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	95	8	UCL
790	NA	2020-12-23	NA	0.2169	3.45	0.0763	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	97	8	UCL
792	NA	2020-12-23	NA	0.1918	2.63	0.049	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	99	8	UCL
793	NA	2020-12-23	NA	0.4039	5.78	0.1259	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	1	9	UCL
794	NA	2020-12-23	NA	0.3455	5.26	0.1502	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	2	9	UCL
795	NA	2020-12-23	NA	0.1595	2.17	0.0787	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	3	9	UCL
796	NA	2020-12-23	NA	0.2619	3.99	0.0938	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	4	9	UCL
797	NA	2020-12-23	NA	0.3092	4.08	0.1379	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	5	9	UCL
798	NA	2020-12-23	NA	0.3835	5.74	0.1329	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	6	9	UCL
799	NA	2020-12-23	NA	0.2187	2.91	0.0777	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	7	9	UCL
802	NA	2020-12-23	NA	0.1795	2.46	0.0632	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	10	9	UCL
803	NA	2020-12-23	NA	0.2876	4.41	0.0787	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	11	9	UCL
804	NA	2020-12-23	NA	0.1871	2.93	0.0478	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	12	9	UCL
805	NA	2020-12-23	NA	0.2504	4.6	0.0909	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	13	9	UCL
806	NA	2020-12-23	NA	0.1494	2.41	0.043	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	14	9	UCL
807	NA	2020-12-23	NA	0.3561	5.65	0.1799	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	15	9	UCL
808	NA	2020-12-23	NA	0.171	2.43	0.0827	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	16	9	UCL
809	NA	2020-12-23	NA	0.2004	3.25	0.0834	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	17	9	UCL
811	NA	2020-12-23	NA	0.202	2.79	0.0841	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	19	9	UCL
813	NA	2020-12-23	NA	0.2478	3.75	0.0977	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	21	9	UCL
814	NA	2020-12-23	NA	0.1911	3.08	0.0554	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	22	9	UCL
815	NA	2020-12-23	NA	0.176	2.44	0.0727	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	23	9	UCL
817	NA	2020-12-23	NA	0.2501	3.72	0.1115	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	25	9	UCL
820	NA	2020-12-23	NA	0.2791	4.61	0.1209	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	28	9	UCL
821	NA	2020-12-23	NA	0.224	4.35	0.1147	3.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	29	9	UCL
823	NA	2020-12-23	NA	0.3867	5.56	0.1428	4.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	31	9	UCL
824	NA	2020-12-23	NA	0.2184	4.28	0.0773	3.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	32	9	UCL
825	NA	2020-12-23	NA	0.3172	4.52	0.1251	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	33	9	UCL
826	NA	2020-12-23	NA	0.1717	2.47	0.0605	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	34	9	UCL
827	NA	2020-12-23	NA	0.4563	7.2	0.2419	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	35	9	UCL
828	NA	2020-12-23	NA	0.2519	4.78	0.0949	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	36	9	UCL
830	NA	2020-12-23	NA	0.2085	2.78	0.0776	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	38	9	UCL
831	NA	2020-12-23	NA	0.0825	1.43	0.0422	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	39	9	UCL
833	NA	2020-12-23	NA	0.2653	4.32	0.1044	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	41	9	UCL
834	NA	2020-12-23	NA	0.2813	3.21	0.1055	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	42	9	UCL
835	NA	2020-12-23	NA	0.3166	4.76	0.116	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	43	9	UCL
837	NA	2020-12-23	NA	0.3773	5.66	0.1668	4.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	45	9	UCL
839	NA	2020-12-23	NA	0.1955	2.76	0.0714	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	47	9	UCL
840	NA	2020-12-23	NA	0.2293	3.62	0.1089	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	48	9	UCL
841	NA	2020-12-23	NA	0.1745	2.33	0.0431	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	49	9	UCL
842	NA	2020-12-23	NA	0.0552	0.83	0.0168	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	50	9	UCL
843	NA	2020-12-23	NA	0.2186	3.13	0.1092	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	51	9	UCL
845	NA	2020-12-23	NA	0.0399	0.28	0.0115	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	53	9	UCL
847	NA	2020-12-23	NA	0.164	2.13	0.0683	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	55	9	UCL
848	NA	2020-12-23	NA	0.2642	4.29	0.0969	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	56	9	UCL
849	NA	2020-12-23	NA	0.2147	3.33	0.0625	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	57	9	UCL
851	NA	2020-12-23	NA	0.1847	2.51	0.0738	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	59	9	UCL
853	NA	2020-12-23	NA	0.2843	4.73	0.1185	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	61	9	UCL
854	NA	2020-12-23	NA	0.3618	5.63	0.1681	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	62	9	UCL
855	NA	2020-12-23	NA	0.2167	3.07	0.1072	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	63	9	UCL
856	NA	2020-12-23	NA	0.3506	5.43	0.1565	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	64	9	UCL
860	NA	2020-12-23	NA	0.2572	3.61	0.1389	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	68	9	UCL
861	NA	2020-12-23	NA	0.15	2.36	0.0777	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	69	9	UCL
862	NA	2020-12-23	NA	0.2311	3.72	0.1091	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	70	9	UCL
865	NA	2020-12-23	NA	0.1767	2.48	0.1019	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	73	9	UCL
866	NA	2020-12-23	NA	0.346	5.32	0.119	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	74	9	UCL
868	NA	2020-12-23	NA	0.2098	3.72	0.0807	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	76	9	UCL
871	NA	2020-12-23	NA	0.1885	3.26	0.0908	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	79	9	UCL
873	NA	2020-12-23	NA	0.0713	0.43	0.0343	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	81	9	UCL
874	NA	2020-12-23	NA	0.1123	2.01	0.0618	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	82	9	UCL
881	NA	2020-12-23	NA	0.3868	6.11	0.1662	4.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	89	9	UCL
882	NA	2020-12-23	NA	0	0.01	0.003	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	90	9	UCL
884	NA	2020-12-23	NA	0.0295	0.32	0.0138	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	92	9	UCL
887	NA	2020-12-23	NA	0.1277	1.94	0.044	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	95	9	UCL
888	NA	2020-12-23	NA	0.1922	2.75	0.0879	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	96	9	UCL
890	NA	2020-12-23	NA	0.2732	4.14	0.0791	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	98	9	UCL
891	NA	2020-12-23	NA	0.1744	2.64	0.0621	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	99	9	UCL
892	NA	2020-12-23	NA	0.2377	3.68	0.1172	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	1	10	UCL
893	NA	2020-12-23	NA	0.3128	4.51	0.1358	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	2	10	UCL
894	NA	2020-12-23	NA	0.2177	3.11	0.073	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	3	10	UCL
895	NA	2020-12-23	NA	0.2718	3.47	0.0889	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	4	10	UCL
896	NA	2020-12-23	NA	0.2516	3.13	0.119	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	5	10	UCL
898	NA	2020-12-23	NA	0.139	2.05	0.0707	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	7	10	UCL
901	NA	2020-12-23	NA	0.2754	3.96	0.1071	2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	10	10	UCL
902	NA	2020-12-23	NA	0.3165	4.94	0.1481	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	11	10	UCL
903	NA	2020-12-23	NA	0.2942	4.14	0.1059	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	12	10	UCL
904	NA	2020-12-23	NA	0.2616	4.18	0.0887	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	13	10	UCL
905	NA	2020-12-23	NA	0.2298	3.85	0.0677	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	14	10	UCL
906	NA	2020-12-23	NA	0.2273	3.56	0.1077	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	15	10	UCL
907	NA	2020-12-23	NA	0.3214	4.95	0.0947	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	16	10	UCL
908	NA	2020-12-23	NA	0.321	4.81	0.1271	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	17	10	UCL
909	NA	2020-12-23	NA	0.1322	1.63	0.0525	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	18	10	UCL
911	NA	2020-12-23	NA	0.1755	3.18	0.0805	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	20	10	UCL
912	NA	2020-12-23	NA	0.2763	5.09	0.162	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	21	10	UCL
913	NA	2020-12-23	NA	0.1681	2.32	0.0649	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	22	10	UCL
916	NA	2020-12-23	NA	0.161	2.02	0.0609	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	25	10	UCL
918	NA	2020-12-23	NA	0.182	2.55	0.1035	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	27	10	UCL
919	NA	2020-12-23	NA	0.2814	4.85	0.1262	3.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	28	10	UCL
920	NA	2020-12-23	NA	0.2217	3.34	0.0653	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	29	10	UCL
922	NA	2020-12-23	NA	0.284	4.51	0.1033	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	31	10	UCL
925	NA	2020-12-23	NA	0.1602	2.79	0.0962	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	34	10	UCL
926	NA	2020-12-23	NA	0.2133	3.28	0.0748	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	35	10	UCL
927	NA	2020-12-23	NA	0.1398	2.03	0.0709	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	36	10	UCL
928	NA	2020-12-23	NA	0.2781	4.33	0.1277	3.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	37	10	UCL
929	NA	2020-12-23	NA	0.3561	6.04	0.1266	4.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	38	10	UCL
930	NA	2020-12-23	NA	0.2001	3.13	0.0729	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	39	10	UCL
931	NA	2020-12-23	NA	0.1487	2.52	0.0388	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	40	10	UCL
932	NA	2020-12-23	NA	0.2205	2.78	0.0987	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	41	10	UCL
933	NA	2020-12-23	NA	0.2621	3.7	0.1144	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	42	10	UCL
934	NA	2020-12-23	NA	0.2897	3.79	0.0717	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	43	10	UCL
935	NA	2020-12-23	NA	0.251	3.34	0.0693	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	44	10	UCL
936	NA	2020-12-23	NA	0.2269	2.95	0.103	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	45	10	UCL
937	NA	2020-12-23	NA	0.2683	4.15	0.1145	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	NA	NA	46	10	UCL
938	NA	2020-12-23	NA	0.3345	4.77	0.1911	4.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	47	10	UCL
942	NA	2020-12-23	NA	0.1768	2.06	0.0495	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	51	10	UCL
944	NA	2020-12-23	NA	0.0587	0.74	0.0147	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	53	10	UCL
945	NA	2020-12-23	NA	0.146	1.88	0.0596	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	54	10	UCL
948	NA	2020-12-23	NA	0.2929	4.53	0.1196	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	57	10	UCL
949	NA	2020-12-23	NA	0.2115	3.21	0.069	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	58	10	UCL
950	NA	2020-12-23	NA	0.2336	3.2	0.0742	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	59	10	UCL
952	NA	2020-12-23	NA	0.0855	1.14	0.049	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	61	10	UCL
953	NA	2020-12-23	NA	0.3278	4.98	0.1231	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	62	10	UCL
955	NA	2020-12-23	NA	0.1635	2.45	0.042	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	64	10	UCL
956	NA	2020-12-23	NA	0.1276	1.93	0.0508	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	65	10	UCL
957	NA	2020-12-23	NA	0.3093	4.49	0.148	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	66	10	UCL
958	NA	2020-12-23	NA	0.3305	4.94	0.1153	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	67	10	UCL
960	NA	2020-12-23	NA	0.251	3.58	0.1169	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	69	10	UCL
963	NA	2020-12-23	NA	0.0126	0.15	0.0016	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	72	10	UCL
964	NA	2020-12-23	NA	0.1032	1.54	0.0259	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	73	10	UCL
966	NA	2020-12-23	NA	0.2173	3.42	0.0867	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	75	10	UCL
968	NA	2020-12-23	NA	0.2374	3.79	0.1071	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	77	10	UCL
970	NA	2020-12-23	NA	0.3024	5.34	0.1334	4.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	79	10	UCL
973	NA	2020-12-23	NA	0.1786	2.91	0.0677	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	82	10	UCL
974	NA	2020-12-23	NA	0.1715	2.54	0.0794	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	83	10	UCL
975	NA	2020-12-23	NA	0.1662	2.35	0.0667	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	84	10	UCL
978	NA	2020-12-23	NA	0.2636	3.76	0.0909	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	87	10	UCL
980	NA	2020-12-23	NA	0.2321	3.47	0.0957	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	89	10	UCL
981	NA	2020-12-23	NA	0.1982	2.86	0.0696	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	90	10	UCL
983	NA	2020-12-23	NA	0.282	4.4	0.1084	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	92	10	UCL
984	NA	2020-12-23	NA	0.3043	5.08	0.1281	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	93	10	UCL
986	NA	2020-12-23	NA	0.0587	0.65	0.0222	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	95	10	UCL
988	NA	2020-12-23	NA	0.2317	3.46	0.1017	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	97	10	UCL
990	NA	2020-12-23	NA	0.2155	2.62	0.0872	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	99	10	UCL
