timestamp	date	plantbarcode	genotype	type	Column	Row	replica	potId	irrigation	water_consumed
2020-09-21 09:25:01	2020-09-21	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	120	110
2020-09-21 09:25:25	2020-09-21	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	210	195
2020-09-21 09:46:54	2020-09-21	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	170	160
2020-09-21 09:47:25	2020-09-21	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	205	190
2020-09-21 09:48:03	2020-09-21	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	175	165
2020-09-21 09:48:27	2020-09-21	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	215	200
2020-09-21 09:49:44	2020-09-21	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	115	100
2020-09-21 09:51:06	2020-09-21	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	180	170
2020-09-21 09:52:50	2020-09-21	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	160	150
2020-09-21 09:53:14	2020-09-21	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	100	90
2020-09-21 09:53:54	2020-09-21	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	225	210
2020-09-21 09:54:32	2020-09-21	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	115	105
2020-09-21 09:55:10	2020-09-21	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	195	180
2020-09-21 09:56:27	2020-09-21	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	120	110
2020-09-21 09:57:09	2020-09-21	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	190	180
2020-09-21 09:57:45	2020-09-21	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	120	110
2020-09-21 09:58:26	2020-09-21	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	185	170
2020-09-21 09:59:04	2020-09-21	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	195	180
2020-09-21 10:01:00	2020-09-21	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	185	175
2020-09-21 10:01:40	2020-09-21	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	190	175
2020-09-21 10:20:49	2020-09-21	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	120	110
2020-09-21 10:21:19	2020-09-21	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	155	145
2020-09-21 10:21:57	2020-09-21	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	205	190
2020-09-21 10:22:21	2020-09-21	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	215	200
2020-09-21 10:24:15	2020-09-21	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	195	180
2020-09-21 10:24:57	2020-09-21	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	190	175
2020-09-21 10:25:38	2020-09-21	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	100	90
2020-09-21 10:26:16	2020-09-21	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	125	110
2020-09-21 10:26:54	2020-09-21	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	215	200
2020-09-21 10:27:35	2020-09-21	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	110	100
2020-09-21 10:30:13	2020-09-21	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	180	165
2020-09-21 10:31:13	2020-09-21	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	160	150
2020-09-21 10:31:51	2020-09-21	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	100	90
2020-09-21 10:32:14	2020-09-21	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	120	110
2020-09-21 10:32:54	2020-09-21	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	175	160
2020-09-21 10:33:32	2020-09-21	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	155	145
2020-09-21 10:34:11	2020-09-21	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	235	220
2020-09-21 10:35:27	2020-09-21	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	195	180
2020-09-21 10:55:39	2020-09-21	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	160	150
2020-09-21 10:55:55	2020-09-21	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	120	110
2020-09-21 10:56:09	2020-09-21	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	145	130
2020-09-21 10:57:25	2020-09-21	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	190	175
2020-09-21 10:58:03	2020-09-21	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	160	145
2020-09-21 10:58:40	2020-09-21	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	215	200
2020-09-21 11:00:36	2020-09-21	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	200	190
2020-09-21 11:01:15	2020-09-21	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	180	170
2020-09-21 11:02:35	2020-09-21	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	115	105
2020-09-21 11:03:12	2020-09-21	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	205	190
2020-09-21 11:04:33	2020-09-21	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	250	235
2020-09-21 11:05:11	2020-09-21	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	215	200
2020-09-21 11:05:47	2020-09-21	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	190	180
2020-09-21 11:06:28	2020-09-21	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	145	135
2020-09-21 11:07:06	2020-09-21	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	190	180
2020-09-21 11:08:31	2020-09-21	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	190	180
2020-09-21 11:09:50	2020-09-21	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	140	130
2020-09-21 11:10:30	2020-09-21	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	115	105
2020-09-21 11:31:00	2020-09-21	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	110	100
2020-09-21 11:31:16	2020-09-21	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	190	175
2020-09-21 11:31:31	2020-09-21	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	185	175
2020-09-21 11:32:46	2020-09-21	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	120	110
2020-09-21 11:33:24	2020-09-21	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	135	125
2020-09-21 11:35:22	2020-09-21	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	130	115
2020-09-21 11:35:58	2020-09-21	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	165	150
2020-09-21 11:36:36	2020-09-21	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	245	230
2020-09-21 11:37:13	2020-09-21	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	135	120
2020-09-21 11:37:51	2020-09-21	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	195	180
2020-09-21 11:38:29	2020-09-21	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	135	125
2020-09-21 11:39:08	2020-09-21	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	190	180
2020-09-21 11:41:10	2020-09-21	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	220	205
2020-09-21 11:41:47	2020-09-21	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	110	100
2020-09-21 11:42:27	2020-09-21	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	185	175
2020-09-21 11:43:43	2020-09-21	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	210	195
2020-09-21 11:44:25	2020-09-21	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	125	115
2020-09-21 11:46:18	2020-09-21	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	245	230
2020-09-22 09:15:10	2020-09-22	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	195	55
2020-09-22 09:15:26	2020-09-22	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	190	60
2020-09-22 09:16:20	2020-09-22	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	175	50
2020-09-22 09:16:48	2020-09-22	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	135	25
2020-09-22 09:17:15	2020-09-22	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	185	65
2020-09-22 09:17:28	2020-09-22	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	200	75
2020-09-22 09:17:42	2020-09-22	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	140	30
2020-09-22 09:18:08	2020-09-22	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	150	35
2020-09-22 09:19:28	2020-09-22	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	180	60
2020-09-22 09:19:52	2020-09-22	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	200	75
2020-09-22 09:20:17	2020-09-22	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	160	40
2020-09-22 09:20:30	2020-09-22	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	145	30
2020-09-22 09:20:43	2020-09-22	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	140	25
2020-09-22 09:21:10	2020-09-22	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	165	50
2020-09-22 09:21:38	2020-09-22	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	155	40
2020-09-22 09:23:19	2020-09-22	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	175	55
2020-09-22 09:23:45	2020-09-22	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	145	30
2020-09-22 09:23:58	2020-09-22	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	175	55
2020-09-22 09:36:30	2020-09-22	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	175	45
2020-09-22 09:37:09	2020-09-22	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	180	55
2020-09-22 09:37:25	2020-09-22	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	165	45
2020-09-22 09:37:40	2020-09-22	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	185	60
2020-09-22 09:38:20	2020-09-22	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	140	30
2020-09-22 09:39:13	2020-09-22	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	170	50
2020-09-22 09:40:18	2020-09-22	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	155	40
2020-09-22 09:40:31	2020-09-22	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	135	25
2020-09-22 09:40:57	2020-09-22	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	180	60
2020-09-22 09:41:10	2020-09-22	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	140	30
2020-09-22 09:41:24	2020-09-22	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	175	55
2020-09-22 09:42:13	2020-09-22	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	145	30
2020-09-22 09:42:40	2020-09-22	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	170	50
2020-09-22 09:43:05	2020-09-22	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	140	30
2020-09-22 09:43:31	2020-09-22	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	165	45
2020-09-22 09:43:44	2020-09-22	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	165	50
2020-09-22 09:45:00	2020-09-22	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	175	55
2020-09-22 09:45:26	2020-09-22	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	170	55
2020-09-22 09:57:03	2020-09-22	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	140	30
2020-09-22 09:57:42	2020-09-22	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	150	35
2020-09-22 09:57:57	2020-09-22	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	175	55
2020-09-22 09:58:13	2020-09-22	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	175	55
2020-09-22 09:59:15	2020-09-22	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	170	50
2020-09-22 09:59:42	2020-09-22	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	170	50
2020-09-22 10:00:09	2020-09-22	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	135	20
2020-09-22 10:00:22	2020-09-22	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	140	30
2020-09-22 10:00:35	2020-09-22	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	180	55
2020-09-22 10:01:02	2020-09-22	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	135	20
2020-09-22 10:02:44	2020-09-22	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	160	45
2020-09-22 10:03:21	2020-09-22	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	155	40
2020-09-22 10:03:34	2020-09-22	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	135	25
2020-09-22 10:03:47	2020-09-22	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	145	30
2020-09-22 10:04:13	2020-09-22	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	165	45
2020-09-22 10:04:26	2020-09-22	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	160	40
2020-09-22 10:04:52	2020-09-22	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	185	60
2020-09-22 10:05:40	2020-09-22	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	170	50
2020-09-22 10:16:19	2020-09-22	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	165	40
2020-09-22 10:16:35	2020-09-22	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	140	25
2020-09-22 10:16:58	2020-09-22	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	150	35
2020-09-22 10:17:29	2020-09-22	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	165	50
2020-09-22 10:17:55	2020-09-22	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	160	45
2020-09-22 10:18:19	2020-09-22	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	175	55
2020-09-22 10:19:23	2020-09-22	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	175	55
2020-09-22 10:19:49	2020-09-22	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	160	40
2020-09-22 10:20:29	2020-09-22	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	140	25
2020-09-22 10:20:42	2020-09-22	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	170	50
2020-09-22 10:21:34	2020-09-22	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	190	65
2020-09-22 10:21:47	2020-09-22	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	180	60
2020-09-22 10:22:12	2020-09-22	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	165	45
2020-09-22 10:22:38	2020-09-22	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	145	30
2020-09-22 10:22:52	2020-09-22	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	170	50
2020-09-22 10:23:46	2020-09-22	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	165	45
2020-09-22 10:24:36	2020-09-22	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	150	35
2020-09-22 10:25:03	2020-09-22	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	140	30
2020-09-22 10:35:52	2020-09-22	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	135	25
2020-09-22 10:36:08	2020-09-22	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	165	45
2020-09-22 10:36:31	2020-09-22	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	165	50
2020-09-22 10:37:01	2020-09-22	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	140	25
2020-09-22 10:37:26	2020-09-22	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	145	35
2020-09-22 10:38:31	2020-09-22	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	145	30
2020-09-22 10:38:55	2020-09-22	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	160	40
2020-09-22 10:39:20	2020-09-22	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	190	65
2020-09-22 10:39:33	2020-09-22	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	145	30
2020-09-22 10:39:46	2020-09-22	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	170	50
2020-09-22 10:48:09	2020-09-22	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	145	30
2020-09-22 10:48:35	2020-09-22	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	165	45
2020-09-22 10:49:53	2020-09-22	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	175	55
2020-09-22 10:50:18	2020-09-22	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	140	25
2020-09-22 10:50:44	2020-09-22	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	165	45
2020-09-22 10:51:10	2020-09-22	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	175	55
2020-09-22 10:51:37	2020-09-22	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	140	25
2020-09-22 10:52:41	2020-09-22	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	185	60
2020-09-23 09:10:38	2020-09-23	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	115	95
2020-09-23 09:10:55	2020-09-23	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	115	95
2020-09-23 09:12:26	2020-09-23	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	105	85
2020-09-23 09:13:02	2020-09-23	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	60	45
2020-09-23 09:13:39	2020-09-23	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	115	100
2020-09-23 09:14:18	2020-09-23	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	130	115
2020-09-23 09:14:56	2020-09-23	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	65	50
2020-09-23 09:15:34	2020-09-23	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	80	65
2020-09-23 09:17:30	2020-09-23	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	115	95
2020-09-23 09:18:03	2020-09-23	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	135	115
2020-09-23 09:18:37	2020-09-23	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	90	70
2020-09-23 09:19:16	2020-09-23	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	65	50
2020-09-23 09:19:54	2020-09-23	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	60	45
2020-09-23 09:20:32	2020-09-23	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	105	85
2020-09-23 09:21:11	2020-09-23	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	85	70
2020-09-23 09:23:42	2020-09-23	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	105	85
2020-09-23 09:24:17	2020-09-23	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	75	60
2020-09-23 09:24:41	2020-09-23	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	115	95
2020-09-23 09:46:43	2020-09-23	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	100	80
2020-09-23 09:47:13	2020-09-23	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	115	100
2020-09-23 09:47:52	2020-09-23	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	95	75
2020-09-23 09:48:16	2020-09-23	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	125	105
2020-09-23 09:49:33	2020-09-23	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	65	50
2020-09-23 09:50:46	2020-09-23	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	100	85
2020-09-23 09:52:28	2020-09-23	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	90	75
2020-09-23 09:52:52	2020-09-23	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	55	45
2020-09-23 09:53:27	2020-09-23	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	125	105
2020-09-23 09:54:05	2020-09-23	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	60	50
2020-09-23 09:54:44	2020-09-23	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	110	95
2020-09-23 09:56:00	2020-09-23	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	70	55
2020-09-23 09:56:38	2020-09-23	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	105	85
2020-09-23 09:57:11	2020-09-23	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	70	55
2020-09-23 09:57:50	2020-09-23	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	105	85
2020-09-23 09:58:28	2020-09-23	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	105	85
2020-09-23 10:00:23	2020-09-23	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	110	95
2020-09-23 10:00:59	2020-09-23	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	105	90
2020-09-23 10:23:09	2020-09-23	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	70	55
2020-09-23 10:23:39	2020-09-23	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	85	70
2020-09-23 10:24:17	2020-09-23	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	110	95
2020-09-23 10:24:42	2020-09-23	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	120	100
2020-09-23 10:26:37	2020-09-23	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	110	95
2020-09-23 10:27:13	2020-09-23	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	100	85
2020-09-23 10:27:49	2020-09-23	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	60	45
2020-09-23 10:28:28	2020-09-23	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	70	55
2020-09-23 10:29:06	2020-09-23	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	115	100
2020-09-23 10:29:44	2020-09-23	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	65	50
2020-09-23 10:32:15	2020-09-23	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	100	80
2020-09-23 10:33:13	2020-09-23	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	95	75
2020-09-23 10:33:51	2020-09-23	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	60	45
2020-09-23 10:34:15	2020-09-23	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	70	55
2020-09-23 10:34:53	2020-09-23	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	100	85
2020-09-23 10:35:31	2020-09-23	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	90	75
2020-09-23 10:36:10	2020-09-23	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	130	110
2020-09-23 10:37:26	2020-09-23	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	110	95
2020-09-23 10:55:38	2020-09-23	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	100	80
2020-09-23 10:55:54	2020-09-23	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	70	55
2020-09-23 10:56:09	2020-09-23	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	80	65
2020-09-23 10:57:25	2020-09-23	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	110	90
2020-09-23 10:58:03	2020-09-23	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	95	80
2020-09-23 10:58:36	2020-09-23	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	125	105
2020-09-23 11:00:31	2020-09-23	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	115	100
2020-09-23 11:01:06	2020-09-23	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	105	85
2020-09-23 11:02:21	2020-09-23	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	70	55
2020-09-23 11:02:59	2020-09-23	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	120	105
2020-09-23 11:04:13	2020-09-23	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	135	115
2020-09-23 11:04:51	2020-09-23	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	125	110
2020-09-23 11:05:24	2020-09-23	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	110	90
2020-09-23 11:06:03	2020-09-23	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	85	65
2020-09-23 11:06:41	2020-09-23	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	115	95
2020-09-23 11:07:57	2020-09-23	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	110	95
2020-09-23 11:09:10	2020-09-23	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	90	75
2020-09-23 11:09:47	2020-09-23	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	70	55
2020-09-23 11:30:28	2020-09-23	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	70	55
2020-09-23 11:30:44	2020-09-23	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	110	90
2020-09-23 11:30:59	2020-09-23	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	110	95
2020-09-23 11:32:14	2020-09-23	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	75	60
2020-09-23 11:32:52	2020-09-23	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	85	70
2020-09-23 11:34:42	2020-09-23	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	80	60
2020-09-23 11:35:16	2020-09-23	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	100	85
2020-09-23 11:35:50	2020-09-23	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	145	125
2020-09-23 11:36:28	2020-09-23	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	80	65
2020-09-23 11:37:05	2020-09-23	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	110	95
2020-09-23 11:37:43	2020-09-23	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	85	70
