plotId	timePoint	S_Leaf_area_cmsquared	yPred	sd_yPred	lwr	upr	outlier
7	2020-09-30T00:00:00Z	1329.99951570789	1364.370655410034	17.9595027846513	1274.5731414867776	1454.1681693332905	0
7	2020-10-02T00:00:00Z	1651.34844404757	1636.1645629241862	28.354189420096997	1494.393615823701	1777.9355100246712	0
7	2020-10-05T00:00:00Z	2223.17643220172	2093.35243342989	58.10357334008841	1802.834566729448	2383.870300130332	0
8	2020-09-10T00:00:00Z	40.5017214686545	31.177778431214136	31.322133213045852	-125.43288763401512	187.7884444964434	0
8	2020-09-14T00:00:00Z	110.776661688622	155.43843562862702	17.932362695985717	65.77662214869844	245.1002491085556	0
8	2020-09-16T00:00:00Z	284.400553797293	244.60122302022836	18.612926266363555	151.53659168841057	337.66585435204615	0
8	2020-09-18T00:00:00Z	361.423355211751	352.6076844496102	19.490552917759377	255.15491986081332	450.06044903840706	0
8	2020-09-21T00:00:00Z	521.529309285808	545.1418243165006	19.6589729642373	446.8469594953141	643.436689137687	0
8	2020-09-23T00:00:00Z	694.581583848511	692.8421219944541	19.880147687611448	593.4413835563969	792.2428604325114	0
8	2020-09-25T00:00:00Z	880.999706071776	856.0029416309544	20.00912653625495	755.9573089496796	956.0485743122292	0
8	2020-09-28T00:00:00Z	1103.88109859838	1122.4693825050133	17.864749191172372	1033.1456365491515	1211.793128460875	0
8	2020-09-30T00:00:00Z	1309.28857515318	1314.7518972629277	18.12314989059367	1224.1361478099593	1405.3676467158962	0
8	2020-10-02T00:00:00Z	1527.30351258088	1520.1024469925665	28.612552978129692	1377.039682101918	1663.1652118832149	0
8	2020-10-05T00:00:00Z	2248.99740278465	1855.5410162089952	58.63301347749254	1562.3759488215323	2148.706083596458	1
9	2020-09-10T00:00:00Z	43.5895831244737	33.19611631446713	44.211338502431396	-187.86057619768985	254.25280882662412	0
9	2020-09-14T00:00:00Z	117.053067231659	164.45289489444673	25.311614375306537	37.89482301791405	291.0109667709794	0
9	2020-09-16T00:00:00Z	321.393095989951	280.89173687258807	26.27223305915358	149.53057157682017	412.25290216835594	0
9	2020-09-18T00:00:00Z	431.333671128192	432.60929729793435	27.5110072096784	295.0542612495424	570.1643333463263	0
9	2020-09-21T00:00:00Z	700.751306812068	717.3372087241198	27.74873289824451	578.5935442328973	856.0808732153423	0
9	2020-09-23T00:00:00Z	966.554925153437	944.5553837872129	28.06092206163148	804.2507734790555	1084.8599940953704	0
9	2020-09-25T00:00:00Z	1178.58300384545	1198.9364403196307	28.242976313755555	1057.7215587508529	1340.1513218884086	0
9	2020-09-28T00:00:00Z	1655.5851790778	1606.4171917375381	25.216177594921685	1480.3363037629297	1732.4980797121466	0
9	2020-09-30T00:00:00Z	1844.52326837119	1897.102008843049	25.58091139876815	1769.1974518492082	2025.0065658368896	0
9	2020-10-02T00:00:00Z	2222.16593615158	2204.3107162103092	40.386753243484826	2002.376949992885	2406.2444824277336	0
9	2020-10-05T00:00:00Z	2929.10981226809	2707.0622242203553	82.7607745819611	2293.25835131055	3120.8660971301606	0
10	2020-09-10T00:00:00Z	31.3562983437358	21.726370247413342	38.97345572532095	-173.14090837919142	216.5936488740181	0
10	2020-09-14T00:00:00Z	93.4448739259717	129.36205926628773	22.331638607495776	17.70386622880885	241.0202523037666	0
10	2020-09-16T00:00:00Z	240.363663159342	225.04390736230556	23.013605368898265	109.97588051781423	340.1119342067969	0
10	2020-09-18T00:00:00Z	355.234883137934	346.9987781149846	23.91287116623852	227.434422283792	466.5631339461772	0
10	2020-09-21T00:00:00Z	583.184622972507	576.3254163423885	24.830575209103866	452.17254029686916	700.4782923879078	0
10	2020-09-23T00:00:00Z	771.281591767532	759.3385312295411	24.851171294226706	635.0826747584076	883.5943877006746	0
10	2020-09-25T00:00:00Z	944.890186554156	973.9879737765544	24.826098831204035	849.8574796205343	1098.1184679325747	0
10	2020-09-28T00:00:00Z	1356.06777502892	1350.6903170680378	24.003128110031113	1230.6746765178823	1470.7059576181932	0
10	2020-09-30T00:00:00Z	1598.27604458698	1630.3432343561367	22.58473793191497	1517.4195446965618	1743.2669240157115	0
10	2020-10-02T00:00:00Z	2001.40840844456	1930.045468332456	22.105206705192092	1819.5194348064956	2040.5715018584165	0
10	2020-10-05T00:00:00Z	2387.33726132935	2411.8317360897963	37.841228765010854	2222.625592264742	2601.0378799148507	0
