SessionName:,2021-06 TNA - Mspec v1.0 0001
SessionRecipe:,2021-06 TNA - Mspec v1.0
Date:,17-09-2021
Time:,18:34:34
Processing Algorithm:,VM.Lab.Session.StaticsKeyValues
Processing Algorithm:,VM.Lab.Session.StaticsKeyValues
,NoImageBands,BlobSizeMin,BlobSizeMax,HistMinimum,HistMaximum,HistogramImageBand,HistogramNumBins,Scale,NumKeyValues,MultiCapture,MultiCaptureIndex,
,15,0,10000,0,0,1,100,5,30,1,-1,
,
Index,Sample ID,Comment,Initials,Status,TimeStamp,ImageFileName,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,
719,Giant__PlantId_74_2021-06-23 17.49.29.706,,,,2021-06-23_17.48.34.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_74_2021-06-23 17.49.29.706.hips,3.105334,1.80489,3.381918,3.400077,1.860839,1.394142,2.255476,17.36562,17.73044,16.4874,7.390257,7.515352,7.476376,8.16274,13.94456,1.273286,0.8741181,1.274421,1.239174,0.8720634,0.7314538,0.9462729,5.666336,5.881369,5.561333,1.139369,1.159771,1.119918,0.8438914,2.440126,
720,Giant__PlantId_74_2021-06-24 11.45.08.882,,,,2021-06-24_11.44.11.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_74_2021-06-24 11.45.08.882.hips,3.410598,2.057518,3.940084,3.890928,2.457114,1.834909,2.819471,18.40207,18.50804,17.29355,7.944395,8.0734,8.020191,8.479976,14.10225,1.447603,1.130128,1.416637,1.339751,1.177935,1.032764,1.148712,5.249258,5.331609,5.070483,0.8053164,0.7923219,0.6791387,0.5256545,2.152173,
721,Giant__PlantId_75_2021-06-14 19.23.52.162,,,,2021-06-14_19.22.56.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-14 19.23.52.162.hips,3.464056,2.729234,4.86234,4.95354,2.88185,2.125702,3.315194,19.7907,19.81082,18.56904,7.888039,8.106213,7.939679,8.434203,13.2638,0.7477746,0.9193195,1.127353,1.169263,0.767701,0.5929589,0.7875267,4.385894,4.497197,4.335636,0.6187916,0.5767336,0.5923364,0.4510553,1.548161,
722,Giant__PlantId_75_2021-06-15 11.04.03.218,,,,2021-06-15_11.03.08.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-15 11.04.03.218.hips,3.334348,2.741329,4.755615,4.641958,2.975499,2.219523,3.282012,18.47569,18.51076,17.18954,7.80668,8.010527,7.855506,8.377419,12.90128,0.6985925,0.781316,1.223288,1.176899,0.8320867,0.6502469,0.8350464,4.313027,4.614645,4.395043,0.7523784,0.7351304,0.7441695,0.542111,1.373192,
723,Giant__PlantId_75_2021-06-16 17.08.40.153,,,,2021-06-16_17.07.45.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-16 17.08.40.153.hips,3.699012,3.009794,5.118392,4.891422,3.288924,2.437539,3.526341,19.39216,19.36864,18.09795,7.884871,8.090505,7.942304,8.438042,13.36922,0.9563101,0.8599467,1.467452,1.411137,1.017118,0.7829671,1.029649,4.936209,5.201429,4.979298,0.6722734,0.6574906,0.6507701,0.5190163,1.607562,
724,Giant__PlantId_75_2021-06-17 11.08.01.233,,,,2021-06-17_11.07.03.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-17 11.08.01.233.hips,3.965523,3.107885,5.371486,5.198937,3.384712,2.501121,3.651142,20.35856,20.174,18.85648,7.996677,8.179996,8.040724,8.523959,13.78151,1.115149,1.028193,1.590095,1.512864,1.099737,0.880293,1.118642,5.279491,5.405493,5.158946,1.067398,0.980231,0.9647146,0.9069449,1.883878,
725,Giant__PlantId_75_2021-06-21 17.09.03.802,,,,2021-06-21_17.08.08.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-21 17.09.03.802.hips,3.437916,2.459342,4.088501,4.092275,2.508785,1.918432,2.791406,17.68479,17.73375,16.65254,8.034327,8.178744,8.095,8.50822,13.37354,1.01724,0.8328062,1.171201,1.208628,1.002195,0.8453984,1.022786,4.844381,4.903832,4.709526,0.5803083,0.5806502,0.5284756,0.4906338,1.700534,
726,Giant__PlantId_75_2021-06-22 11.11.33.814,,,,2021-06-22_11.10.38.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-22 11.11.33.814.hips,3.443239,2.540009,4.216007,4.087598,2.691337,1.993784,2.889986,17.75249,17.79274,16.72519,8.114754,8.25712,8.164917,8.542233,13.51934,0.8779578,0.7384619,1.104604,1.106529,0.9335055,0.765016,0.9209048,4.256827,4.338023,4.189537,0.6676266,0.6635211,0.5890884,0.5174013,1.681698,
727,Giant__PlantId_75_2021-06-23 17.11.36.158,,,,2021-06-23_17.10.42.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-23 17.11.36.158.hips,3.035961,1.999665,3.408805,3.404002,1.951353,1.480675,2.25238,16.0743,16.25591,15.31289,8.130588,8.236553,8.18184,8.513603,13.35868,0.862936,0.6436017,1.064663,1.103618,0.8062816,0.6468897,0.8356665,4.511992,4.519348,4.355962,0.6604483,0.6705697,0.4648777,0.4488506,1.745188,
728,Giant__PlantId_75_2021-06-24 11.07.22.214,,,,2021-06-24_11.06.24.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_75_2021-06-24 11.07.22.214.hips,3.007768,2.218514,3.5062,3.35366,2.257,1.708807,2.432486,15.34988,15.37924,14.46699,8.216288,8.318122,8.238078,8.532036,12.8895,0.7750204,0.6882583,1.039491,1.025448,0.8243532,0.6681164,0.8358152,4.106888,4.066926,3.909479,0.6378812,0.644921,0.5645333,0.4989291,1.406587,
729,Giant__PlantId_76_2021-06-14 18.47.39.343,,,,2021-06-14_18.46.44.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-14 18.47.39.343.hips,2.633296,2.091707,3.911777,4.01999,2.323087,1.678764,2.645629,16.11661,16.10935,15.01292,8.14697,8.295318,8.157203,8.404627,11.03493,0.8823453,0.7587652,1.16979,1.244442,0.8039342,0.6367303,0.8458587,4.357563,4.135104,3.959213,0.4978481,0.5110773,0.4772998,0.4634394,1.480694,
730,Giant__PlantId_76_2021-06-15 10.27.39.635,,,,2021-06-15_10.26.39.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-15 10.27.39.635.hips,2.878242,2.382333,4.289309,4.238081,2.699712,1.936703,2.976125,17.30482,17.20128,16.01238,8.22289,8.376708,8.220211,8.477347,11.26066,0.917793,0.8786801,1.272291,1.287915,0.9240158,0.7454879,0.944048,4.829376,4.66871,4.50362,0.6533419,0.6818338,0.6315874,0.5809907,1.380833,
731,Giant__PlantId_76_2021-06-16 16.31.44.949,,,,2021-06-16_16.30.50.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-16 16.31.44.949.hips,3.457602,2.843104,4.994534,4.885739,3.162553,2.289874,3.468583,20.37016,20.33758,19.01567,8.194756,8.35732,8.213317,8.51612,12.34015,1.071181,1.037653,1.433859,1.415249,0.9968531,0.7996509,1.009698,5.615371,5.482142,5.271453,0.6125774,0.6312453,0.6041561,0.5621058,1.831189,
732,Giant__PlantId_76_2021-06-17 10.31.15.078,,,,2021-06-17_10.30.17.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-17 10.31.15.078.hips,3.029721,2.348691,4.259843,4.11433,2.597426,1.865009,2.88236,17.66808,17.59078,16.45742,8.19095,8.325333,8.215982,8.48758,12.01973,0.6952254,0.7613617,1.082057,1.060591,0.7511818,0.6143065,0.767286,4.618765,4.513995,4.372432,0.6326383,0.627001,0.5856992,0.5146716,1.282961,
733,Giant__PlantId_76_2021-06-21 16.32.01.048,,,,2021-06-21_16.31.05.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-21 16.32.01.048.hips,3.13141,1.954858,3.853977,3.914805,2.129436,1.504345,2.51053,17.30331,17.49147,16.36083,7.06002,7.204258,7.117552,7.883588,12.92226,1.001673,0.7625996,1.322844,1.356647,0.8408833,0.6438575,0.9077086,5.658668,5.745446,5.405285,1.414904,1.398922,1.36262,0.9620977,1.691962,
734,Giant__PlantId_76_2021-06-22 10.34.14.976,,,,2021-06-22_10.33.19.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-22 10.34.14.976.hips,3.213953,2.181953,3.955477,3.938745,2.378683,1.663267,2.654523,16.95528,17.03906,15.77467,6.469495,6.601924,6.495093,7.455955,12.67924,1.140857,1.151278,1.31198,1.324773,1.032875,0.8348522,1.013078,4.528252,4.540901,4.312303,2.038055,2.039507,2.026777,1.44014,1.642823,
735,Giant__PlantId_76_2021-06-23 16.33.56.042,,,,2021-06-23_16.33.00.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-23 16.33.56.042.hips,2.870445,1.740095,3.486623,3.546931,1.918464,1.376095,2.294014,17.21861,17.56571,16.35949,7.1486,7.258305,7.185273,7.873895,12.76707,1.012207,0.9104176,1.248979,1.230807,0.9910249,0.8432455,0.9813134,4.871533,5.05104,4.813282,1.641419,1.649256,1.520899,1.079182,1.300695,
736,Giant__PlantId_76_2021-06-24 10.30.17.978,,,,2021-06-24_10.29.22.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_76_2021-06-24 10.30.17.978.hips,2.58567,1.634155,3.261705,3.226005,1.951324,1.373257,2.232915,15.69415,15.8505,14.60177,7.260354,7.362314,7.282039,7.908382,12.33576,1.028138,0.9103394,1.217155,1.187241,1.005379,0.8295055,0.9875271,4.205101,4.293387,4.134847,1.9042,1.924039,1.854577,1.352613,1.572909,
737,Giant__PlantId_77_2021-06-14 18.11.26.259,,,,2021-06-14_18.10.31.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-14 18.11.26.259.hips,2.940832,2.551452,4.358559,4.378342,2.657782,2.013069,2.998807,19.492,19.44453,18.21376,8.138903,8.287286,8.147879,8.412301,11.39953,0.6556704,0.777203,1.085492,1.073323,0.7581843,0.6341578,0.7717016,4.622123,4.664925,4.491272,0.4846949,0.4872166,0.4824228,0.4444149,0.7445471,
738,Giant__PlantId_77_2021-06-15 09.51.21.747,,,,2021-06-15_09.50.26.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-15 09.51.21.747.hips,3.026187,2.605111,4.436277,4.247964,2.786304,2.104657,3.048026,19.33492,19.39429,18.1314,8.252691,8.397166,8.27269,8.516159,11.63587,0.8067504,0.8806777,1.25246,1.173092,0.9001632,0.7530113,0.8969358,5.215325,5.317647,5.100403,1.002254,1.001209,0.5856895,0.5102293,0.8865637,
739,Giant__PlantId_77_2021-06-16 15.55.00.790,,,,2021-06-16_15.54.05.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-16 15.55.00.790.hips,3.351782,2.828683,4.651675,4.561131,2.899912,2.19255,3.243467,20.59981,20.72394,19.43765,8.233739,8.380632,8.260312,8.574252,12.41404,1.020834,1.088399,1.321224,1.309785,0.9341647,0.7752202,0.9623142,5.244843,5.364054,5.195668,0.6632485,0.6642045,0.5231552,0.4836183,1.496072,
740,Giant__PlantId_77_2021-06-17 09.54.44.522,,,,2021-06-17_09.53.47.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-17 09.54.44.522.hips,2.993298,2.456454,4.206561,3.965988,2.567633,1.876892,2.848352,18.60919,18.6056,17.3744,7.639253,7.785459,7.664958,8.184418,12.01039,0.7760087,0.8196049,1.195364,1.141217,0.7593737,0.5892558,0.7987873,5.144333,5.152618,4.867353,1.607592,1.588446,1.531061,1.092785,1.324847,
741,Giant__PlantId_77_2021-06-21 15.54.30.135,,,,2021-06-21_15.53.36.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-21 15.54.30.135.hips,2.980115,2.01746,3.447544,3.486062,2.05499,1.593715,2.381346,16.31712,16.42943,15.49886,8.138741,8.237943,8.182843,8.48281,12.73973,0.9051355,0.7319028,1.125133,1.132517,0.8046471,0.681532,0.838815,5.076039,5.136412,4.88676,0.5856711,0.5785847,0.4617029,0.4443399,1.436913,
742,Giant__PlantId_77_2021-06-22 09.56.01.429,,,,2021-06-22_09.55.06.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-22 09.56.01.429.hips,2.738483,1.893749,3.115634,3.103508,1.959006,1.508073,2.1809,13.77941,13.82724,13.0718,8.143844,8.223647,8.15376,8.443363,12.25352,0.9181207,0.7220255,0.8836235,0.8867218,0.6478565,0.5551035,0.6466405,2.905032,2.883774,2.79414,0.8709103,0.8334106,0.4861139,0.4528615,1.375816,
743,Giant__PlantId_77_2021-06-23 15.56.20.496,,,,2021-06-23_15.55.25.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-23 15.56.20.496.hips,3.06826,1.868299,3.611893,3.630104,2.162926,1.626342,2.553578,18.84823,19.18379,17.92095,7.321353,7.428106,7.382439,8.014693,13.3421,1.345949,1.15121,1.574163,1.536924,1.224737,1.031789,1.219283,6.427145,6.567807,6.135654,1.829884,1.838302,1.788304,1.239889,1.903784,
744,Giant__PlantId_77_2021-06-24 09.53.10.247,,,,2021-06-24_09.52.12.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_77_2021-06-24 09.53.10.247.hips,2.84227,1.796048,3.392062,3.336508,2.151961,1.619912,2.469039,17.51539,17.86321,16.78208,8.201674,8.29011,8.236115,8.532681,13.30307,1.250721,1.126693,1.533777,1.464158,1.201987,0.9907384,1.175096,5.32465,5.42028,5.136453,0.7931328,0.7806805,0.7006146,0.5975756,1.581832,
745,Giant__PlantId_78_2021-06-14 17.34.54.019,,,,2021-06-14_17.33.56.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-14 17.34.54.019.hips,3.169544,2.246665,4.350334,4.377858,2.554394,1.840743,2.900551,18.48531,18.23769,17.00821,7.990305,8.145608,8.042443,8.451615,12.79257,0.7983021,0.7498672,1.312942,1.340408,0.8811971,0.6882393,0.9155975,4.600053,4.458445,4.255081,0.8665093,0.7451431,0.5285959,0.4502808,1.134353,
746,Giant__PlantId_78_2021-06-15 09.15.00.098,,,,2021-06-15_09.13.59.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-15 09.15.00.098.hips,3.114365,2.220462,4.287288,4.234518,2.534409,1.823939,2.859967,18.02708,17.79364,16.60641,7.871228,8.049138,7.930867,8.475987,12.95649,0.763414,0.7145529,1.235429,1.233272,0.8228059,0.6457268,0.855451,4.735719,4.569825,4.378054,0.8639827,0.844672,0.8652715,0.6392126,1.283887,
747,Giant__PlantId_78_2021-06-16 15.17.58.660,,,,2021-06-16_15.17.03.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-16 15.17.58.660.hips,3.292966,2.376334,4.330732,4.304152,2.610253,1.933522,2.930979,18.42754,18.37798,17.28803,8.070955,8.208021,8.119731,8.527921,13.13809,1.01233,0.918238,1.468335,1.447193,1.036074,0.8419466,1.070593,5.809167,5.760608,5.622048,1.125278,1.131661,1.047911,0.8105036,1.666167,
748,Giant__PlantId_78_2021-06-17 09.18.11.579,,,,2021-06-17_09.17.14.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-17 09.18.11.579.hips,3.206578,2.293181,4.322526,4.189133,2.539448,1.807799,2.831458,18.76078,18.5984,17.35527,6.894694,7.043791,6.953833,7.811494,12.95552,0.807294,0.7297165,1.337993,1.303779,0.862834,0.6547572,0.8969361,5.67762,5.647656,5.26793,1.831145,1.828448,1.839655,1.291562,1.476544,
749,Giant__PlantId_78_2021-06-21 15.16.37.836,,,,2021-06-21_15.15.42.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-21 15.16.37.836.hips,3.597893,2.220797,4.053709,4.088363,2.322483,1.762199,2.708563,18.98861,19.32047,18.22552,7.650633,7.771457,7.746796,8.313403,14.37111,1.290797,0.959968,1.530239,1.567594,1.061838,0.8827487,1.144846,6.057182,6.195413,6.011257,1.334999,1.348631,1.338322,1.029925,2.398598,
750,Giant__PlantId_78_2021-06-22 09.18.40.704,,,,2021-06-22_09.17.45.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-22 09.18.40.704.hips,3.609287,2.250304,4.004213,3.94137,2.372951,1.776389,2.684345,19.21309,19.44367,18.16722,6.866766,7.007995,6.96527,7.870127,14.1998,1.204087,0.941395,1.39059,1.364243,0.9847954,0.8140955,0.9999666,6.205584,6.242258,5.8156,1.818231,1.804925,1.81225,1.21251,1.884097,
751,Giant__PlantId_78_2021-06-23 15.18.44.529,,,,2021-06-23_15.17.49.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-23 15.18.44.529.hips,3.139328,1.662647,3.391507,3.423944,1.877752,1.370595,2.269922,18.45692,18.61865,17.38724,6.873341,6.984524,6.975742,7.908818,14.71672,1.178055,0.9141473,1.280738,1.246786,0.9299554,0.7799147,0.9319782,5.130623,5.1064,4.751021,2.184352,2.199694,2.101277,1.409856,2.085389,
752,Giant__PlantId_78_2021-06-24 09.15.57.477,,,,2021-06-24_09.15.00.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_78_2021-06-24 09.15.57.477.hips,3.262485,1.881245,3.725066,3.714845,2.276672,1.690547,2.63136,18.84688,18.96442,17.27258,7.208014,7.318417,7.276678,8.062266,14.38657,1.646068,1.311255,1.768393,1.698871,1.342119,1.144699,1.354128,6.172093,6.188252,6.284336,1.94981,1.960933,1.863831,1.278639,2.709778,
753,Giant__PlantId_79_2021-06-14 16.58.28.860,,,,2021-06-14_16.57.31.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-14 16.58.28.860.hips,3.9979,3.29077,5.522925,5.690371,4.152098,3.161664,4.374958,20.89013,20.96362,19.67925,8.388465,8.621026,8.455605,8.817562,13.95465,1.088883,1.1896,1.354899,1.383162,1.298111,1.069649,1.207805,3.720834,3.620983,3.405296,0.5478022,0.5476495,0.5346434,0.4731108,1.701314,
754,Giant__PlantId_79_2021-06-15 08.38.33.957,,,,2021-06-15_08.37.38.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-15 08.38.33.957.hips,3.858054,3.023997,5.666907,6.087392,4.298396,3.186916,4.630647,20.59283,20.7799,19.52152,8.390664,8.605997,8.449508,8.806573,13.68382,0.9844853,1.068249,1.768866,2.299447,2.375287,1.767185,2.179311,3.640265,3.456881,3.313948,0.5525914,0.5623511,0.5526088,0.4796668,1.248537,
755,Giant__PlantId_79_2021-06-16 14.40.51.819,,,,2021-06-16_14.39.57.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-16 14.40.51.819.hips,3.655319,2.775494,5.384764,5.581338,3.740353,2.717613,4.131247,20.42,20.47636,19.19153,8.340016,8.549575,8.391616,8.757727,13.52127,0.9102825,0.9652627,1.547789,1.831035,1.822086,1.375926,1.708844,4.154697,4.015877,3.820218,0.5598123,0.5523071,0.5499769,0.4743753,1.2099,
756,Giant__PlantId_79_2021-06-17 08.41.39.947,,,,2021-06-17_08.40.42.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-17 08.41.39.947.hips,3.639681,2.74329,5.443333,5.63777,3.721683,2.669828,4.083411,20.22259,20.068,18.81837,8.26532,8.463964,8.29391,8.715842,13.35598,0.9503174,0.9735315,1.504171,1.751188,1.721575,1.333153,1.618892,4.332972,4.092425,3.855471,0.5867808,0.5873702,0.5841311,0.5143715,1.311847,
757,Giant__PlantId_79_2021-06-21 14.38.57.282,,,,2021-06-21_14.38.02.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-21 14.38.57.282.hips,2.834446,2.019629,4.036263,4.187777,2.343074,1.681549,2.747014,17.95227,17.89028,16.67983,8.012069,8.164535,8.047969,8.473525,12.65209,0.9083753,0.8874813,1.347837,1.391907,0.9441472,0.7385061,0.9723815,4.730536,4.658531,4.471655,0.6916545,0.6853417,0.6873901,0.5471467,1.631008,
758,Giant__PlantId_79_2021-06-22 08.41.20.072,,,,2021-06-22_08.40.25.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-22 08.41.20.072.hips,3.196302,2.313833,4.427248,4.527236,2.668733,1.968089,3.043053,19.12281,19.06452,17.89193,7.988849,8.136689,8.033489,8.454937,12.95665,1.032446,0.9455183,1.466327,1.468868,1.028521,0.8632169,1.079426,5.02461,5.12307,4.941296,0.6520514,0.6495383,0.6577176,0.5446801,1.630083,
759,Giant__PlantId_79_2021-06-23 14.41.13.461,,,,2021-06-23_14.40.18.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-23 14.41.13.461.hips,2.469429,1.705321,3.230827,3.250241,1.892408,1.381333,2.199378,14.87367,14.87575,13.88101,8.002964,8.121468,8.038773,8.372955,11.88593,0.6029584,0.5194887,0.8777885,0.9095571,0.5901343,0.4752841,0.6310409,3.676799,3.524378,3.358187,0.8502182,0.7430498,0.5307847,0.4402715,0.9693193,
760,Giant__PlantId_79_2021-06-24 08.39.22.257,,,,2021-06-24_08.38.25.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_79_2021-06-24 08.39.22.257.hips,2.443593,1.767195,3.152666,3.199918,1.903697,1.436343,2.183631,14.28065,14.29902,13.51017,8.24422,8.354333,8.273815,8.558038,12.0466,0.6920833,0.5558881,0.9145935,0.9845062,0.6609237,0.537585,0.7091478,3.845106,3.703157,3.616954,0.4933047,0.4955957,0.4789216,0.4461373,1.089528,
761,Giant__PlantId_8_2021-06-14 16.00.04.345,,,,2021-06-14_15.59.09.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-14 16.00.04.345.hips,3.388352,2.696477,4.679914,4.576615,2.92697,2.209107,3.230501,19.15437,19.12147,17.85818,8.226065,8.381782,8.276962,8.599991,13.05614,0.7421601,0.7575352,1.201567,1.195106,0.8799127,0.7152898,0.8847536,4.562071,4.420296,4.203088,0.6395057,0.6520256,0.5690861,0.5234221,1.331203,
762,Giant__PlantId_8_2021-06-15 07.40.02.064,,,,2021-06-15_07.39.04.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-15 07.40.02.064.hips,3.313155,2.631612,4.5568,4.731924,2.756208,2.129678,3.131965,18.76011,18.76903,17.57975,8.137957,8.327055,8.202364,8.579842,12.95807,0.8373552,0.8439159,1.2868,1.321778,0.8912203,0.7465898,0.9375526,5.000001,5.003492,4.8366,0.5001554,0.5136448,0.4673657,0.4657796,1.504923,
763,Giant__PlantId_8_2021-06-16 13.41.00.708,,,,2021-06-16_13.40.05.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-16 13.41.00.708.hips,3.708489,2.99969,5.061268,5.031806,3.197788,2.469836,3.546438,20.63386,20.74924,19.64747,8.176188,8.333671,8.238217,8.621019,13.54359,1.18945,1.123478,1.651124,1.58243,1.176524,0.9884434,1.216969,6.415768,6.502206,6.38334,0.7019744,0.7380912,0.5413754,0.5152398,1.944133,
764,Giant__PlantId_8_2021-06-17 07.42.44.949,,,,2021-06-17_07.41.47.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-17 07.42.44.949.hips,3.466337,2.761564,4.761611,4.906497,2.86397,2.196106,3.252634,20.60149,20.71348,19.4062,6.017694,6.188212,6.068367,7.206051,12.76241,0.9992804,0.8948091,1.321946,1.369464,0.8905233,0.7332142,0.9558464,6.590749,6.600927,6.191372,1.943468,1.948869,1.953268,1.358571,1.580018,
765,Giant__PlantId_8_2021-06-21 13.40.12.550,,,,2021-06-21_13.39.17.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-21 13.40.12.550.hips,3.265369,2.550164,4.209803,4.269961,2.484755,1.838538,2.841586,19.4029,19.51986,18.57952,8.023528,8.103235,8.051449,8.383356,12.90323,1.405348,1.453675,1.769478,1.780333,1.061377,0.8267671,1.169233,8.219405,8.173691,7.859818,1.005292,0.9599318,0.5765018,0.5228893,2.143615,
766,Giant__PlantId_8_2021-06-22 07.41.00.054,,,,2021-06-22_07.40.05.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-22 07.41.00.054.hips,2.626497,1.824894,3.220601,3.376235,1.827237,1.399938,2.148684,14.19528,14.44491,13.65859,7.161222,7.257504,7.203359,7.910274,12.09967,0.7432705,0.5668218,0.944876,0.9563958,0.5826693,0.4891013,0.6442787,4.137809,4.267674,4.029051,0.9532491,0.9487566,0.8472102,0.6212161,1.200596,
767,Giant__PlantId_8_2021-06-23 13.40.52.539,,,,2021-06-23_13.39.57.000,C:\Temp-PhenoLab - TNA-2021-06\HIPS\mspec\2 - input - HIPS\Giant__PlantId_8_2021-06-23 13.40.52.539.hips,3.910842,2.398171,4.366001,4.371253,2.558321,1.923323,2.956258,18.51426,18.65783,17.65488,7.358947,7.478334,7.457567,8.319977,15.21725,1.403172,0.9656602,1.507476,1.515329,1.052137,0.8876683,1.127091,5.426262,5.513433,5.338606,1.604173,1.613553,1.548309,1.193359,2.47738,
