Unit.ID	Timestamp	Time	Date	T_Area_cm_squared	T_Area_pixel	T_Perimeter_cm	T_Perimeter_pixel	T_Convex_hull_area_cmsquared	T_Solidity	T_Compactness	T_Roundness	T_Roundness2	T_Isotropy	T_Eccentricity	T_Rms	T_Sol	Genotype	Soil	Replication	Row	Column	Platform
40	2020-02-25 04:05:59	04:05:59	2020-02-25	0.556910207129745	43344	8.14324808513711	2271.79725676965	NA	NA	0.420507129778616	0.106942188724698	0.344848096024708	0.143428537303381	2.26381858605012	0.991834295692761	24.2332812520122	EPPN1_H	S2	3	3	4	SPPU
42	2020-02-25 04:20:23	04:20:23	2020-02-25	0.561046519908456	55678	7.42901080126798	2340.30988335437	NA	NA	0.66213196961422	0.15920126491659	0.361910083659366	0.118312342292052	2.23164119104599	0.990068751530148	16.8072742432727	EPPN2_L	S2	3	3	6	SPPU
44	2020-02-25 04:36:47	04:36:47	2020-02-25	0.904381112526113	76080	11.3507134370061	3292.17315730192	NA	NA	0.546618782319301	0.0989274341553552	0.620009276769238	0.32192348389021	1.8502453913811	0.964516936295715	24.500187998637	EPPN4_H	S2	3	3	8	SPPU
46	2020-02-25 04:56:12	04:56:12	2020-02-25	0.754364161420967	63460	10.5565800223539	3061.84184592277	NA	NA	0.398550593514766	0.106343770536904	0.61688665546206	0.388929710901006	1.35008302206224	0.965184413937084	29.5859497210719	EPPN1_L	S1	3	3	10	SPPU
48	2020-02-25 05:15:38	05:15:38	2020-02-25	1.07751865485738	77814	13.6296025412783	3662.6857838866	NA	NA	0.423047010024196	0.131752879234986	0.456757045042104	0.43168462886134	1.38302229177485	0.982700302691963	24.2341731288723	EPPN4_H	S1	3	3	12	SPPU
50	2020-02-25 05:35:00	05:35:00	2020-02-25	0.777325166920633	60561	9.59851460322205	2523.78001282694	NA	NA	0.66348136350729	0.135247724473937	0.529912518371341	0.303852839499953	2.4240115973436	0.979245685187564	21.8302045432335	EPPN3_H	S1	3	3	14	SPPU
52	2020-02-25 05:51:42	05:51:42	2020-02-25	0.657221647599156	55288	9.76312769715719	2831.70807846327	NA	NA	0.387779703156784	0.0976733796726982	0.567419129442529	0.394205687307772	1.09118913676221	0.982838134508339	24.753084036321	EPPN4_L	S1	3	3	16	SPPU
54	2020-02-25 06:11:37	06:11:37	2020-02-25	0.574184090162431	49872	10.6022186738821	3124.63701065136	NA	NA	0.38923448307878	0.0906255504141347	0.370452579266698	0.150020379641127	1.87895586855225	0.984766715265639	32.5405203060188	EPPN2_H	S1	3	3	18	SPPU
56	2020-02-25 06:34:10	06:34:10	2020-02-25	0.574088800405226	44681	9.3335885874039	2603.87755929748	NA	NA	0.355816414894641	0.122927404258924	0.494655468859689	0.353377307621107	1.43688355575504	0.969803431955639	21.9257945505141	EPPN_T	S1	4	4	2	SPPU
58	2020-02-25 06:54:03	06:54:03	2020-02-25	0.296383873164758	29413	5.44905121377168	1716.57691065914	NA	NA	0.485659561118174	0.125436132076567	0.638781334870778	0.289641576266994	1.41083264852936	0.969776743836424	20.0817304601105	EPPN2_H	S1	4	4	4	SPPU
60	2020-02-25 07:15:12	07:15:12	2020-02-25	0.751690756281284	50505	9.89144341412013	2563.93643380055	NA	NA	0.340843309774508	0.0972185657640165	0.483125343286991	0.418278956887192	1.32123394154524	0.985178145019612	22.5883956382913	EPPN3_H	S1	4	4	6	SPPU
62	2020-02-25 07:35:18	07:35:18	2020-02-25	0.589789655171146	53797	8.70403434649294	2628.76067684316	NA	NA	0.736999113117794	0.312089706682412	0.563559152082078	0.362581921533922	1.43062468295484	0.974647149143755	15.9766615241615	EPPN2_L	S1	4	4	8	SPPU
64	2020-02-25 07:55:09	07:55:09	2020-02-25	0.853052910965049	61604	10.7100314706746	2878.10887322755	NA	NA	0.508606953262386	0.0934553868109605	0.267227685454992	0.120261879547764	2.75326929036257	0.995105864314982	30.4473657564742	EPPN4_H	S2	4	4	10	SPPU
66	2020-02-25 08:09:57	08:09:57	2020-02-25	0.700172222852721	54494	9.23257459648944	2575.69675170626	NA	NA	0.561034773054806	0.126907817915722	0.47620790773995	0.222295861771555	1.95991217034133	0.987135782648715	22.7159995264853	EPPN4_L	S2	4	4	12	SPPU
68	2020-02-25 08:32:29	08:32:29	2020-02-25	0.642540375340786	51570	9.09856814246354	2577.63491861036	NA	NA	0.64178667496203	0.155272994689719	0.484245292083517	0.278444004490818	1.84020544940138	0.972770404200171	19.4621685913733	EPPN3_L	S2	4	4	14	SPPU
70	2020-02-25 08:51:29	08:51:29	2020-02-25	0.558537908585937	44828	9.10865892683417	2580.49364953842	NA	NA	0.284468699432053	0.0845967420511041	0.450032190154515	0.274488555937756	1.66402643725292	0.983438523707306	37.2536458569412	EPPN3_H	S2	4	4	16	SPPU
72	2020-02-25 09:12:28	09:12:28	2020-02-25	0.906122612989364	70523	13.7072237419042	3824.03102167818	NA	NA	0.322827362000201	0.117560214643371	0.436603719707718	0.222979899172091	1.61705105462862	0.984387872748708	30.5039387384447	EPPN2_H	S2	4	4	18	SPPU
74	2020-02-25 09:30:55	09:30:55	2020-02-25	0.587170016061855	47126	8.27909948897506	2345.47849763679	NA	NA	0.408272715151336	0.107648388100318	0.433390093081606	0.254017228321915	1.71530130224046	0.969653366160616	30.5551904723048	EPPN4_H	S1	5	5	2	SPPU
76	2020-02-25 09:51:52	09:51:52	2020-02-25	0.642083651275718	49973	10.0288677867068	2797.84603000492	NA	NA	0.628133971291866	0.132875106242178	0.535022219087986	0.251913071241366	1.61655726854838	0.970922826541484	27.0955873167245	EPPN3_H	S1	5	5	4	SPPU
78	2020-02-25 10:12:28	10:12:28	2020-02-25	0.620103025741034	56562	8.75245708401278	2643.38513524831	NA	NA	0.294604490788727	0.107138492584327	0.590603692237664	0.344113510361253	1.11627617384606	0.955897419007193	23.2115421700321	EPPN4_L	S1	5	5	6	SPPU
80	2020-02-25 10:30:11	10:30:11	2020-02-25	0.333282627603823	32641	6.61894693323608	2085.12106653642	NA	NA	0.376363388756144	0.109135233171026	0.365369391474805	0.0776801398054692	2.07462703720665	0.990059952766044	23.9396993494015	EPPN1_H	S1	5	5	8	SPPU
82	2020-02-25 10:50:15	10:50:15	2020-02-25	0.501338199924184	45729	7.84083819160955	2368.06132548157	NA	NA	0.749202404540417	0.14592007285823	0.398119621403214	0.111171898394482	2.49267608775112	0.990751563994619	18.2898324362789	EPPN4_L	S2	5	5	10	SPPU
84	2020-02-25 11:09:04	11:09:04	2020-02-25	0.825723511117452	71720	12.5607732039166	3701.85317267983	NA	NA	0.305730751333357	0.0917989784739965	0.64246540014134	0.441506675155234	0.899591987037943	0.919954947131915	32.9516218713147	EPPN1_H	S2	5	5	12	SPPU
86	2020-02-25 11:31:40	11:31:40	2020-02-25	0.400426970404174	31165	6.66809440368678	1965.19004230724	NA	NA	0.455010001022002	0.136917280369561	0.442408640621549	0.276299218239043	1.47500460681152	0.985982742957169	24.8226993694319	EPPN_T	S2	5	5	14	SPPU
88	2020-02-25 11:52:14	11:52:14	2020-02-25	0.660097404284114	51375	9.49775488150202	2649.67654917068	NA	NA	0.364681144491644	0.0954197294175701	0.47915503212097	0.31562896772204	1.12248014106147	0.969423494225967	23.880048350096	EPPN2_L	S2	5	5	16	SPPU
90	2020-02-25 12:13:29	12:13:29	2020-02-25	0.718536033586728	62410	12.8802699396532	3796.01377773547	NA	NA	0.354590369543977	0.100245139260558	0.550784313892021	0.354644125434261	1.25666874697676	0.959264125733485	33.6429156241847	EPPN1_L	S2	5	5	18	SPPU
92	2020-02-25 12:33:02	12:33:02	2020-02-25	0.665437360507062	57798	10.6452403458378	3137.31615947747	NA	NA	0.349471160310133	0.0918624526609541	0.397564419139862	0.273966055344113	1.46516435684093	0.975856189807953	27.4923257214885	EPPN2_H	S2	6	6	2	SPPU
94	2020-02-25 12:53:32	12:53:32	2020-02-25	0.691780622836361	55522	9.48863611462173	2688.14162800939	NA	NA	0.608433602910557	0.0965540895748515	0.359592212829126	0.171119074790327	2.32924694130173	0.988783212468635	33.1703113597351	EPPN4_H	S2	6	6	4	SPPU
96	2020-02-25 13:12:59	13:12:59	2020-02-25	0.94128926205069	73260	12.8923624310782	3389.84603000488	NA	NA	0.240355907847164	0.0805035887746903	0.662824270002264	0.454254864577506	1.05274092114695	0.94175901257996	32.4486029297771	EPPN1_L	S2	6	6	6	SPPU
98	2020-02-25 13:31:24	13:31:24	2020-02-25	0.542651948171752	43553	7.75739696866829	2382.20346110532	NA	NA	0.64144746531562	0.153388999446874	0.285864531721671	0.0642743056601991	2.11120711210346	0.991930413576803	19.2942543026086	EPPN4_L	S2	6	6	8	SPPU
100	2020-02-25 13:50:49	13:50:49	2020-02-25	0.653660250035037	50874	7.5446352790944	2223.52012819713	NA	NA	0.392870657101156	0.147150197400462	0.547868830378862	0.436844044653295	1.08754234628776	0.968314758597185	20.4515771847443	EPPN1_H	S1	6	6	10	SPPU
102	2020-02-25 14:05:23	14:05:23	2020-02-25	0.291061681987543	27448	5.0971162698132	1565.26320216016	NA	NA	0.416293607582174	0.140781574500011	0.535881795525218	0.361336632143369	1.58483867220273	0.979053228508183	14.9846710584015	EPPN1_L	S1	6	6	12	SPPU
104	2020-02-25 14:27:56	14:27:56	2020-02-25	0.546364902056793	44427	8.08327511627282	2374.91291373469	NA	NA	0.630689077538968	0.10507948514067	0.386737114254436	0.184897882603498	2.17367409154711	0.991665028877627	27.4301329550839	EPPN4_L	S1	6	6	14	SPPU
106	2020-02-25 14:45:23	14:45:23	2020-02-25	0.705198542580168	59324	11.0977853906162	3218.81363416049	NA	NA	0.532414178783447	0.123413164014769	0.460940741610567	0.234238211603614	1.76259602735873	0.979298304718623	24.8733513058039	EPPN2_H	S1	6	6	16	SPPU
108	2020-02-25 15:02:59	15:02:59	2020-02-25	0.33095435349866	31210	8.43272667226176	2589.58910396791	NA	NA	0.451621042008326	0.152510609447533	0.452428784958848	0.130559730678711	1.74153458287025	0.982335385077903	28.6055779196254	EPPN_T	S1	6	6	18	SPPU
2	2020-02-26 22:04:02	22:04:02	2020-02-26	0.60161314543831	50610	10.2507184804554	2973.12943470055	NA	NA	0.23550379011731	0.0719479738635632	0.681231936611561	0.585353259916763	0.706703048318403	0.828885656989031	37.9157447681528	EPPN_T	S2	1	1	2	SPPU
4	2020-02-26 22:09:30	22:09:30	2020-02-26	0.472528071324214	32668	9.81863817486292	2581.65807973875	NA	NA	0.237092302556138	0.0615935116300557	0.666324773232602	0.424373072404522	0.996157891432619	0.856656098761255	38.5775859615712	EPPN3_H	S2	1	1	4	SPPU
6	2020-02-26 22:14:39	22:14:39	2020-02-26	0.329719545207921	27241	6.54883634164481	1930.04285604962	NA	NA	0.438524439205864	0.132671389914133	0.620537325354377	0.458688121907249	1.09630439589119	0.942008268252785	21.3141060031269	EPPN3_L	S2	1	1	6	SPPU
8	2020-02-26 22:19:40	22:19:40	2020-02-26	0.324640486107889	27310	7.17653035842259	2081.48859890457	NA	NA	0.597213828115557	0.124013607791732	0.477335855437938	0.266552099045239	1.73074252869959	0.977051655253122	22.3239602628756	EPPN2_L	S2	1	1	8	SPPU
10	2020-02-26 22:25:21	22:25:21	2020-02-26	0.621469622818509	44880	9.06355960165853	2435.65216255309	NA	NA	0.509309554460109	0.122580796975972	0.462244771098877	0.216082052987048	1.45151022263222	0.970610435170043	20.3604079530496	EPPN3_H	S1	1	1	10	SPPU
12	2020-02-26 22:31:00	22:31:00	2020-02-26	0.364641974495316	29266	6.46481148240422	1904.0571413995	NA	NA	0.374590415728036	0.109638931210246	0.590610732011126	0.37003924951178	1.54168534579494	0.982769604462239	21.9611792791024	EPPN1_H	S1	1	1	12	SPPU
14	2020-02-26 22:36:30	22:36:30	2020-02-26	0.375205146470165	29202	6.53241206671919	1822.40742982494	NA	NA	0.30304162385978	0.110492170777277	0.583906390329473	0.294410976456484	1.12176810588338	0.982162177863862	23.9011909582132	EPPN2_L	S1	1	1	14	SPPU
16	2020-02-26 22:41:52	22:41:52	2020-02-26	0.238900057174832	21791	6.40753887298552	1913.32921933814	NA	NA	0.283022053666519	0.0748010366996497	0.655569995055833	0.351985575429565	0.910188972033461	0.874755380470487	30.6061575145198	EPPN_T	S1	1	1	16	SPPU
18	2020-02-26 22:47:30	22:47:30	2020-02-26	0.355281554631689	26428	7.33796806322964	2001.34350468802	NA	NA	0.498817557824306	0.163142388960361	0.502506452917798	0.401447766035863	1.46163021898182	0.975298659075601	18.7853108546514	EPPN3_L	S1	1	1	18	SPPU
20	2020-02-26 22:53:08	22:53:08	2020-02-26	0.710052804923659	55263	10.9295153265765	3049.10800667572	NA	NA	0.304230366492147	0.0944234236550631	0.466947322796425	0.353422771314238	1.66341029912041	0.976360444617074	29.3558281932066	EPPN2_L	S1	2	2	2	SPPU
22	2020-02-26 22:58:46	22:58:46	2020-02-26	0.428102879091823	33319	8.75640043052469	2442.85403923165	NA	NA	0.5038551420441	0.110851081786821	0.282427920422554	0.114491104441367	2.22888412608059	0.988997757844669	35.5746388215185	EPPN1_H	S1	2	2	4	SPPU
24	2020-02-26 23:04:25	23:04:25	2020-02-26	1.67260877701651	115635	20.5470571319047	5402.52885529882	NA	NA	0.232491907761022	0.0838748183672261	0.737999910277202	0.159191547781762	1.11569246458107	0.865529296629252	35.5890563448392	EPPN4_H	S1	2	2	6	SPPU
26	2020-02-26 23:09:52	23:09:52	2020-02-26	1.32556392726136	83071	15.5783845921243	3899.84011281914	NA	NA	0.516447397881049	0.132419945110512	0.457651693129613	0.307591663890291	2.14567813220815	0.992479986298422	26.6933554952935	EPPN3_L	S1	2	2	8	SPPU
28	2020-02-26 23:15:31	23:15:31	2020-02-26	0.819902451023859	65805	11.2424438664213	3184.99740034459	NA	NA	0.260423056374537	0.0863520754210786	0.63041617052454	0.460901850627663	1.32668785261414	0.963469950934286	29.2256542453331	EPPN2_H	S2	2	2	10	SPPU
30	2020-02-26 23:20:58	23:20:58	2020-02-26	1.28974359984505	100380	13.3996520065814	3738.22488912999	NA	NA	0.498877458700533	0.126409227563903	0.582594410714968	0.335818067849584	1.41562806846117	0.966502462970072	23.8980262857134	EPPN1_L	S2	2	2	12	SPPU
32	2020-02-26 23:26:28	23:26:28	2020-02-26	1.4757712973556	88800	16.5658501407623	4063.59747213204	NA	NA	0.566874642399804	0.071999614200981	0.492328060382151	0.194853081414971	2.61342998017651	0.979258591826643	38.8928892149744	EPPN_T	S2	2	2	14	SPPU
34	2020-02-26 23:32:12	23:32:12	2020-02-26	1.44356594050422	90466	17.4496228890203	4368.27957955099	NA	NA	0.953367875647668	0.845834838184344	0.960891236061261	0.110783677372823	2.03019727248784	0.915019211774822	21.4521891601841	EPPN4_H	S2	2	2	16	SPPU
36	2020-02-26 23:37:50	23:37:50	2020-02-26	0.427454228760796	30869	6.03446806119349	1621.6437943889	NA	NA	0.534287593464414	0.147510011148067	0.320201297519582	0.198844121942131	2.25101189158049	0.989615580399183	17.4732920804255	EPPN3_H	S2	2	2	18	SPPU
38	2020-02-26 23:43:26	23:43:26	2020-02-26	0.689543256191409	49796	14.5516445100279	3910.4663043279	NA	NA	0.519320976698192	0.123586316957156	0.307938422969253	0.244358895819505	2.09286320781904	0.988152094938141	44.3531322472347	EPPN4_L	S2	3	3	2	SPPU
40	2020-02-26 23:49:06	23:49:06	2020-02-26	1.22329631590643	84572	14.1470346709541	3719.74256634861	NA	NA	0.455933409527095	0.0768087497683788	0.410282574124733	0.254932134125483	1.95138923225034	0.986181821716109	42.2364573187381	EPPN1_H	S2	3	3	4	SPPU
42	2020-02-26 23:54:29	23:54:29	2020-02-26	0.843370631034502	62353	10.802471314073	2741.78715550185	NA	NA	0.309882464031012	0.104738182972665	0.624724889520937	0.532004247482399	1.33734729768502	0.958620058904288	28.0351613295963	EPPN2_L	S2	3	3	6	SPPU
44	2020-02-26 23:59:48	23:59:48	2020-02-26	1.38111362695024	101864	15.8826067663347	4116.89097809544	NA	NA	0.432376896410333	0.0980935104036338	0.375337727293509	0.223681998382407	1.90861119618645	0.988955451156494	28.49529590646	EPPN4_H	S2	3	3	8	SPPU
46	2020-02-27 00:05:26	00:05:26	2020-02-27	1.29832097402999	96577	13.8369120501175	3773.85317267978	NA	NA	0.44028319778256	0.0852145149119972	0.401114790636868	0.17305155918994	2.07961761806885	0.989045386741168	31.1205757617553	EPPN1_L	S1	3	3	10	SPPU
48	2020-02-27 00:11:04	00:11:04	2020-02-27	2.13450540438799	137505	21.4899569855486	5454.38967826785	NA	NA	0.345596321103669	0.0932049537631296	0.506509850936007	0.260350553075473	1.38140397482252	0.990838565386585	30.2034881988198	EPPN4_H	S1	3	3	12	SPPU
50	2020-02-27 00:16:45	00:16:45	2020-02-27	1.74302217835532	104881	17.5925685482242	4315.45115242625	NA	NA	0.266483023861198	0.0945074759696099	0.652374342708294	0.458984760329679	1.00932060851413	0.946495343628358	36.5630539742986	EPPN3_H	S1	3	3	14	SPPU
52	2020-02-27 00:22:18	00:22:18	2020-02-27	1.40836845421067	104763	16.076494785253	4384.672724026	NA	NA	0.470955599281376	0.0963538228940387	0.674724199016157	0.159332785062543	1.51864273315856	0.947340869044281	31.0813694741272	EPPN4_L	S1	3	3	16	SPPU
54	2020-02-27 00:27:51	00:27:51	2020-02-27	0.783248357296865	56563	12.8653425975702	3457.30605820966	NA	NA	0.347040979105102	0.0606527297813504	0.539805894146313	0.240857104629052	1.48380661247289	0.971303180848503	39.0963148836816	EPPN2_H	S1	3	3	18	SPPU
56	2020-02-27 00:33:23	00:33:23	2020-02-27	0.81632160625852	56436	12.8182521383909	3370.35988207881	NA	NA	0.312487701208233	0.0978672113525794	0.364375712961818	0.219272920297715	1.8536794916355	0.982275784955042	28.2964683831693	EPPN_T	S1	4	4	2	SPPU
58	2020-02-27 00:38:44	00:38:44	2020-02-27	0.62094792875429	49837	10.1029304689447	2862.1719318127	NA	NA	0.521385103282763	0.105640447642217	0.644686201443752	0.212119244316524	1.36928910313712	0.959941183746689	29.4237260059388	EPPN2_H	S1	4	4	4	SPPU
60	2020-02-27 00:44:27	00:44:27	2020-02-27	1.6453686632285	99005	19.0260839072424	4667.09198822225	NA	NA	0.306689428044838	0.083525812032062	0.645284158676088	0.446167096772929	0.955934411125751	0.974164855830888	37.6526853060984	EPPN3_H	S1	4	4	6	SPPU
62	2020-02-27 00:50:04	00:50:04	2020-02-27	0.906176085554392	76231	11.1746414487423	3241.10504808289	NA	NA	0.786022372619841	0.282290972684392	0.637710805698679	0.420651140372377	1.23864838908189	0.943143077844997	18.3733194256736	EPPN2_L	S1	4	4	8	SPPU
64	2020-02-27 00:55:42	00:55:42	2020-02-27	1.12752649956513	77951	14.8885365543416	3914.70894501501	NA	NA	0.458117598660045	0.0639193865885314	0.274107877451216	0.166510279779298	2.44694834098551	0.997702069202578	42.2172258777545	EPPN4_H	S2	4	4	10	SPPU
66	2020-02-27 01:01:20	01:01:20	2020-02-27	1.64798844209567	119011	17.438170693854	4686.16305603412	NA	NA	0.620753169577435	0.118888253518625	0.478520273241014	0.292448983450648	2.15233118132543	0.981796127583037	29.2154120923682	EPPN4_L	S2	4	4	12	SPPU
68	2020-02-27 01:06:58	01:06:58	2020-02-27	1.0137360872305	81362	11.0775786965638	3138.29090630802	NA	NA	0.55499524262607	0.109976259690491	0.247249324939242	0.117874874295017	2.45342913974085	0.994622911423553	18.9543618938471	EPPN3_L	S2	4	4	14	SPPU
70	2020-02-27 01:12:34	01:12:34	2020-02-27	0.728279023588868	49171	11.441647106845	3074.71608768996	NA	NA	0.248156652956168	0.0771290438484937	0.536305335948226	0.333731967189603	1.60062298487222	0.969490387735564	40.7796907299582	EPPN3_H	S2	4	4	16	SPPU
72	2020-02-27 01:18:15	01:18:15	2020-02-27	1.4896992429326	107580	16.2156503355936	4357.63491861034	NA	NA	0.318673081120062	0.0788388830357349	0.553582576262124	0.493250896075221	1.04749826933325	0.956475750234245	34.8776440398543	EPPN2_H	S2	4	4	18	SPPU
74	2020-02-27 01:23:30	01:23:30	2020-02-27	1.11084925606336	80221	14.2850790053695	3838.8321035924	NA	NA	0.319558256438507	0.068988964208536	0.49836888688705	0.337404450529723	1.53790817253663	0.957528802552063	36.9157639250527	EPPN4_H	S1	5	5	2	SPPU
76	2020-02-27 01:29:11	01:29:11	2020-02-27	1.0822828774281	72717	13.3818049255319	3468.66435586184	NA	NA	0.334266392740969	0.0960708096436537	0.584778128253912	0.438908021228865	1.01646700232968	0.947321984626701	32.1954200542658	EPPN3_H	S1	5	5	4	SPPU
78	2020-02-27 01:34:39	01:34:39	2020-02-27	1.02116199500058	81958	12.6680977260048	3588.8867940134	NA	NA	0.352645776247188	0.108369661408737	0.45941552565894	0.212272342832287	1.54928061716674	0.986261247533047	24.4508005444302	EPPN4_L	S1	5	5	6	SPPU
80	2020-02-27 01:40:09	01:40:09	2020-02-27	0.552613293651259	50406	8.72540728735375	2635.21565441411	NA	NA	0.373122698305211	0.101215066426444	0.705415749264892	0.422664150783837	1.41830025377993	0.946606862781997	22.7787375162957	EPPN1_H	S1	5	5	8	SPPU
82	2020-02-27 01:45:46	01:45:46	2020-02-27	0.638832089488248	53741	8.9428863680638	2593.80439944456	NA	NA	0.447851135686378	0.100378606510053	0.34867680575853	0.114185172100488	2.42060750363103	0.993764181389459	25.3455425626832	EPPN4_L	S2	5	5	10	SPPU
84	2020-02-27 01:51:25	01:51:25	2020-02-27	1.01834804106277	70403	13.5254560778866	3556.3081502507	NA	NA	0.311783957096104	0.0699523420424245	0.569017997176101	0.369662498288452	1.03591339217831	0.970121462555757	35.8910472345409	EPPN1_H	S2	5	5	12	SPPU
86	2020-02-27 01:57:02	01:57:02	2020-02-27	0.717501080800825	51815	9.837660869358	2643.67654917072	NA	NA	0.293745819018787	0.0931641292571724	0.551070952061096	0.440171200612224	1.44772880927482	0.968225735805688	30.8899057638384	EPPN_T	S2	5	5	14	SPPU
88	2020-02-27 02:02:30	02:02:30	2020-02-27	0.830186292339644	55779	11.3671599481886	2946.45324446731	NA	NA	0.342549977163335	0.107659220454815	0.453821202006956	0.229009093025743	1.51136672662344	0.98410162644026	26.1783784081961	EPPN2_L	S2	5	5	16	SPPU
90	2020-02-27 02:08:08	02:08:08	2020-02-27	1.007788201089	84779	14.8973703401861	4320.84934753515	NA	NA	0.398927604852334	0.085075124064094	0.732663197978324	0.452162401280383	1.56160371594928	0.934151214920691	32.9774120815947	EPPN1_L	S2	5	5	18	SPPU
92	2020-02-27 02:13:22	02:13:22	2020-02-27	0.834645788463183	64960	13.6506647424641	3808.25223434048	NA	NA	0.278211323138842	0.0726276917073847	0.458755232977667	0.320363844199571	1.29809640650978	0.968992452239958	39.5707565517096	EPPN2_H	S2	6	6	2	SPPU
94	2020-02-27 02:18:54	02:18:54	2020-02-27	1.18875576247603	95409	14.0887503016043	3786.07265223851	NA	NA	0.672258900953334	0.0938895554630228	0.417365800802943	0.166903227071863	2.8645262420269	0.969944831008793	40.0235087287213	EPPN4_H	S2	6	6	4	SPPU
96	2020-02-27 02:24:25	02:24:25	2020-02-27	1.54451871282898	120209	15.6415241067264	4112.6239507907	NA	NA	0.481900035277894	0.0893118010869549	0.697786372041096	0.321764094697037	2.05470333923661	0.986783065903704	27.0950768823094	EPPN1_L	S2	6	6	6	SPPU
98	2020-02-27 02:29:53	02:29:53	2020-02-27	0.633449384498513	58092	10.0889433544858	3098.19335983749	NA	NA	0.589224462478039	0.107447035853762	0.522604119980524	0.252537752896116	2.02660918898044	0.981839950636288	23.1416467721745	EPPN4_L	S2	6	6	8	SPPU
100	2020-02-27 02:35:24	02:35:24	2020-02-27	0.900823534527041	62278	10.4456696679796	2959.27034483505	NA	NA	0.467219325556097	0.118313610575805	0.576334218193067	0.357042368729255	1.33029369731457	0.970354115486844	25.8065574147343	EPPN1_H	S1	6	6	10	SPPU
102	2020-02-27 02:40:29	02:40:29	2020-02-27	0.451183781885965	42548	7.60428340788956	2335.18412512156	NA	NA	0.412685639902964	0.108342914763032	0.457275436342129	0.331903509416364	1.63093335060023	0.987180972143538	20.9998485435169	EPPN1_L	S1	6	6	12	SPPU
104	2020-02-27 02:46:10	02:46:10	2020-02-27	0.877811994868781	63392	11.6047980270648	3118.55966671639	NA	NA	0.53835274380133	0.0988631298933851	0.49872374648606	0.273207251415541	1.77566919435434	0.977918040461951	29.9331211697152	EPPN4_L	S1	6	6	14	SPPU
106	2020-02-27 02:51:47	02:51:47	2020-02-27	1.00421071851155	72520	14.282071436453	3838.02387900323	NA	NA	0.333921025382699	0.102642877414619	0.554243137388678	0.346732802095971	1.06416361544595	0.96314095472602	30.1672254037203	EPPN2_H	S1	6	6	16	SPPU
108	2020-02-27 02:57:16	02:57:16	2020-02-27	0.373500733596873	29977	8.24348225479786	2335.38809384116	NA	NA	0.465755656477201	0.127706980197605	0.35054075667137	0.11235401146617	1.9908617890635	0.988361236256429	27.0131747034335	EPPN_T	S1	6	6	18	SPPU
2	2020-02-28 22:04:03	22:04:03	2020-02-28	0.846341212100523	62956	13.3351166340024	3636.99444175171	NA	NA	0.236518420004659	0.0598083355166319	0.619470053476488	0.455843094889849	0.776763469691181	0.927579146178365	44.4583463231286	EPPN_T	S2	1	1	2	SPPU
4	2020-02-28 22:09:29	22:09:29	2020-02-28	0.849228468088524	58711	15.4847062201497	4071.46247918321	NA	NA	0.250867822054849	0.0768553548852376	0.496497866804014	0.384277965883916	1.12408475008723	0.951788734354695	40.2507883635774	EPPN3_H	S2	1	1	4	SPPU
6	2020-02-28 22:15:00	22:15:00	2020-02-28	0.649108958093592	46876	9.66917864284203	2598.40028714997	NA	NA	0.345497026025045	0.08724655720841	0.561351963624478	0.385207215854307	1.11968997732421	0.946379836587806	29.7203665810484	EPPN3_L	S2	1	1	6	SPPU
8	2020-02-28 22:20:40	22:20:40	2020-02-28	0.368459625550473	32687	7.46347552071528	2254.09162928488	NA	NA	0.476956340956341	0.087101555144097	0.445471088416631	0.270883763997669	1.95072453197374	0.979546002547361	25.1048963307946	EPPN2_L	S2	1	1	8	SPPU
10	2020-02-28 22:26:03	22:26:03	2020-02-28	0.941902869734607	65118	14.3303045050832	3767.93051661477	NA	NA	0.252001718246305	0.0642487265451005	0.673657729862995	0.425117204798729	0.648004796692517	0.893533861413703	37.1843727709895	EPPN3_H	S1	1	1	10	SPPU
12	2020-02-28 22:31:42	22:31:42	2020-02-28	0.639580985519913	53804	11.1890415590407	3245.28167159204	NA	NA	0.374165468882232	0.0875880432797925	0.413593318161167	0.0983567914799924	1.56269665718076	0.97672100308587	30.4987313391342	EPPN1_H	S1	1	1	12	SPPU
14	2020-02-28 22:37:21	22:37:21	2020-02-28	0.524936966295527	39048	8.63382108974808	2354.77200360023	NA	NA	0.513424671943619	0.0922530632944993	0.463291296253572	0.0210933197446439	2.22936047760412	0.982215244569145	22.5339773076666	EPPN2_L	S1	1	1	14	SPPU
16	2020-02-28 22:42:52	22:42:52	2020-02-28	0.358186273431084	30132	11.5999996721869	3364.47640559567	NA	NA	0.37894067913685	0.119201160411267	0.534450956452832	0.0788506099016485	1.14143478024034	0.949004144012904	47.2722644994422	EPPN_T	S1	1	1	16	SPPU
18	2020-02-28 22:48:22	22:48:22	2020-02-28	0.580938393184155	41953	11.7868615764368	3167.48564031167	NA	NA	0.538474741117913	0.135629819460656	0.638289784897399	0.413934834599238	1.4964538641264	0.859876358552157	31.5385508815718	EPPN3_L	S1	1	1	18	SPPU
20	2020-02-28 22:53:52	22:53:52	2020-02-28	1.43599459295625	106818	15.6748411626797	4275.12647610765	NA	NA	0.386586129397671	0.0984051017015158	0.339383936771299	0.148575978216593	1.79844523374422	0.983317738525061	29.0543467620973	EPPN2_L	S1	2	2	2	SPPU
