plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-04	C	26/03/2021	lat:tot	0.433465252	0.333796875	0.38319468	0.417027336	0.395953624	0.394255767	0.393859192	0.453714792	0.242661949	0.760646505	0.271950984	0.172599697	0.130247878	0.08525348	0.143857402	0.047359678	0.21222015	0.051200779	0.145766117	0.089295427	5	6	6	6	5	6	4	4	6	6
ZM009-04	C	02/04/2021	lat:tot	0.371285752	0.388598591	0.381912761	0.409459383	0.356224414	0.412191462	0.353729343	0.35359611	0.28673103	0.650399409	0.0730414	0.124165612	0.121335161	0.06389355	0.156130193	0.04768903	0.148050248	0.163064738	0.162974266	0.178143344	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	09/04/2021	lat:tot	0.467473549	0.460776134	0.470071278	0.49889797	0.468472003	0.469060418	0.462771535	0.515971195	0.464364929	0.588530343	0.028210439	0.075003749	0.073884779	0.059546283	0.097525517	0.030156686	0.034654651	0.075409652	0.137394671	0.105216695	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	16/04/2021	lat:tot	0.471777478	0.379234843	0.392647747	0.448758646	0.440521968	0.426629024	0.376547501	0.425016204	0.366090415	0.540526336	0.047986692	0.07524157	0.088340136	0.089547281	0.158675891	0.040795734	0.063235228	0.077218481	0.126181406	0.091061535	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	26/04/2021	lat:tot	0.477282841	0.358160166	0.382866799	0.435832421	0.43869111	0.429006642	0.391033695	0.43152925	0.429969098	0.464040335	0.043559178	0.042952178	0.074053845	0.080828242	0.156051304	0.045000508	0.047477574	0.060146587	0.123020397	0.057014731	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	19/03/2021	lat:tot	0.431331127	0.390655136	0.37803546	0.418978209	0.379414171	0.532439712	NA	NA	0.113062239	NA	0.104352636	0.111659017	0.057377745	0.136328704	0.230752806	NA	NA	NA	0.008922559	NA	4	6	5	2	2	1	0	0	2	0
ZM009-04	D	26/03/2021	lat:tot	0.368480655	0.389284518	0.437159945	0.504603154	0.479984668	0.405566252	0.423751736	0.493100295	0.283216101	0.767254444	0.15415544	0.106818642	0.123218267	0.04782365	0.034803852	0.162105901	0.20151276	0.19090241	0.11903402	0.091277724	5	6	6	6	6	6	4	5	6	6
ZM009-04	D	02/04/2021	lat:tot	0.466166809	0.424743781	0.464038622	0.463566694	0.438687977	0.438263264	0.362006778	0.435606188	0.251770694	0.589318847	0.124897355	0.078234961	0.091848422	0.047674756	0.062252533	0.111461862	0.166200697	0.082495425	0.179994426	0.1246787	6	6	6	6	6	6	6	5	6	6
ZM009-04	D	09/04/2021	lat:tot	0.496742613	0.461494237	0.498913433	0.507875494	0.485894536	0.489980033	0.46692205	0.509171088	0.430590796	0.541003375	0.081045948	0.089782494	0.096102578	0.064553837	0.082890912	0.061663324	0.076762352	0.107240719	0.14441591	0.116993585	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	16/04/2021	lat:tot	0.441635085	0.382436049	0.436238372	0.449392274	0.449834161	0.417130728	0.401531101	0.420951412	0.364911455	0.524385403	0.091359506	0.100119437	0.103288626	0.047267615	0.099438255	0.085239566	0.067079866	0.071304925	0.134006174	0.07730779	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	26/04/2021	lat:tot	0.437766184	0.353342699	0.415432117	0.439096019	0.410458289	0.421331697	0.409724294	0.42095588	0.401107114	0.417473838	0.088318128	0.11207543	0.113615553	0.054894221	0.082427191	0.064049893	0.069713619	0.10273014	0.071630322	0.060875565	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	19/03/2021	lat:tot	0.331387498	0.399255868	0.395653962	0.444375368	0.472192983	0.427188934	0.49523814	0.33491027	0.302206111	0.50803886	0.039646906	0.142049876	0.074343142	0.095770747	0.04677577	0.098394614	0.095468678	0.234520261	0.206299794	NA	6	6	4	3	4	4	2	2	3	1
ZM009-05	A	26/03/2021	lat:tot	0.319064619	0.341326576	0.342849205	0.41612612	0.414038484	0.445253282	0.38199651	0.413537787	0.356543198	0.725837675	0.072400687	0.099290563	0.083211242	0.054265233	0.075712704	0.046364899	0.144433723	0.153722685	0.155104408	0.080137641	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	02/04/2021	lat:tot	0.282143415	0.308829878	0.368548411	0.36977948	0.40570192	0.387533313	0.313582802	0.305949832	0.298224928	0.395105762	0.022558899	0.028388596	0.063112129	0.083745586	0.08489846	0.062351568	0.114169165	0.100243995	0.079301749	0.106466096	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	09/04/2021	lat:tot	0.273875899	0.273961133	0.364656745	0.412219182	0.437861553	0.432256675	0.39722118	0.39123058	0.365449653	0.376043658	0.042247471	0.053840842	0.083192305	0.078441319	0.099949418	0.089056965	0.052835199	0.082164233	0.134235377	0.109315964	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	16/04/2021	lat:tot	0.290034681	0.250727141	0.296023105	0.300191628	0.321970969	0.34246144	0.298302527	0.28050068	0.23723689	0.240860878	0.041015045	0.035650134	0.028272588	0.083591355	0.064061695	0.031969151	0.046530704	0.036224415	0.024608909	0.018351836	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	26/04/2021	lat:tot	0.307847432	0.276084443	0.288086685	0.315080783	0.33214207	0.35856795	0.305141258	0.302508454	0.250653719	0.276496871	0.045304218	0.047041357	0.040486345	0.070147147	0.082502769	0.039281645	0.088688262	0.030999157	0.049180508	0.011727778	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	19/03/2021	lat:tot	0.215364888	0.366970731	0.385862498	0.431643112	0.375926804	0.434180286	0.458708582	NA	0.088847789	NA	0.194965783	0.103607446	0.072799926	0.048919317	0.161542023	NA	NA	NA	NA	NA	2	6	5	5	2	1	1	0	1	0
ZM009-05	B	26/03/2021	lat:tot	0.421682523	0.344553057	0.327622524	0.402320819	0.387144628	0.34586045	0.395133797	0.425502433	0.318479204	0.747081978	0.120138512	0.080541745	0.081389406	0.068405562	0.077417094	0.161086946	0.119534431	0.135145739	0.21087188	0.062735356	6	6	6	6	6	6	6	5	6	6
ZM009-05	B	02/04/2021	lat:tot	0.411682798	0.265631213	0.280533232	0.300165005	0.356573064	0.360478394	0.333116907	0.347272492	0.261382354	0.361030561	0.032121002	0.052860286	0.027926704	0.063806998	0.068413857	0.07438734	0.103874274	0.09563897	0.082516901	0.088608783	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	09/04/2021	lat:tot	0.482989144	0.304115943	0.32895112	0.365881931	0.389185252	0.385775287	0.387470682	0.387343597	0.37574859	0.370070757	0.03534987	0.020644695	0.056766281	0.070951462	0.07140391	0.105494663	0.09364163	0.085497869	0.104561253	0.134044038	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	16/04/2021	lat:tot	0.470486386	0.246734218	0.241447618	0.260956502	0.286076636	0.276692221	0.289941943	0.283962638	0.241401121	0.245563167	0.051627335	0.033919699	0.027929356	0.049300111	0.042475286	0.038256439	0.030581567	0.042014072	0.033436357	0.046973805	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	26/04/2021	lat:tot	0.512893801	0.298259267	0.249872693	0.269415981	0.290519808	0.294251442	0.318198876	0.310657688	0.264857924	0.27075884	0.048416936	0.085259156	0.048045697	0.057064041	0.043273159	0.055172169	0.032295881	0.057554962	0.040604644	0.050213023	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	19/03/2021	lat:tot	0.352199821	0.288525046	0.328728829	0.348324796	0.394767396	0.473309735	0.47093616	0.481245633	0.248504611	0.362505768	0.258699985	NA	0.009512108	0.205173837	0.116629461	NA	NA	NA	0.213659288	NA	4	1	2	3	2	1	1	1	2	1
ZM009-05	C	26/03/2021	lat:tot	0.448664451	0.236343428	0.261492294	0.265442868	0.340360164	0.420858553	0.347065332	0.385005309	0.27502928	0.778603142	0.20350136	0.110577973	0.098824332	0.102413998	0.084738722	0.126613032	0.122797404	0.176721023	0.145388085	0.069638792	6	6	6	6	6	6	6	5	6	6
ZM009-05	C	02/04/2021	lat:tot	0.467622156	0.321998721	0.300021444	0.306440261	0.305901481	0.329146724	0.339787516	0.290421806	0.275235266	0.380062264	0.160227877	0.075755087	0.040650375	0.074882003	0.064734444	0.063381427	0.07584368	0.08087285	0.061356273	0.102845734	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	09/04/2021	lat:tot	0.513467612	0.372991266	0.356361798	0.357556685	0.359599759	0.382986712	0.399677042	0.36434779	0.366918256	0.373469625	0.056572757	0.063666737	0.060563931	0.065464225	0.057769254	0.056696182	0.074601088	0.069974105	0.11504626	0.14120338	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	16/04/2021	lat:tot	0.493419088	0.30831495	0.287618644	0.294438844	0.285808312	0.311535747	0.304315404	0.276782618	0.235876492	0.235891138	0.080216206	0.075141822	0.025452376	0.047278607	0.025020461	0.029801952	0.030542722	0.032742672	0.029742673	0.038820822	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	26/04/2021	lat:tot	0.482086729	0.392151882	0.312826046	0.313870823	0.3061313	0.327319239	0.333427521	0.305486751	0.261899527	0.26070668	0.032660344	0.118797512	0.022653342	0.06632534	0.028446927	0.037655048	0.035292074	0.047576735	0.027615764	0.04309561	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	19/03/2021	lat:tot	0.375690132	0.395242971	0.360133449	0.451660007	0.53017989	0.477408476	0.47118018	0.489676896	0.140503216	NA	0.243409618	0.144836833	0.012417015	0.106236672	NA	NA	NA	NA	0.046265886	NA	2	4	4	2	1	1	1	1	2	0
ZM009-05	D	26/03/2021	lat:tot	0.421590449	0.347298565	0.345479047	0.391660629	0.407157509	0.346987523	0.372529166	0.413927399	0.323707663	0.715319576	0.1577924	0.074053636	0.040834998	0.061291583	0.10293185	0.106668793	0.129736554	0.131058056	0.146750979	0.082218398	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	02/04/2021	lat:tot	0.39331095	0.334676262	0.337701611	0.320223756	0.3319291	0.307671584	0.304237219	0.322192527	0.255984781	0.374006068	0.156057233	0.027098813	0.039628419	0.069159787	0.088456237	0.088545656	0.073842055	0.057818895	0.097037302	0.08769485	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	09/04/2021	lat:tot	0.423695184	0.351702046	0.360618045	0.358817636	0.374888637	0.362677355	0.348096688	0.380637735	0.366639245	0.375363854	0.105196552	0.044653343	0.046720986	0.073621143	0.065971275	0.04786443	0.079386945	0.096094631	0.076790221	0.097848307	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	16/04/2021	lat:tot	0.451300396	0.302950979	0.296707297	0.289274988	0.311407195	0.28746085	0.275014891	0.25804426	0.261222617	0.254258015	0.080643019	0.040645858	0.049411443	0.07889248	0.06343229	0.039445633	0.010075853	0.041425445	0.058481313	0.010951142	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	26/04/2021	lat:tot	0.490066065	0.341290461	0.314615764	0.31107916	0.348315766	0.301402904	0.290967785	0.274507773	0.276927012	0.279608789	0.033709114	0.055691265	0.037032844	0.073104318	0.088962907	0.060362038	0.033338964	0.059993052	0.052089512	0.013822399	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	19/03/2021	lat:tot	0.357683729	0.327496026	0.279408342	0.436429936	0.507235118	0.436942125	0.379222228	0.451931933	0.243870259	0.350094121	0.118018864	0.117321623	0.122289346	0.020071636	0.041902886	0.068328772	0.105044731	NA	0.144384121	0.010599191	6	6	4	3	3	2	3	1	2	2
ZM009-06	A	26/03/2021	lat:tot	0.281918165	0.289016716	0.264305091	0.275235615	0.31830303	0.368200626	0.369393773	0.383476184	0.275372909	0.664614383	0.071167917	0.046364053	0.043026121	0.033044779	0.069513717	0.127564612	0.114044174	0.168584482	0.163538712	0.10788065	6	6	6	6	6	6	6	5	6	6
ZM009-06	A	02/04/2021	lat:tot	0.233486845	0.231136045	0.273091789	0.293249129	0.27609102	0.308548527	0.321917056	0.26908961	0.250367826	0.27336745	0.069056166	0.047929577	0.038499554	0.044201159	0.050193996	0.020909397	0.105730033	0.042047234	0.075887768	0.097578496	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	09/04/2021	lat:tot	0.221179897	0.171867429	0.258301428	0.294361516	0.301518262	0.296324289	0.313496519	0.269424237	0.258861095	0.240672224	0.040392344	0.058076468	0.041799546	0.049752662	0.065026217	0.080465562	0.070124714	0.082109194	0.081412751	0.068051175	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	16/04/2021	lat:tot	0.28545649	0.17796803	0.226496004	0.245291278	0.256279744	0.274657071	0.285300134	0.22867277	0.210673845	0.205331558	0.073522268	0.051745975	0.027661116	0.025383105	0.028533645	0.00585441	0.041851492	0.012892544	0.027728439	0.035656371	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	26/04/2021	lat:tot	0.28716573	0.175548464	0.226362498	0.246513606	0.270401699	0.289029044	0.295538696	0.24108579	0.221094964	0.228199622	0.061035935	0.052587425	0.029707851	0.027536595	0.037603	0.008620897	0.041177398	0.009685776	0.023055427	0.032550723	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	19/03/2021	lat:tot	0.299991164	0.425386935	0.363492976	0.308507041	0.194073605	0.400081597	NA	NA	0.168802011	0.56521193	0.16888897	0.08285659	0.134440508	0.190610837	NA	0.004649857	NA	NA	0.080436874	NA	6	5	5	4	1	2	0	0	2	1
ZM009-06	B	26/03/2021	lat:tot	0.333364686	0.287294833	0.328192799	0.379507066	0.325619487	0.357665116	0.317424824	0.385659889	0.244863795	0.672276686	0.087309952	0.081592324	0.051460249	0.078566645	0.121454749	0.044663939	0.078271313	0.061657092	0.143474993	0.095242707	6	6	6	6	6	6	6	5	5	6
ZM009-06	B	02/04/2021	lat:tot	0.379708787	0.265445844	0.292808581	0.328713981	0.332235306	0.342589451	0.298610836	0.263316802	0.269636218	0.35963151	0.080986636	0.066918791	0.046372424	0.035383919	0.042901612	0.055431823	0.074922107	0.074474876	0.083614981	0.055170168	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	09/04/2021	lat:tot	0.417084622	0.285784821	0.294680283	0.317785624	0.316305937	0.313104594	0.29578742	0.283020043	0.281385016	0.258958774	0.082761729	0.073022311	0.059635162	0.039863298	0.065593149	0.05132642	0.069787258	0.097429247	0.114618088	0.076280663	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	16/04/2021	lat:tot	0.391166943	0.25924368	0.27037012	0.287199185	0.295680257	0.282625867	0.25531876	0.236509612	0.228878123	0.225399441	0.071235454	0.067584779	0.029220948	0.022798562	0.052162322	0.033513732	0.049508617	0.041405759	0.040816447	0.032046696	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	26/04/2021	lat:tot	0.399834058	0.266688633	0.271221349	0.293137198	0.307744348	0.299640205	0.270124555	0.2466973	0.23876374	0.251481331	0.076384977	0.058709477	0.03037321	0.037530168	0.044085831	0.036103992	0.053911035	0.039389314	0.040431161	0.027269725	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	19/03/2021	lat:tot	0.302541368	0.376819411	0.249808853	0.259516243	0.415199822	0.280977412	0.366123127	NA	0.115328898	NA	0.24840227	NA	0.094545895	NA	NA	0.009408947	NA	NA	NA	NA	2	1	2	1	1	2	1	0	1	0
ZM009-06	C	26/03/2021	lat:tot	0.356545965	0.218382147	0.250958053	0.25031382	0.227162426	0.256998274	0.352445203	0.340873118	0.275091732	0.691348874	0.140220596	0.052118514	0.070951814	0.097077874	0.063262383	0.113470258	0.063626108	0.110362479	0.114777403	0.085843421	6	6	6	6	6	6	5	5	6	6
ZM009-06	C	02/04/2021	lat:tot	0.360790005	0.272116713	0.257675888	0.289787612	0.280996345	0.280511701	0.316801813	0.351384562	0.308113511	0.339337945	0.057336337	0.05464919	0.031741458	0.03758355	0.037180518	0.061410283	0.062240901	0.085691601	0.027951543	0.024502006	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	09/04/2021	lat:tot	0.395207835	0.28937537	0.276670669	0.291778601	0.280603333	0.279650659	0.314409782	0.31431274	0.305404849	0.269798919	0.092790881	0.045674517	0.058443882	0.047249504	0.067101382	0.062506704	0.056335306	0.09717923	0.102141973	0.075110488	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	16/04/2021	lat:tot	0.416377432	0.249581984	0.24671592	0.270902647	0.255753006	0.2575075	0.287900701	0.284318497	0.253461354	0.250932001	0.103639866	0.043021048	0.044497313	0.027697865	0.029954671	0.031836893	0.012572484	0.040977708	0.043035612	0.033563343	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	26/04/2021	lat:tot	0.483504794	0.286047125	0.26139617	0.276189702	0.268143575	0.26888796	0.299636687	0.296528638	0.262325556	0.269991317	0.086422888	0.060077088	0.064177841	0.039090154	0.027386039	0.031543552	0.016584678	0.051954327	0.049364128	0.034810461	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	19/03/2021	lat:tot	0.506548006	0.402916263	0.450460887	0.458181023	0.539265193	0.547034828	0.51501637	0.505517406	0.217423778	0.548818927	0.190918102	0.136258232	0.048548462	0.132719698	NA	NA	NA	NA	0.160790039	NA	2	6	3	2	1	1	1	1	4	1
ZM009-06	D	26/03/2021	lat:tot	0.385491502	0.242897423	0.278691494	0.260101383	0.292104401	0.315508261	0.366593634	0.372197538	0.254506484	0.727220703	0.096539639	0.054560273	0.095375827	0.075050217	0.114732999	0.102182744	0.184966165	0.134613946	0.175327673	0.056556595	6	6	6	6	6	6	5	4	6	6
ZM009-06	D	02/04/2021	lat:tot	0.413516147	0.231764136	0.275287404	0.274830488	0.295266035	0.28391589	0.294955977	0.250923083	0.25155814	0.32257429	0.051729737	0.028302704	0.06723056	0.020717595	0.029046522	0.055213536	0.052166811	0.088633435	0.095990358	0.061284962	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	09/04/2021	lat:tot	0.415672493	0.251358651	0.281398934	0.281432549	0.28652994	0.280673484	0.276455906	0.273438566	0.271192886	0.248920106	0.07978443	0.046999059	0.053372466	0.032945864	0.045497391	0.075036493	0.068476143	0.07957225	0.067346028	0.077117053	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	16/04/2021	lat:tot	0.446542203	0.217711247	0.268282723	0.259423362	0.26481323	0.26922461	0.259294394	0.248880055	0.228864921	0.229555635	0.085376796	0.044070586	0.07874303	0.026558583	0.022505865	0.029356737	0.028514485	0.038305225	0.035656088	0.030168007	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	26/04/2021	lat:tot	0.466735007	0.236094053	0.268055857	0.275002801	0.281545902	0.287993098	0.273164394	0.256332934	0.238276335	0.254086063	0.064378117	0.041395237	0.080509022	0.037625296	0.031447848	0.037292034	0.028462737	0.04094528	0.035384457	0.025762286	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	19/03/2021	lat:tot	0.336527094	0.342706064	0.460709716	0.4795118	0.435480626	0.413956495	0.471039498	0.388040318	0.274181273	0.534867046	0.104191413	0.112485799	0.090290195	0.120839957	0.112308486	0.134084523	NA	0.129802837	0.225265733	0.059028736	6	6	4	4	4	4	1	2	4	2
ZM009-07	A	26/03/2021	lat:tot	0.321364006	0.308121424	0.314247299	0.340331721	0.323187915	0.424506749	0.409940225	0.431718922	0.399639639	0.695350873	0.050979186	0.044273957	0.065400203	0.056273103	0.108479688	0.07916421	0.076087261	0.121673906	0.103966379	0.088854648	6	6	6	6	4	5	5	5	6	6
ZM009-07	A	02/04/2021	lat:tot	0.281934281	0.263479784	0.305204937	0.307785724	0.275013516	0.261060746	0.306702949	0.242965925	0.250966583	0.317876334	0.048464301	0.039209308	0.057416724	0.059610417	0.041038926	0.067857761	0.056104406	0.076478071	0.070446229	0.047736254	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	09/04/2021	lat:tot	0.29407229	0.28093734	0.33719186	0.34817584	0.347725388	0.335507947	0.374737107	0.354027627	0.354740354	0.343737528	0.038709709	0.047566501	0.054845336	0.078986351	0.083669303	0.105000413	0.107000098	0.120009154	0.106862122	0.08261566	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	16/04/2021	lat:tot	0.32341207	0.256595856	0.28290243	0.27767191	0.27989485	0.264158038	0.281084546	0.256748706	0.234443516	0.228184195	0.026684726	0.056132335	0.053643281	0.041822844	0.015714392	0.036226961	0.046593484	0.039939402	0.037886351	0.038067523	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	26/04/2021	lat:tot	0.336256181	0.262589306	0.27633116	0.281591484	0.286784895	0.271754426	0.291218221	0.261378934	0.238318072	0.240247137	0.033621283	0.054395292	0.050639694	0.044579542	0.014910416	0.042862888	0.05119944	0.042794121	0.037717896	0.030328319	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	19/03/2021	lat:tot	0.319045868	0.376838262	0.441321726	0.30707916	0.314948508	0.461327454	0.266579893	NA	0.149108888	NA	0.080695573	0.173176395	0.110379075	0.01705478	0.080876297	0.128679432	NA	NA	0.013602078	NA	5	6	5	3	3	2	1	0	2	0
ZM009-07	B	26/03/2021	lat:tot	0.407519316	0.331363041	0.345310636	0.387468405	0.404074409	0.345657921	0.334328713	0.41549076	0.234723448	0.717672553	0.064786513	0.070742713	0.077735905	0.100351527	0.102578981	0.09788115	0.157752039	0.11084056	0.131858735	0.084162084	6	6	6	6	6	6	6	5	6	6
ZM009-07	B	02/04/2021	lat:tot	0.347195399	0.262317524	0.27580264	0.302197534	0.315306299	0.314318185	0.306437325	0.299194575	0.270093149	0.347870239	0.068098781	0.040644161	0.030762351	0.039255318	0.050268319	0.062128909	0.084024597	0.052187157	0.079390235	0.100788378	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	09/04/2021	lat:tot	0.376878856	0.304879805	0.321013914	0.3420435	0.350603929	0.383627505	0.356318007	0.36494326	0.342944683	0.339036847	0.043141365	0.048800511	0.056619013	0.081768397	0.083817491	0.086500919	0.118209804	0.080771653	0.140167334	0.078332698	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	16/04/2021	lat:tot	0.376056231	0.243273516	0.258859677	0.275548371	0.288386744	0.289358506	0.264885597	0.257415149	0.227299166	0.253375695	0.054222497	0.048372587	0.037438785	0.051232017	0.039709999	0.023345292	0.033761264	0.025269672	0.049169905	0.066258909	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	26/04/2021	lat:tot	0.398858656	0.262462634	0.254989914	0.276372051	0.291908666	0.30359454	0.274247121	0.258147716	0.230122997	0.26786358	0.03551649	0.042033561	0.036070054	0.061427225	0.037727281	0.020088241	0.037531119	0.023962272	0.046972766	0.068655907	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	19/03/2021	lat:tot	0.448487157	0.443503849	0.434779458	0.427763986	NA	0.213822929	NA	NA	0.174753158	0.435773153	0.010937649	NA	NA	NA	NA	NA	NA	NA	0.070771398	NA	2	1	1	1	0	1	0	0	3	1
ZM009-07	C	26/03/2021	lat:tot	0.438550066	0.308147058	0.279024676	0.294422354	0.34279702	0.302670566	0.293211338	0.480374316	0.376014156	0.764291999	0.116633322	0.059451861	0.104798823	0.085499767	0.121556966	0.111136049	0.103957741	0.118170526	0.139726731	0.053763744	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	02/04/2021	lat:tot	0.396211745	0.295794359	0.295112268	0.309424223	0.303396264	0.307012882	0.302227042	0.345938381	0.279827835	0.337828908	0.123880381	0.071552779	0.017997521	0.048383007	0.041392093	0.056519052	0.073373237	0.042784315	0.082438076	0.059491054	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	09/04/2021	lat:tot	0.395238323	0.328804597	0.331183253	0.338588176	0.333039939	0.340672526	0.344558709	0.372107203	0.346501749	0.341132915	0.112711365	0.036206821	0.044840274	0.064588083	0.065864205	0.06965807	0.081876614	0.091171003	0.063312433	0.060109435	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	16/04/2021	lat:tot	0.406178125	0.280616898	0.286464841	0.281230337	0.272739454	0.267730512	0.273142616	0.274654902	0.245478637	0.264477237	0.127146051	0.04849474	0.012244331	0.032980283	0.026681022	0.026866691	0.033509035	0.048148562	0.041974193	0.052454755	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	26/04/2021	lat:tot	0.414017357	0.288668209	0.294989153	0.289446312	0.28361313	0.276349463	0.281068663	0.278554879	0.250550573	0.272631398	0.106190191	0.038218254	0.01637119	0.031208128	0.023347322	0.026388312	0.035437759	0.044583951	0.041397947	0.056925354	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	19/03/2021	lat:tot	0.336769269	0.356739606	0.320133076	0.365342772	0.494286595	0.494043418	0.225262934	NA	0.18471423	NA	0.21765148	0.180422435	0.131573519	0.086709628	NA	NA	NA	NA	0.068980178	NA	3	3	4	4	1	1	1	0	2	0
ZM009-07	D	26/03/2021	lat:tot	0.428042655	0.362444727	0.343710585	0.372349488	0.428963655	0.453656885	0.473811927	0.53213484	0.357647944	0.738414601	0.145460422	0.097576993	0.096117615	0.102965469	0.088354769	0.07935752	0.14402699	0.119861737	0.241022042	0.125127729	6	6	6	6	6	6	6	5	5	6
ZM009-07	D	02/04/2021	lat:tot	0.365566472	0.295225487	0.298794444	0.310866138	0.321137082	0.354921138	0.345137803	0.297452919	0.236595718	0.310739101	0.068666837	0.042421596	0.057086473	0.041421995	0.04268861	0.047231913	0.070668727	0.081457439	0.083404464	0.073927619	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	09/04/2021	lat:tot	0.427877589	0.340627023	0.329177574	0.34072859	0.340913014	0.359814669	0.358444117	0.325731567	0.314453079	0.313177509	0.063491713	0.050475033	0.029416034	0.043370355	0.058011546	0.058429773	0.051324033	0.076011773	0.075112434	0.061462893	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	16/04/2021	lat:tot	0.436544419	0.287575481	0.277880591	0.2978094	0.297101609	0.309372082	0.275027151	0.256291426	0.22311011	0.228023118	0.078867321	0.043403222	0.032873569	0.023770288	0.028385338	0.01165521	0.025887507	0.024398768	0.024672573	0.052601722	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	26/04/2021	lat:tot	0.460567213	0.296520127	0.287709126	0.30484043	0.305627736	0.320582098	0.285750196	0.259066785	0.226098174	0.239790419	0.08911268	0.028145987	0.042084199	0.024922189	0.027765079	0.012014856	0.02831406	0.024681619	0.025254151	0.050199413	6	6	6	6	6	6	6	6	6	6
ZM009-08	A	19/03/2021	lat:tot	0.319074144	0.401002718	0.444565163	0.342977872	0.461487405	0.454356578	NA	NA	0.152077453	NA	0.059755174	0.088425656	NA	0.059022867	NA	NA	NA	NA	0.103122751	NA	3	3	1	2	1	1	0	0	2	0
ZM009-08	A	26/03/2021	lat:tot	0.34923347	0.336345804	0.34009846	0.401100734	0.372755489	0.377648609	0.397913681	0.39992094	0.357363837	0.721628384	0.050781	0.089675202	0.113961381	0.073941214	0.122317461	0.117319934	0.101222391	0.190847689	0.154287774	0.06919932	6	6	6	6	6	6	6	5	6	6
ZM009-08	A	02/04/2021	lat:tot	0.318688311	0.325308733	0.361926336	0.427290118	0.395588917	0.416858362	0.377608054	0.342575021	0.373116706	0.497103767	0.059448616	0.057755359	0.074503976	0.083944633	0.092455965	0.108756912	0.081661912	0.082891556	0.064273755	0.084914542	6	6	6	6	6	6	6	6	6	6
ZM009-08	A	09/04/2021	lat:tot	0.286364275	0.314659538	0.380664466	0.443605692	0.426576448	0.439050144	0.436997509	0.438247539	0.435794	0.42021999	0.049464368	0.044391212	0.097614613	0.068694406	0.050791093	0.083503118	0.098314115	0.100867373	0.116619017	0.160974504	6	6	6	6	6	6	6	6	6	6
