datetime	INPUT1
24/03/2021 06:54	511.9316667
24/03/2021 06:59	512.4914
24/03/2021 07:04	513.6908
24/03/2021 07:09	514.8711333
24/03/2021 07:14	516.3495
24/03/2021 07:19	519.5947333
24/03/2021 07:24	523.1773333
24/03/2021 07:29	526.8648
24/03/2021 07:34	526.5306333
24/03/2021 07:39	520.7812
24/03/2021 07:44	519.9301333
24/03/2021 07:49	522.2154
24/03/2021 07:54	522.2349333
24/03/2021 07:59	521.5312
24/03/2021 08:04	523.4066667
24/03/2021 08:09	532.8634
24/03/2021 08:14	538.3885667
24/03/2021 08:19	533.0498667
24/03/2021 08:24	534.4830034
24/03/2021 08:29	532.9414667
24/03/2021 08:34	531.7839667
24/03/2021 08:39	535.7546667
24/03/2021 08:44	543.1385333
24/03/2021 08:49	551.1847
24/03/2021 08:54	554.9095667
24/03/2021 08:59	553.6506
24/03/2021 09:04	553.4073333
24/03/2021 09:09	546.1503667
24/03/2021 09:14	555.2495667
24/03/2021 09:19	561.5822667
24/03/2021 09:24	563.0951333
24/03/2021 09:29	567.6086
24/03/2021 09:34	566.155
24/03/2021 09:39	562.4997333
24/03/2021 09:44	559.2304333
24/03/2021 09:49	561.6581
24/03/2021 09:54	569.0192333
24/03/2021 09:59	571.7856667
24/03/2021 10:04	555.5205667
24/03/2021 10:09	548.7296
24/03/2021 10:14	557.5226
24/03/2021 10:19	562.7816
24/03/2021 10:24	567.8223667
24/03/2021 10:29	573.1128333
24/03/2021 10:34	576.5199667
24/03/2021 10:39	569.7355333
24/03/2021 10:44	567.3806333
24/03/2021 10:49	565.4867
24/03/2021 10:54	575.8520667
24/03/2021 10:59	590.4647
24/03/2021 11:04	610.1881667
24/03/2021 11:09	623.6478
24/03/2021 11:14	637.8432
24/03/2021 11:19	649.7004333
24/03/2021 11:24	641.6094667
24/03/2021 11:29	658.0619
24/03/2021 11:34	672.7361
24/03/2021 11:39	663.2936333
24/03/2021 11:44	610.7704333
24/03/2021 11:49	606.0511667
24/03/2021 11:54	607.3315385
24/03/2021 11:59	611.6819
24/03/2021 12:04	589.36
24/03/2021 12:09	588.6050667
24/03/2021 12:14	554.2877333
24/03/2021 12:19	240.6783
24/03/2021 12:24	357.9993667
24/03/2021 12:29	481.0864
24/03/2021 12:34	321.0837667
24/03/2021 12:39	226.8202333
24/03/2021 12:44	240.1199667
24/03/2021 12:49	193.1191667
24/03/2021 12:54	301.0671
24/03/2021 12:59	417.542
24/03/2021 13:04	396.7019667
24/03/2021 13:09	378.8799333
24/03/2021 13:14	373.951
24/03/2021 13:19	369.5933667
24/03/2021 13:24	367.3790333
24/03/2021 13:29	365.7302333
24/03/2021 13:34	365.3425333
24/03/2021 13:39	364.4671333
24/03/2021 13:44	365.2891
24/03/2021 13:49	365.3606
24/03/2021 13:54	363.2610333
24/03/2021 13:59	361.2272333
24/03/2021 14:04	362.2089761
24/03/2021 14:09	364.3191667
24/03/2021 14:14	366.0678667
24/03/2021 14:19	362.9213333
24/03/2021 14:24	364.1763
24/03/2021 14:29	365.0883667
24/03/2021 14:34	375.8074
24/03/2021 14:39	386.8127333
24/03/2021 14:44	390.3770667
24/03/2021 14:49	391.0657667
24/03/2021 14:54	383.8831
24/03/2021 14:59	378.1076333
24/03/2021 15:04	367.2077333
24/03/2021 15:09	350.8255333
24/03/2021 15:14	342.8956333
24/03/2021 15:19	408.1212
24/03/2021 15:24	536.3114
24/03/2021 15:29	545.9106333
24/03/2021 15:34	550.56
24/03/2021 15:39	557.6846
24/03/2021 15:44	551.7591667
24/03/2021 15:49	547.9979
24/03/2021 15:54	545.8037333
24/03/2021 15:59	546.3790667
24/03/2021 16:04	547.0075667
24/03/2021 16:09	554.1413667
24/03/2021 16:14	551.4854
24/03/2021 16:19	536.3874333
24/03/2021 16:24	527.9271
24/03/2021 16:29	524.9633
24/03/2021 16:34	525.7757667
24/03/2021 16:39	529.5053667
24/03/2021 16:44	532.0369
24/03/2021 16:49	532.6687333
24/03/2021 16:54	532.0216333
24/03/2021 16:59	528.5844667
24/03/2021 17:04	523.4038333
24/03/2021 17:09	519.5873333
24/03/2021 17:14	518.6500333
24/03/2021 17:19	517.6319
24/03/2021 17:24	516.0882
24/03/2021 17:29	514.9152333
24/03/2021 17:34	514.6916333
24/03/2021 17:39	514.9806355
24/03/2021 17:44	514.4544
24/03/2021 17:49	513.6907
24/03/2021 17:54	512.8611667
24/03/2021 17:59	512.2517333
24/03/2021 18:04	511.4083333
24/03/2021 18:09	509.8434667
24/03/2021 18:14	507.9691333
24/03/2021 18:19	506.3751333
24/03/2021 18:24	505.2715667
24/03/2021 18:29	504.9405
24/03/2021 18:34	504.3866667
24/03/2021 18:39	503.7349667
24/03/2021 18:44	503.2836333
24/03/2021 18:49	503.1087667
24/03/2021 18:54	503.4687667
24/03/2021 18:59	503.7054
24/03/2021 19:04	503.4578333
24/03/2021 19:09	502.9753333
24/03/2021 19:14	502.8719667
24/03/2021 19:19	503.4369667
24/03/2021 19:24	503.7797
24/03/2021 19:29	503.5086
24/03/2021 19:34	503.0408
24/03/2021 19:39	502.8808532
24/03/2021 19:44	503.3347
24/03/2021 19:49	503.6625333
24/03/2021 19:54	503.4874
24/03/2021 19:59	503.0415
24/03/2021 20:04	502.5968667
24/03/2021 20:09	502.0022667
24/03/2021 20:14	502.4086
24/03/2021 20:19	503.1474333
24/03/2021 20:24	503.3516333
24/03/2021 20:29	502.9372333
24/03/2021 20:34	502.6022333
24/03/2021 20:39	502.7107
24/03/2021 20:44	503.0847333
24/03/2021 20:49	503.2610667
24/03/2021 20:54	502.7915667
24/03/2021 20:59	502.6606333
24/03/2021 21:04	494.7184
24/03/2021 21:09	225.14033
24/03/2021 21:14	94.92303
24/03/2021 21:19	95.08219
24/03/2021 21:24	95.12400667
24/03/2021 21:29	95.15714333
24/03/2021 21:34	95.11198667
24/03/2021 21:39	94.98732333
24/03/2021 21:44	94.94972
24/03/2021 21:49	95.00650667
24/03/2021 21:54	95.03413333
24/03/2021 21:59	95.07781333
24/03/2021 22:04	75.00444
24/03/2021 22:09	5.829784946
24/03/2021 22:14	0.006672393
24/03/2021 22:19	0.006878975
24/03/2021 22:24	0.006615453
24/03/2021 22:29	0.006908074
24/03/2021 22:34	0.006668499
24/03/2021 22:39	0.004928453
24/03/2021 22:44	0.003820938
24/03/2021 22:49	0.00309872
24/03/2021 22:54	0.002822194
24/03/2021 22:59	0.003021971
24/03/2021 23:04	0.003548077
24/03/2021 23:09	0.004139299
24/03/2021 23:14	0.005410358
24/03/2021 23:19	0.004100851
24/03/2021 23:24	0.003681192
24/03/2021 23:29	0.003022545
24/03/2021 23:34	0.003666473
24/03/2021 23:39	0.005972723
24/03/2021 23:44	0.00628696
24/03/2021 23:49	0.004780293
24/03/2021 23:54	0.004268343
24/03/2021 23:59	36.22598062
25/03/2021 00:04	0.003477316
25/03/2021 00:09	0.004834297
25/03/2021 00:14	0.004307332
25/03/2021 00:19	0.003623413
25/03/2021 00:24	0.003936063
25/03/2021 00:29	0.004144886
25/03/2021 00:34	0.003584861
25/03/2021 00:39	0.004416572
25/03/2021 00:44	0.003752197
25/03/2021 00:49	1.969402774
25/03/2021 00:54	0.003616557
25/03/2021 00:59	0.004052155
25/03/2021 01:04	0.00460296
25/03/2021 01:09	0.003151884
25/03/2021 01:14	0.002862178
25/03/2021 01:19	0.00321289
25/03/2021 01:24	0.004927674
25/03/2021 01:29	0.003769281
25/03/2021 01:34	0.003552626
25/03/2021 01:39	0.003374921
25/03/2021 01:44	0.002818908
25/03/2021 01:49	0.003385907
25/03/2021 01:54	0.004263188
25/03/2021 01:59	0.003588137
25/03/2021 02:04	0.003685131
25/03/2021 02:09	0.004168284
25/03/2021 02:14	0.003481994
25/03/2021 02:19	0.003062257
25/03/2021 02:24	0.003046798
25/03/2021 02:29	0.00320381
25/03/2021 02:34	0.003465587
25/03/2021 02:39	0.003521768
25/03/2021 02:44	0.003769924
25/03/2021 02:49	0.003658662
25/03/2021 02:54	0.003945591
25/03/2021 02:59	0.003270815
25/03/2021 03:04	0.003138689
25/03/2021 03:09	0.004722213
25/03/2021 03:14	0.007494086
25/03/2021 03:19	0.00653033
25/03/2021 03:24	0.005924377
25/03/2021 03:29	0.003732078
25/03/2021 03:34	0.003196519
25/03/2021 03:39	0.004655008
25/03/2021 03:44	0.004604973
25/03/2021 03:49	0.003893973
25/03/2021 03:54	0.003745494
25/03/2021 03:59	0.211672913
25/03/2021 04:04	16.273568
25/03/2021 04:09	52.87886
25/03/2021 04:14	92.77852333
25/03/2021 04:19	97.03885333
25/03/2021 04:24	96.84779
25/03/2021 04:29	96.78990333
25/03/2021 04:34	96.79489333
25/03/2021 04:39	96.80305
25/03/2021 04:44	96.72855
25/03/2021 04:49	96.64680667
25/03/2021 04:54	96.62333667
25/03/2021 04:59	96.63039333
25/03/2021 05:04	128.2890133
25/03/2021 05:09	320.8477
25/03/2021 05:14	459.030903
25/03/2021 05:19	510.1224
25/03/2021 05:24	508.7872667
25/03/2021 05:29	507.8010333
25/03/2021 05:34	507.2738
25/03/2021 05:39	506.8899667
25/03/2021 05:44	506.6090333
25/03/2021 05:49	506.3741
25/03/2021 05:54	506.0254333
25/03/2021 05:59	505.5086333
25/03/2021 06:04	505.2891
25/03/2021 06:09	504.5902667
25/03/2021 06:14	504.2249667
25/03/2021 06:19	504.7703333
25/03/2021 06:24	505.9575333
25/03/2021 06:29	506.5682333
25/03/2021 06:34	506.6559
25/03/2021 06:39	506.6105333
25/03/2021 06:44	507.4075333
25/03/2021 06:49	508.9055333
25/03/2021 06:54	509.9374333
25/03/2021 06:59	510.7041
25/03/2021 07:04	508.8771333
25/03/2021 07:09	510.0983333
25/03/2021 07:14	514.4394898
25/03/2021 07:19	513.5882333
25/03/2021 07:24	514.8032667
25/03/2021 07:29	515.76
25/03/2021 07:34	520.9235667
25/03/2021 07:39	521.2008333
25/03/2021 07:44	517.4893333
25/03/2021 07:49	521.532
25/03/2021 07:54	520.8034
25/03/2021 07:59	524.1681
25/03/2021 08:04	528.7457
25/03/2021 08:09	529.1056333
25/03/2021 08:14	530.7289
25/03/2021 08:19	528.6578333
25/03/2021 08:24	529.8708667
25/03/2021 08:29	529.9778
25/03/2021 08:34	532.3024333
25/03/2021 08:39	539.3399667
25/03/2021 08:44	560.5258667
25/03/2021 08:49	582.8322
25/03/2021 08:54	572.4546333
25/03/2021 08:59	549.7940333
25/03/2021 09:04	540.7807
25/03/2021 09:09	558.5359
25/03/2021 09:14	568.8703333
25/03/2021 09:19	574.6019333
25/03/2021 09:24	576.2348
25/03/2021 09:29	574.4907667
25/03/2021 09:34	571.4702333
25/03/2021 09:39	562.3427333
25/03/2021 09:44	533.7098333
25/03/2021 09:49	544.8389333
25/03/2021 09:54	558.6105667
25/03/2021 09:59	556.9746667
25/03/2021 10:04	583.3654333
25/03/2021 10:09	573.2874667
25/03/2021 10:14	560.8334333
25/03/2021 10:19	547.6638
25/03/2021 10:24	557.3601
25/03/2021 10:29	557.0524667
25/03/2021 10:34	568.2984
25/03/2021 10:39	575.1649667
25/03/2021 10:44	548.0946333
25/03/2021 10:49	552.2214
25/03/2021 10:54	541.1659333
25/03/2021 10:59	537.958
25/03/2021 11:04	538.0040468
25/03/2021 11:09	573.9732
25/03/2021 11:14	662.8064333
25/03/2021 11:19	690.0864667
25/03/2021 11:24	685.5099667
25/03/2021 11:29	687.0499667
25/03/2021 11:34	464.4724667
25/03/2021 11:39	270.0876667
25/03/2021 11:44	432.5242
25/03/2021 11:49	452.8928667
25/03/2021 11:54	470.9607333
25/03/2021 11:59	455.0512333
25/03/2021 12:04	439.7011333
25/03/2021 12:09	380.3772333
25/03/2021 12:14	445.3636667
25/03/2021 12:19	393.5377
25/03/2021 12:24	405.4715333
25/03/2021 12:29	563.4461
25/03/2021 12:34	562.6100333
25/03/2021 12:39	578.2406333
25/03/2021 12:44	592.2158333
25/03/2021 12:49	592.7997924
25/03/2021 12:54	589.4755667
25/03/2021 12:59	589.0173
25/03/2021 13:04	591.4942667
25/03/2021 13:09	585.3831667
25/03/2021 13:14	588.4644333
25/03/2021 13:19	600.7913667
25/03/2021 13:24	564.833
25/03/2021 13:29	568.3237
25/03/2021 13:34	565.5837667
25/03/2021 13:39	578.1289333
25/03/2021 13:44	574.7189333
25/03/2021 13:49	568.6387
25/03/2021 13:54	555.0805667
25/03/2021 13:59	550.8860667
25/03/2021 14:04	561.4729333
25/03/2021 14:09	569.4067667
25/03/2021 14:14	569.7218333
25/03/2021 14:19	595.1807667
25/03/2021 14:24	593.5770667
25/03/2021 14:29	580.4826333
25/03/2021 14:34	597.6537333
25/03/2021 14:39	573.0083667
25/03/2021 14:44	555.7395333
25/03/2021 14:49	560.1384667
25/03/2021 14:54	568.9079667
25/03/2021 14:59	567.8474333
25/03/2021 15:04	551.7089667
25/03/2021 15:09	543.5741667
25/03/2021 15:14	546.6813333
25/03/2021 15:19	542.3763667
25/03/2021 15:24	554.2557333
25/03/2021 15:29	563.1240667
25/03/2021 15:34	550.4831667
25/03/2021 15:39	550.6084333
25/03/2021 15:44	549.0423
25/03/2021 15:49	553.0971667
25/03/2021 15:54	566.4755
25/03/2021 15:59	563.1693667
25/03/2021 16:04	545.3052333
25/03/2021 16:09	539.4168667
25/03/2021 16:14	552.4379333
25/03/2021 16:19	539.3891667
25/03/2021 16:24	527.1005
25/03/2021 16:29	529.5698
25/03/2021 16:34	533.5881
25/03/2021 16:39	531.3895
25/03/2021 16:44	526.0833333
25/03/2021 16:49	522.0654849
25/03/2021 16:54	520.4475333
25/03/2021 16:59	517.2475333
25/03/2021 17:04	516.5998667
25/03/2021 17:09	516.5037
25/03/2021 17:14	514.7420333
25/03/2021 17:19	512.6992
25/03/2021 17:24	510.6626333
25/03/2021 17:29	509.1613
25/03/2021 17:34	505.9598667
25/03/2021 17:39	505.4011
25/03/2021 17:44	506.5366333
25/03/2021 17:49	507.0906333
25/03/2021 17:54	506.5135667
25/03/2021 17:59	506.1269333
25/03/2021 18:04	504.8554333
25/03/2021 18:09	504.1815
25/03/2021 18:14	504.4357333
25/03/2021 18:19	504.4041
25/03/2021 18:24	503.9285333
25/03/2021 18:29	503.2406122
25/03/2021 18:34	502.8735667
25/03/2021 18:39	503.2400333
25/03/2021 18:44	503.5654
25/03/2021 18:49	503.4097
25/03/2021 18:54	502.9582
25/03/2021 18:59	502.8024
25/03/2021 19:04	503.3177333
25/03/2021 19:09	503.5264
25/03/2021 19:14	503.4401667
25/03/2021 19:19	503.2649
25/03/2021 19:24	502.6594333
25/03/2021 19:29	502.8126667
25/03/2021 19:34	503.0905333
25/03/2021 19:39	503.273
25/03/2021 19:44	503.0218
25/03/2021 19:49	502.6367333
25/03/2021 19:54	502.7444333
25/03/2021 19:59	503.2063
25/03/2021 20:04	503.4245
25/03/2021 20:09	502.629
25/03/2021 20:14	502.7116333
25/03/2021 20:19	502.8352667
25/03/2021 20:24	502.5986667
25/03/2021 20:29	502.3427
25/03/2021 20:34	502.3596667
25/03/2021 20:39	502.6170667
25/03/2021 20:44	502.8965
25/03/2021 20:49	502.8721
25/03/2021 20:54	502.4910333
25/03/2021 20:59	502.3760667
25/03/2021 21:04	492.5053
25/03/2021 21:09	217.5192967
25/03/2021 21:14	94.96081333
25/03/2021 21:19	95.04558667
25/03/2021 21:24	95.09018
25/03/2021 21:29	95.12713333
25/03/2021 21:34	95.13903333
25/03/2021 21:39	95.19749667
25/03/2021 21:44	95.21403333
25/03/2021 21:49	95.19161333
25/03/2021 21:54	95.19477667
25/03/2021 21:59	95.19857667
25/03/2021 22:04	73.41721
25/03/2021 22:09	4.983144993
25/03/2021 22:14	0.003713928
25/03/2021 22:19	0.003815795
25/03/2021 22:24	0.00552401
25/03/2021 22:29	0.007301554
25/03/2021 22:34	0.007550066
25/03/2021 22:39	0.00682105
25/03/2021 22:44	0.006206034
25/03/2021 22:49	0.005921528
25/03/2021 22:54	0.004613763
25/03/2021 22:59	0.004565077
25/03/2021 23:04	0.004035839
25/03/2021 23:09	0.004109981
25/03/2021 23:14	0.004449294
25/03/2021 23:19	0.003894283
25/03/2021 23:24	0.00305293
25/03/2021 23:29	0.002871324
25/03/2021 23:34	0.003215106
25/03/2021 23:39	0.003544476
25/03/2021 23:44	0.005006222
25/03/2021 23:49	0.005811399
25/03/2021 23:54	0.006218609
25/03/2021 23:59	31.83376802
26/03/2021 00:04	0.002941211
26/03/2021 00:09	0.002911066
26/03/2021 00:14	0.003198508
26/03/2021 00:19	0.003720532
26/03/2021 00:24	0.003690096
26/03/2021 00:29	0.004055153
26/03/2021 00:34	0.003465142
26/03/2021 00:39	0.982115246
26/03/2021 00:44	0.005142409
26/03/2021 00:49	0.006400433
26/03/2021 00:54	0.004401332
26/03/2021 00:59	0.003568598
26/03/2021 01:04	0.003505678
26/03/2021 01:09	0.003337918
26/03/2021 01:14	0.003054115
26/03/2021 01:19	0.003035659
26/03/2021 01:24	0.004823913
26/03/2021 01:29	0.005918071
26/03/2021 01:34	0.006000117
26/03/2021 01:39	0.006851988
26/03/2021 01:44	0.007057667
26/03/2021 01:49	0.005973703
26/03/2021 01:54	0.007225137
26/03/2021 01:59	0.004659819
26/03/2021 02:04	0.003303457
26/03/2021 02:09	0.003496229
26/03/2021 02:14	0.003632745
26/03/2021 02:19	0.003654864
26/03/2021 02:24	0.003447147
26/03/2021 02:29	0.00327583
26/03/2021 02:34	0.002992882
26/03/2021 02:39	0.002818821
26/03/2021 02:44	0.003178296
26/03/2021 02:49	0.003512499
26/03/2021 02:54	0.003396512
26/03/2021 02:59	0.003347283
26/03/2021 03:04	0.003268689
26/03/2021 03:09	0.004826235
26/03/2021 03:14	0.00677306
26/03/2021 03:19	0.005592126
26/03/2021 03:24	0.003669714
26/03/2021 03:29	0.003799384
26/03/2021 03:34	0.003282692
26/03/2021 03:39	0.003220127
26/03/2021 03:44	0.004061815
26/03/2021 03:49	0.005519797
26/03/2021 03:54	0.006208897
26/03/2021 03:59	0.290736454
26/03/2021 04:04	17.15476667
26/03/2021 04:09	54.67192333
26/03/2021 04:14	93.48553667
26/03/2021 04:19	96.92888
26/03/2021 04:24	96.8041505
26/03/2021 04:29	96.65913333
26/03/2021 04:34	96.57501333
26/03/2021 04:39	96.62287667
26/03/2021 04:44	96.63428333
26/03/2021 04:49	96.70113
26/03/2021 04:54	96.69244667
26/03/2021 04:59	96.68136
26/03/2021 05:04	130.6579667
26/03/2021 05:09	322.9692333
26/03/2021 05:14	461.833
26/03/2021 05:19	511.0812
26/03/2021 05:24	509.7976333
26/03/2021 05:29	508.4271667
26/03/2021 05:34	507.546
26/03/2021 05:39	507.0739333
26/03/2021 05:44	506.8219
26/03/2021 05:49	506.5403333
26/03/2021 05:54	506.3391
26/03/2021 05:59	506.2641096
26/03/2021 06:04	505.9725333
26/03/2021 06:09	505.5995
26/03/2021 06:14	504.9262667
26/03/2021 06:19	504.0064333
26/03/2021 06:24	504.6759667
26/03/2021 06:29	504.7871333
26/03/2021 06:34	504.5563333
26/03/2021 06:39	504.6195
26/03/2021 06:44	504.4271333
26/03/2021 06:49	505.2671333
26/03/2021 06:54	506.9286333
26/03/2021 06:59	506.7705667
26/03/2021 07:04	506.5152
26/03/2021 07:09	506.2689667
26/03/2021 07:14	507.0731
26/03/2021 07:19	508.4565667
26/03/2021 07:24	507.0048667
26/03/2021 07:29	506.4474
26/03/2021 07:34	507.0303
26/03/2021 07:39	508.3579667
26/03/2021 07:44	508.9030333
26/03/2021 07:49	508.9041333
26/03/2021 07:54	510.1296333
26/03/2021 07:59	513.8714333
26/03/2021 08:04	519.1160667
26/03/2021 08:09	516.0045667
26/03/2021 08:14	521.8756667
26/03/2021 08:19	526.7220333
26/03/2021 08:24	528.2741333
26/03/2021 08:29	523.5241
26/03/2021 08:34	527.1586333
26/03/2021 08:39	528.5253333
26/03/2021 08:44	534.2010667
26/03/2021 08:49	540.7423
26/03/2021 08:54	540.4856333
26/03/2021 08:59	540.4602667
26/03/2021 09:04	539.4127667
26/03/2021 09:09	411.8461
26/03/2021 09:14	144.0809667
26/03/2021 09:19	142.5895333
26/03/2021 09:24	151.6866
26/03/2021 09:29	148.6339667
26/03/2021 09:34	146.1846333
26/03/2021 09:39	120.0291667
26/03/2021 09:44	80.13865667
26/03/2021 09:49	81.82808667
26/03/2021 09:54	47.99266333
26/03/2021 09:59	66.90692333
26/03/2021 10:04	76.88078333
26/03/2021 10:09	49.36778333
26/03/2021 10:14	37.00322408
26/03/2021 10:19	77.92191333
26/03/2021 10:24	129.4557333
26/03/2021 10:29	152.9912
26/03/2021 10:34	157.8517
26/03/2021 10:39	154.0185333
26/03/2021 10:44	158.1668333
26/03/2021 10:49	100.9275133
26/03/2021 10:54	101.0246233
26/03/2021 10:59	122.7346333
26/03/2021 11:04	104.19708
26/03/2021 11:09	119.5100667
26/03/2021 11:14	189.5854
26/03/2021 11:19	283.4858667
26/03/2021 11:24	84.44858333
26/03/2021 11:29	56.11748667
26/03/2021 11:34	187.65743
26/03/2021 11:39	292.3201034
26/03/2021 11:44	245.2959
26/03/2021 11:49	173.6501667
26/03/2021 11:54	152.1569
26/03/2021 11:59	163.3715667
26/03/2021 12:04	202.7375
26/03/2021 12:09	167.9374667
26/03/2021 12:14	97.67734333
26/03/2021 12:19	160.3145033
26/03/2021 12:24	227.8405333
26/03/2021 12:29	207.3977667
26/03/2021 12:34	253.7552667
26/03/2021 12:39	262.7095
26/03/2021 12:44	314.769
26/03/2021 12:49	249.8240333
26/03/2021 12:54	158.2401667
26/03/2021 12:59	128.1487667
26/03/2021 13:04	100.1508033
26/03/2021 13:09	119.3528333
26/03/2021 13:14	120.1383333
26/03/2021 13:19	109.6101
26/03/2021 13:24	78.36476667
26/03/2021 13:29	68.49190667
26/03/2021 13:34	96.61632
26/03/2021 13:39	104.2069667
26/03/2021 13:44	105.5543333
26/03/2021 13:49	117.1699333
26/03/2021 13:54	110.6719
26/03/2021 13:59	107.2541333
26/03/2021 14:04	111.0106667
26/03/2021 14:09	270.3002667
26/03/2021 14:14	370.0125
26/03/2021 14:19	386.9302667
26/03/2021 14:24	381.4579
26/03/2021 14:29	382.4447333
26/03/2021 14:34	378.3697667
26/03/2021 14:39	368.5895333
26/03/2021 14:44	365.2065
26/03/2021 14:49	358.2511333
26/03/2021 14:54	368.8241333
26/03/2021 14:59	355.1775667
26/03/2021 15:04	399.7638333
26/03/2021 15:09	546.5666
26/03/2021 15:14	566.2749333
26/03/2021 15:19	554.4454333
26/03/2021 15:24	543.2379333
26/03/2021 15:29	542.4213667
26/03/2021 15:34	545.4661333
26/03/2021 15:39	548.1178333
26/03/2021 15:44	544.9515333
26/03/2021 15:49	538.7031
26/03/2021 15:54	532.6926
26/03/2021 15:59	531.1078261
26/03/2021 16:04	523.8994333
26/03/2021 16:09	510.394
26/03/2021 16:14	532.4672
26/03/2021 16:19	549.2161667
26/03/2021 16:24	528.5438667
26/03/2021 16:29	524.6375667
26/03/2021 16:34	521.0067
26/03/2021 16:39	519.2707667
26/03/2021 16:44	519.1296667
26/03/2021 16:49	519.4955333
26/03/2021 16:54	505.1430667
26/03/2021 16:59	495.9266333
26/03/2021 17:04	494.5909667
26/03/2021 17:09	496.9104
26/03/2021 17:14	505.4440411
26/03/2021 17:19	509.6157333
26/03/2021 17:24	504.1988333
26/03/2021 17:29	506.4753333
26/03/2021 17:34	505.7036333
26/03/2021 17:39	499.7862333
26/03/2021 17:44	497.4757333
26/03/2021 17:49	496.6439667
26/03/2021 17:54	495.8480667
26/03/2021 17:59	495.4414
26/03/2021 18:04	494.5061667
26/03/2021 18:09	493.0058333
26/03/2021 18:14	492.2045
26/03/2021 18:19	492.9814333
26/03/2021 18:24	493.6831333
26/03/2021 18:29	493.5744667
26/03/2021 18:34	492.6719333
26/03/2021 18:39	491.6833333
26/03/2021 18:44	491.3486333
26/03/2021 18:49	491.5787
26/03/2021 18:54	492.1425667
26/03/2021 18:59	492.1672
26/03/2021 19:04	491.8643667
26/03/2021 19:09	491.256
26/03/2021 19:14	490.9513667
26/03/2021 19:19	491.1168
26/03/2021 19:24	491.7561
26/03/2021 19:29	491.9241667
26/03/2021 19:34	491.6509667
26/03/2021 19:39	491.0810667
26/03/2021 19:44	490.8985333
26/03/2021 19:49	491.0604667
26/03/2021 19:54	491.6856667
26/03/2021 19:59	491.8246667
26/03/2021 20:04	491.3120667
26/03/2021 20:09	490.3985667
26/03/2021 20:14	490.5768
26/03/2021 20:19	491.0934667
26/03/2021 20:24	490.7183667
26/03/2021 20:29	490.4506
26/03/2021 20:34	490.4109
26/03/2021 20:39	490.4877333
26/03/2021 20:44	490.9616667
26/03/2021 20:49	490.5206667
26/03/2021 20:54	490.0649
26/03/2021 20:59	490.2881
26/03/2021 21:04	482.5482
26/03/2021 21:09	221.9402633
26/03/2021 21:14	99.14977667
26/03/2021 21:19	99.19923
26/03/2021 21:24	99.25086
26/03/2021 21:29	99.29795333
26/03/2021 21:34	99.36469667
26/03/2021 21:39	99.38121
26/03/2021 21:44	99.42551667
26/03/2021 21:49	99.42331773
26/03/2021 21:54	99.43138333
26/03/2021 21:59	99.38630667
26/03/2021 22:04	78.97686667
26/03/2021 22:09	6.441968501
26/03/2021 22:14	0.003764426
26/03/2021 22:19	0.003521262
26/03/2021 22:24	0.004228003
26/03/2021 22:29	0.004136246
26/03/2021 22:34	0.003658154
26/03/2021 22:39	0.004632648
26/03/2021 22:44	0.003607732
26/03/2021 22:49	0.002881396
26/03/2021 22:54	0.003238345
26/03/2021 22:59	0.003608345
26/03/2021 23:04	0.003962102
26/03/2021 23:09	0.003902647
26/03/2021 23:14	0.006026826
26/03/2021 23:19	0.006459644
26/03/2021 23:24	0.007564788
26/03/2021 23:29	0.006982905
26/03/2021 23:34	0.005395769
26/03/2021 23:39	0.005555755
26/03/2021 23:44	0.004981471
26/03/2021 23:49	0.005459662
26/03/2021 23:54	0.007208933
26/03/2021 23:59	30.4050658
27/03/2021 00:04	0.004401697
27/03/2021 00:09	0.004958242
27/03/2021 00:14	0.005800626
27/03/2021 00:19	0.008804313
27/03/2021 00:24	0.009247823
27/03/2021 00:29	0.005768456
27/03/2021 00:34	0.003743489
27/03/2021 00:39	0.00477964
27/03/2021 00:44	0.003540233
27/03/2021 00:49	0.003306451
27/03/2021 00:54	0.005453954
27/03/2021 00:59	0.004250723
27/03/2021 01:04	0.003739177
27/03/2021 01:09	0.00347133
27/03/2021 01:14	0.003151355
27/03/2021 01:19	0.002959005
27/03/2021 01:24	0.00314407
27/03/2021 01:29	0.003011596
27/03/2021 01:34	0.003070162
27/03/2021 01:39	0.003368477
27/03/2021 01:44	0.003227806
27/03/2021 01:49	0.003185837
27/03/2021 01:54	0.003971921
27/03/2021 01:59	0.004162651
27/03/2021 02:04	0.002835843
27/03/2021 02:09	0.002797817
27/03/2021 02:14	0.003247975
27/03/2021 02:19	0.003596306
27/03/2021 02:24	0.004345501
27/03/2021 02:29	0.003893695
27/03/2021 02:34	0.0033375
27/03/2021 02:39	0.003049485
27/03/2021 02:44	0.003627654
27/03/2021 02:49	0.004043146
27/03/2021 02:54	0.004539016
27/03/2021 02:59	0.004681287
27/03/2021 03:04	0.003521983
27/03/2021 03:09	0.004057007
27/03/2021 03:14	0.003337883
27/03/2021 03:19	0.00332679
27/03/2021 03:24	0.00503745
27/03/2021 03:29	0.00645823
27/03/2021 03:34	0.002984623
27/03/2021 03:39	0.003075645
27/03/2021 03:44	0.003866272
27/03/2021 03:49	0.006967583
27/03/2021 03:54	0.007950932
27/03/2021 03:59	0.182126171
27/03/2021 04:04	16.87548867
27/03/2021 04:09	56.33582667
27/03/2021 04:14	97.06135333
27/03/2021 04:19	101.2224
