plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-03	B	26/03/2021	vert:tot	0.541795135	0.575644156	0.56812162	0.611770665	0.57960006	0.656311718	0.562003367	0.453660241	0.708611768	0.187516837	0.133167919	0.095072311	0.109904632	0.060548679	0.086634566	0.1130823	0.08831559	0.114053283	0.19991789	0.095391879	6	6	6	6	6	6	6	4	4	6
ZM009-03	B	02/04/2021	vert:tot	0.559515469	0.658975217	0.665634714	0.655322743	0.573644289	0.641241949	0.630269523	0.603167453	0.700263193	0.443473466	0.107079575	0.059634211	0.068593174	0.107034038	0.074036397	0.111761971	0.101833807	0.096594236	0.105503974	0.176543936	6	6	6	6	6	6	6	6	6	5
ZM009-03	B	09/04/2021	vert:tot	0.51425024	0.660292129	0.652332301	0.61388605	0.586382831	0.600234782	0.601930327	0.609404462	0.59227863	0.593589823	0.092072598	0.060332845	0.089832498	0.075884827	0.052045991	0.034645626	0.054721088	0.10735362	0.1068296	0.141662443	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	16/04/2021	vert:tot	0.548444997	0.689255201	0.693400109	0.664415017	0.633716526	0.661725819	0.662499653	0.696540217	0.675495333	0.677756336	0.079820884	0.057573636	0.077084052	0.046758925	0.048964398	0.028923818	0.043248506	0.020409327	0.029440743	0.048104636	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	26/04/2021	vert:tot	0.489736654	0.701757411	0.703264399	0.678156879	0.647091322	0.661490391	0.68215214	0.700900596	0.683443166	0.710276959	0.081454353	0.051589136	0.07542462	0.029649172	0.047050211	0.037737548	0.050242569	0.01490774	0.038885307	0.039255428	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	19/03/2021	vert:tot	0.756095848	0.694123243	0.665184948	0.447702291	0.397321898	NA	NA	NA	NA	0.660513443	0.125443953	0.161176865	0.247033258	NA	NA	NA	NA	NA	NA	NA	3	2	2	1	1	0	0	0	0	1
ZM009-03	C	26/03/2021	vert:tot	0.587415531	0.664088211	0.66706547	0.598232664	0.565895174	0.56035002	0.609037869	0.549301976	0.717664819	0.233314346	0.141669127	0.079256542	0.105398673	0.083979648	0.055275965	0.058651471	0.093876599	0.213315706	0.146529757	0.083528728	6	6	6	6	5	5	5	4	6	6
ZM009-03	C	02/04/2021	vert:tot	0.654419915	0.651354233	0.66500685	0.592511598	0.588657996	0.594109805	0.637514141	0.642195671	0.801765504	0.590651034	0.095307968	0.058526613	0.025868913	0.050672675	0.035850493	0.069606004	0.078516234	0.102047648	0.088316466	0.120500988	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	09/04/2021	vert:tot	0.600396077	0.669243175	0.66467295	0.638738076	0.590108997	0.588137736	0.599447061	0.574421375	0.578315119	0.507264467	0.125150239	0.065246504	0.060019954	0.070828544	0.051013356	0.0861678	0.059058886	0.081612593	0.083429227	0.093206747	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	16/04/2021	vert:tot	0.671837665	0.696980813	0.70886117	0.671363612	0.627617403	0.633645784	0.66999418	0.654644767	0.664311086	0.650619717	0.093747348	0.090790897	0.029486997	0.057781713	0.042834236	0.071698318	0.071513538	0.044839034	0.058075558	0.042114631	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	26/04/2021	vert:tot	0.602084813	0.6930303	0.720273804	0.699466986	0.649195738	0.655907665	0.676506791	0.665537832	0.684140067	0.673044841	0.103216662	0.11721975	0.048722353	0.035669091	0.047629886	0.060899192	0.060273736	0.032363955	0.057424343	0.047025452	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	19/03/2021	vert:tot	NA	0.460766367	NA	0.582796361	0.447585728	NA	NA	NA	0.765084906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	0	0	1	0
ZM009-03	D	26/03/2021	vert:tot	0.642649747	0.645633122	0.626530031	0.617254885	0.546819892	0.566343221	0.547845172	0.428504982	0.679381915	0.225022576	0.099316692	0.077376795	0.150573791	0.143952719	0.062798983	0.153096483	0.151288582	0.060840138	0.142163275	0.071924874	6	6	6	6	6	6	6	4	5	6
ZM009-03	D	02/04/2021	vert:tot	0.596948752	0.682323233	0.654915575	0.620439152	0.612634717	0.604839513	0.645308438	0.608413357	0.66665542	0.621438348	0.062305542	0.087446136	0.074913287	0.055128411	0.109137914	0.045108482	0.084389392	0.149622447	0.158184303	0.122742753	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	09/04/2021	vert:tot	0.568167474	0.672387636	0.657338142	0.633663463	0.628547587	0.613978993	0.613815779	0.589229129	0.585854769	0.555509174	0.06356779	0.082885683	0.07080735	0.087295059	0.101164518	0.073926283	0.098549218	0.103835777	0.092072567	0.11837791	6	6	6	6	6	6	6	6	6	6
