Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
103	NA	2020-07-05	NA	31.24	142.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN04_H	S1	4	6	13	NaPPI
104	NA	2020-07-05	NA	49.64	208.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S1	4	6	14	NaPPI
105	NA	2020-07-05	NA	20.37	26.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	4	6	15	NaPPI
106	NA	2020-07-05	NA	58.72	239.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S2	4	6	16	NaPPI
107	NA	2020-07-05	NA	33.39	172.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S2	5	6	17	NaPPI
108	NA	2020-07-05	NA	28.79	121.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	S2	5	6	18	NaPPI
109	NA	2020-07-05	NA	44.14	269.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	5	6	19	NaPPI
110	NA	2020-07-05	NA	45.05	231.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	5	6	20	NaPPI
111	NA	2020-07-05	NA	27.42	106.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	1	7	1	NaPPI
112	NA	2020-07-05	NA	49.56	293.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S1	1	7	2	NaPPI
113	NA	2020-07-05	NA	59.63	288.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S2	1	7	3	NaPPI
114	NA	2020-07-05	NA	28.22	96.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S2	1	7	4	NaPPI
115	NA	2020-07-05	NA	44.05	203.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S2	2	7	5	NaPPI
116	NA	2020-07-05	NA	40.96	243.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN04_H	S1	2	7	8	NaPPI
117	NA	2020-07-05	NA	117	303.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S1	3	7	9	NaPPI
118	NA	2020-07-05	NA	26.63	104.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S2	3	7	11	NaPPI
119	NA	2020-07-05	NA	31.48	156.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S2	3	7	12	NaPPI
120	NA	2020-07-05	NA	27.85	119.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S1	4	7	13	NaPPI
121	NA	2020-07-05	NA	78.33	289.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S2	4	7	15	NaPPI
122	NA	2020-07-05	NA	30.44	159.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN08_H	S2	4	7	16	NaPPI
123	NA	2020-07-05	NA	38.16	227.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S2	5	7	17	NaPPI
124	NA	2020-07-05	NA	36.78	193.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	S2	5	7	18	NaPPI
125	NA	2020-07-05	NA	24.08	71.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S1	5	7	19	NaPPI
126	NA	2020-07-05	NA	30.14	138.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S1	5	7	20	NaPPI
